state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,17,4696.93015000,9217513.08523000,0.00469850,24.437454,,9.22309616,60178.498194,3889,2364,1454233,2718,,3889
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5209,,,93
CHANDIGARH,526,TON,1,1,1,512.76000000,801864.11841000,0.00051276,1.157148,75,0.80188885,1624.654007,121,119,7108,84,,1
CHHATTISGARH,100,TON,20,18,18,2419.96500000,1427752.38635000,0.00242030,5.347315,682,1.42809455,2998.419775,3718,255,136230,1051,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,43,42,1185.33500000,3000868.09453000,0.00118571,4.984777,,3.00194959,11908.044692,10283,7189,869881,692,,0
HARYANA,32,TON,108,44,33,4277.27500000,34342280.04599000,0.00440121,11.765729,803,34.44969693,110962.136360,17607,30516,2727252,3637,,45
HIMACHAL PRADESH,43,TON,38,17,16,343.44663000,459184.98601000,0.00034373,1.894641,277,0.45999436,1744.552415,2333,1159,125664,344,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,6,6,28.72600000,169973.36171000,0.00002872,0.106250,,0.16998263,1055.512275,2747,200,51974,24,,365
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,3.30000000,34438.09896000,0.00000330,0.008085,,0.03444096,68.351889,2555,,267368,1,,42
KARNATAKA,695,TON,5,2,2,421.00000000,254319.58806000,0.00042100,2.611608,,0.25431972,1849.126772,844,852,1562,169,,15
KERALA,694,TON,6,1,1,0.82549000,773.25103000,0.00000082,0.001970,,0.00078073,2.530889,444,,3183,5,,3
MADHYA PRADESH,20,TON,139,47,33,2487.49600000,10543689.94607000,0.00248783,9.625261,881,10.54595190,35206.959106,25936,,3025223,1347,,1085
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,67,39,4986.29100000,5757783.96374500,0.00498642,12.383299,773,9.29833231,21465.522293,23474,18456,1243774,1257,,0
NAGALAND,35,TON,19,2,2,0.76000000,1177.64000000,0.00000076,0.002690,,0.00117764,5.159655,181,,184,2,,
ODISHA,384,TON,66,40,38,5894.22100000,2328137.73243000,0.00589424,8.080268,327,2.32824869,5801.788221,10111,,462203,466,,10111
ODISHA,384,NOS,,3,3,10274.00000000,459732392.00000000,0.00102740,0.014716,,45.97323890,114.324702,,,,6,,
PUDUCHERRY,599,TON,2,1,1,5.02100000,53785.03486220,0.00000501,0.021681,,1.74263196,202.992703,234,,13630,15,,0
PUNJAB,602,TON,79,19,13,1853.10000000,4226851.61948000,0.00185311,6.090958,271,4.22744591,13724.612395,3829,11550,217900,647,,0
RAJASTHAN,26,TON,173,111,92,15014.67912000,29213176.82134000,0.01501661,68.282234,3114,29.23255880,120802.635889,86967,27643,1549559,7483,,86967
RAJASTHAN,26,NOS,,1,1,237.00000000,11311091.00000000,0.00002370,0.001946,,1.13110910,21.754542,,,,17,,
TAMIL NADU,509,NOS,,5,4,99227.00000000,30727967.00000000,0.00992270,0.217095,,3.07279640,31.213240,,,,63,,
TAMIL NADU,509,TON,213,57,55,793.94348000,3152454.97769580,0.00079507,3.894117,746,34.01354374,8529.993731,12669,0,469836,1910,,2548
TELANGANA,28,TON,57,15,14,345.62382000,7606077.20863000,0.00034575,2.099222,58,7.60954793,28493.531713,6373,5162,1823962,397,,6373
TRIPURA,36,TON,19,,,,56.98500000,,,,0.00005702,0.700681,65,,75,,,3
UTTAR PRADESH,46,TON,162,106,96,3873.07400000,7770446.25660000,0.00387308,8.916322,664,7.77059799,15186.741234,40557,8574,3305283,1267,,32196
UTTARAKHAND,385,TON,20,16,16,1891.68600000,926289.53003000,0.00189170,3.652752,363,0.92638487,1474.258586,6218,2724,92197,441,,6218
WEST BENGAL,569,TON,18,14,13,88.38400000,105542.09060000,0.00008844,0.268804,145,0.10564945,208.578402,5749,125,100555,136,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
