state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,2947.97300000,9363677.81940000,0.00294915,11.630503,,9.36932965,60923.849470,3919,2365,1454249,2012,,3919
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1009,,5226,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,,,,809430.31841000,,,,0.80945505,1640.179464,121,119,7109,,,1
CHHATTISGARH,100,TON,20,15,15,889.54400000,1478181.64135000,0.00088971,1.910762,439,1.47853380,3110.035743,3746,256,136285,509,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,42,36,1257.89050000,3035274.15783000,0.00125834,6.107541,,3.03636840,12083.096800,10284,7189,869885,572,,0
HARYANA,32,TON,108,79,48,8537.71775000,34494835.97474000,0.00862757,26.764052,1458,34.60389301,111382.221064,17695,30637,2727259,4328,,45
HIMACHAL PRADESH,43,TON,38,11,11,356.18946000,470978.41289000,0.00035625,2.367650,196,0.47179600,1812.455174,2335,1159,125670,263,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,11,11,401.67200000,177827.77233000,0.00040167,2.286215,,0.17783713,1101.197169,2751,200,52140,71,,399
JHARKHAND,47,TON,19,1,1,11.01500000,34559.91596000,0.00001102,0.025440,,0.03456279,68.665325,2563,,267548,2,,42
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,1,,,261525.43806000,,,,0.26152557,1893.099742,849,854,1563,,,15
KERALA,694,TON,6,,,,778.01171000,,,,0.00078549,2.548355,444,,3193,,,3
MADHYA PRADESH,20,TON,139,48,37,5249.55780000,10680148.86163000,0.00524985,16.857486,1254,10.68242838,35698.482891,25946,,3025259,1844,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,50,26,2669.72484000,5849313.64084500,0.01166496,8.965285,535,9.48279925,21821.899761,23560,18470,1245841,1482,,0
NAGALAND,35,TON,19,,,,1209.08000000,,,,0.00120908,5.309636,182,,184,,,
ODISHA,384,NOS,,2,2,35440.00000000,472666748.00000000,0.00354400,0.086802,,47.26667450,117.132323,,,,13,,
ODISHA,384,TON,66,43,38,2006.49900000,2426950.09743000,0.00200655,7.065091,366,2.42706439,6072.350227,10154,,469911,500,,10154
PUDUCHERRY,599,TON,2,1,1,8.89700000,54251.88886220,0.00000889,0.032120,,1.74309909,204.274423,234,,13630,16,,0
PUNJAB,602,TON,79,23,19,1176.31700000,4270450.48648000,0.00117645,3.737160,331,4.27104672,13826.685090,4138,12447,217914,295,,0
RAJASTHAN,26,NOS,,2,1,222.00000000,11542233.00000000,0.00002220,0.001230,,1.15422330,22.229884,,,,12,,
RAJASTHAN,26,TON,173,118,95,16018.35030000,29654279.00744000,0.01606915,65.191573,6478,29.67470207,122611.748640,87064,27687,1550911,9282,,87064
TAMIL NADU,509,NOS,,1,1,1070.00000000,32011208.00000000,0.00010700,0.001600,,3.20112050,33.609115,,,,2,,
TAMIL NADU,509,TON,213,88,89,3559.72830000,3284138.61473580,0.00356133,11.179152,3035,34.14529666,8880.561924,12868,0,472022,3952,,2622
TELANGANA,28,TON,57,18,16,595.04216000,7620299.78740000,0.00059550,2.595294,128,7.62378271,28562.410198,6379,5233,1823964,960,,6379
TRIPURA,36,TON,19,,,,66.77300000,,,,0.00006680,0.758005,66,,82,,,3
UTTAR PRADESH,46,TON,162,108,102,4058.85000000,7903925.67460000,0.00405885,9.610426,588,7.90407745,15490.584606,40770,8575,3305509,1302,,32191
UTTARAKHAND,385,TON,20,13,13,656.34500000,956665.16303000,0.00065637,0.823416,266,0.95676115,1521.722706,6247,2727,92269,306,,6247
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,15,15,83.62500000,108935.27060000,0.00008371,0.254328,145,0.10904491,218.341659,5770,125,102496,151,,0
