state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,4000.79262000,8499364.72407000,0.00400470,35.574039,,8.50454434,56569.998645,3850,2348,1454029,4747,,3850
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3326.95400000,,,,0.00333899,13.441850,999,,5113,,,91
CHANDIGARH,526,TON,1,1,1,1560.24500000,754451.74841000,0.00156026,2.993966,45,0.75447636,1538.357757,121,119,7108,208,,1
CHHATTISGARH,100,TON,20,15,15,993.78500000,1226036.32229000,0.00099389,2.459261,477,1.22634464,2557.420494,3642,248,136113,551,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,1,0.00700000,326.15455000,0.00000001,0.000096,,0.00032637,1.840810,963,,29,1,,
GUJARAT,22,TON,144,45,37,989.80050000,2714398.29083000,0.00098999,4.386547,,2.71541721,10810.519038,10182,7174,869814,500,,0
HARYANA,32,TON,108,51,37,8436.39000000,33563891.54749000,0.00843679,27.009566,813,33.66735397,108655.707490,17315,30299,2727089,3684,,43
HIMACHAL PRADESH,43,TON,38,12,11,55.26500000,443992.01751000,0.00005537,0.104255,112,0.44477112,1680.810517,2323,1159,125553,105,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,30.40600000,166751.12331000,0.00003042,0.075934,,0.16675938,1044.162034,2747,200,51737,27,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,4,3,40.77500000,33301.91496000,0.00004078,0.140008,,0.03330475,65.438109,2539,,267167,7,,40
KARNATAKA,695,TON,5,2,2,155.35000000,223728.43806000,0.00015535,1.094642,,0.22372857,1648.394383,824,838,1550,59,,15
KERALA,694,TON,6,2,1,0.16600000,745.59368000,0.00000016,0.001032,,0.00075306,2.428151,440,,3137,2,,3
MADHYA PRADESH,20,TON,139,47,42,5676.10020000,9859960.52777000,0.00567683,18.885377,1122,9.86214550,32952.315978,25872,,3025034,1733,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,69,52,6094.60881000,5309010.50383500,0.00855821,28.457530,996,8.47745756,19643.138691,22732,18072,1232965,2882,,0
NAGALAND,35,TON,19,,,,1083.76000000,,,,0.00108376,4.749059,181,,184,,,
ODISHA,384,TON,66,50,50,5783.92800000,2013088.04243000,0.00578400,11.216593,533,2.01319092,5101.430109,9920,,427861,714,,9920
ODISHA,384,NOS,,3,3,1031447.00000000,412517164.00000000,0.10314470,0.109227,,41.25171610,107.466756,,,,37,,
PUDUCHERRY,599,TON,2,1,1,10.30700000,51196.76186220,0.00001031,0.037866,7,1.74004108,188.999487,229,,13623,13,,0
PUNJAB,602,TON,79,7,7,570.26500000,4149851.70148000,0.00057029,0.735170,59,4.15044477,13561.684916,3534,10829,217893,188,,0
RAJASTHAN,26,TON,166,64,44,9385.24300000,25857204.74309000,0.00938686,29.729718,2249,25.87479268,106695.191789,86056,27231,1544969,7154,,86056
RAJASTHAN,26,NOS,,2,2,49366.00000000,10328799.00000000,0.00493660,0.081667,,1.03287990,19.885838,,,,18,,
TAMIL NADU,509,NOS,,5,5,35739.00000000,26033486.00000000,0.00357390,0.039494,,2.60334830,22.796379,,,,25,,
TAMIL NADU,509,TON,213,62,62,3107.47640000,2743154.38352580,0.00310905,9.220869,2029,33.60382796,7209.254060,11999,0,460909,2839,,2238
TELANGANA,28,TON,57,5,5,727.08650000,7247945.24062000,0.00072762,5.289483,,7.25124488,26841.551385,6339,5150,1823949,858,,6339
TRIPURA,36,TON,7,1,1,3.56000000,21.78800000,0.00000356,0.170360,4,0.00002180,0.484994,27,,63,4,,3
UTTAR PRADESH,46,TON,125,101,93,4799.91100000,7295577.36360000,0.00479992,10.764908,757,7.29564931,14043.708980,39857,8573,3305030,1550,,32148
UTTARAKHAND,385,TON,20,12,12,3825.00700000,802205.41703000,0.00382520,6.807880,292,0.80229429,1272.021238,6139,2718,91999,401,,6139
WEST BENGAL,569,TON,18,15,15,138.34000000,90803.22860000,0.00013839,0.194750,179,0.09090192,181.225501,5624,125,94062,172,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
