state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,1957.27130000,9538408.11024000,0.00195920,12.532589,,9.54417320,61996.239900,3955,2378,1454268,2653,,3955
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,1,,,3601.69300000,,,,0.00361374,14.058009,1014,1,5259,,,93
CHANDIGARH,526,TON,1,1,,,816512.93341000,,,46,0.81653767,1652.896397,121,119,7109,,,1
CHHATTISGARH,100,TON,20,14,14,989.20200000,1535072.93535000,0.00098945,2.399318,376,1.53543651,3242.281710,3773,256,136303,574,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,36,30,1226.69260000,3105920.87463000,0.00122691,4.351518,,3.10703256,12372.179845,10290,7190,869919,643,,0
HARYANA,32,TON,108,83,59,55032.70800000,36590035.67154000,0.05503373,194.964590,6590,36.69968568,118331.745809,17889,30967,2727262,17257,,45
HIMACHAL PRADESH,43,TON,38,12,11,125.95564000,479851.15071000,0.00012603,0.591899,153,0.48067700,1854.783219,2347,1161,125677,150,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,7,7,438.61900000,279519.24790000,0.00043863,2.410142,,0.27952872,1677.858533,2752,203,52181,31,,399
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,4,4,89.04492000,35611.97891000,0.00008904,0.195749,,0.03561491,71.275598,2586,,268371,7,,43
KARNATAKA,695,TON,5,2,2,63.20000000,267577.58806000,0.00006320,0.346189,,0.26757772,1930.502810,851,860,1576,28,,15
KERALA,694,TON,6,1,1,0.04600000,795.14183000,0.00000004,0.000160,,0.00080269,2.608765,448,,3219,2,,3
MADHYA PRADESH,20,TON,139,40,27,5685.93800000,10907799.37814000,0.00568630,13.296067,1133,10.91009989,36330.734619,25969,,3025281,1310,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,58,30,2740.72175000,6020656.08687500,0.00383973,7.805693,843,9.85106960,22377.724805,23580,18507,1247180,1168,,0
NAGALAND,35,TON,19,3,3,1.76000000,1250.62000000,0.00000176,0.007378,,0.00125062,5.526027,182,,184,3,,
ODISHA,384,TON,66,44,44,3665.39700000,2579327.83053000,0.00366547,11.839117,365,2.57944768,6471.975452,10237,,478579,577,,10237
ODISHA,384,NOS,,3,3,127300.00000000,498385041.00000000,0.01273000,0.094000,,49.83850380,122.003650,,,,6,,
PUDUCHERRY,599,TON,2,1,1,1.37600000,54418.30986220,0.00000138,0.002644,,1.74326567,204.763028,236,,13630,1,,0
PUNJAB,602,TON,79,24,22,3660.57900000,4470668.18448000,0.00366179,11.567482,658,4.47132609,14446.072732,4475,13358,217938,783,,0
RAJASTHAN,26,TON,173,,,,30479611.85316000,,,4,30.50131517,125796.412768,87289,27822,1553775,,,87289
RAJASTHAN,26,NOS,,,,,11972363.00000000,,,,1.19723630,23.044891,,,,,,
TAMIL NADU,509,NOS,,2,2,1507.00000000,33354268.00000000,0.00015070,0.002519,,3.33542650,36.189780,,,,2,,
TAMIL NADU,509,TON,213,78,79,3232.05481000,3417093.06176580,0.00323283,6.940083,1548,34.27719774,9217.054625,13102,0,473953,1742,,2678
TELANGANA,28,TON,57,32,27,4986.19500000,7800511.52098000,0.00498730,13.778987,308,7.80404332,29117.871189,6402,5255,1823964,2747,,6402
TELANGANA,28,NOS,,,,,2496.00000000,,,,0.00024960,0.468250,,,,,,
TRIPURA,36,TON,19,3,3,0.22500000,76.72900000,0.00000023,0.001415,4,0.00007678,0.798543,66,,83,3,,3
UTTAR PRADESH,46,TON,162,104,92,3785.39600000,8142624.57760000,0.00378540,9.216006,781,8.14277676,16038.063938,40925,8576,3305592,1351,,32190
UTTARAKHAND,385,TON,20,18,15,1101.02000000,1009255.48603000,0.00110103,1.730621,431,1.00935298,1613.675202,6273,2728,92336,470,,6273
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,12,12,66.63000000,113321.61460000,0.00006666,0.158301,98,0.11343452,229.898414,5781,125,105059,113,,0
