state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,9,9,1563.96200000,9182190.03385000,0.00156511,4.421132,,9.18775923,60020.400419,3888,2364,1454230,732,,3888
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3440.68400000,,,,0.00345273,13.711478,1004,,5207,,,93
CHANDIGARH,526,TON,1,1,1,547.99000000,794935.14341000,0.00054799,1.098477,48,0.79495985,1615.494953,121,119,7108,109,,1
CHHATTISGARH,100,TON,20,,,,1415270.69735000,,,,1.41561068,2971.463721,3711,255,136226,,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,1,1,37.36000000,2988003.30853000,0.00003736,0.066888,,2.98908134,11843.734357,10283,7189,869880,20,,0
HARYANA,32,TON,108,18,6,773.67000000,34318298.21199000,0.00077370,1.888949,296,34.42548461,110896.220494,17602,30505,2727250,664,,45
HIMACHAL PRADESH,43,TON,38,4,4,33.03050000,457007.09103000,0.00003320,0.168822,128,0.45781396,1732.000374,2332,1159,125660,132,,0
JAMMU AND KASHMIR,696,TON,17,,,,169770.05171000,,,,0.16977927,1054.668289,2747,200,51972,,,365
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34423.64896000,,,,0.03442651,68.293519,2550,,267337,,,41
KARNATAKA,695,TON,5,,,,251801.33806000,,,,0.25180147,1833.422667,837,847,1562,,,15
KERALA,694,TON,6,,,,770.83084000,,,,0.00077831,2.521437,444,,3179,,,3
MADHYA PRADESH,20,TON,139,3,3,127.40200000,10514802.81435000,0.00012745,0.378658,37,10.51706058,35098.485690,25934,,3025215,59,,1107
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,10,7,888.56500000,5722816.60763500,0.00088857,1.552262,94,9.24865834,21339.771262,23410,18416,1243136,384,,0
NAGALAND,35,TON,19,,,,1172.20000000,,,,0.00117220,5.138867,181,,184,,,
ODISHA,384,NOS,,,,,453332466.00000000,,,,45.33324630,113.734893,,,,,,
ODISHA,384,TON,66,9,7,1527.38500000,2299754.82343000,0.00152740,2.369436,50,2.29986507,5731.345288,10100,,460386,108,,10100
PUDUCHERRY,599,TON,2,,,,53701.49386220,,,,1.74254828,202.577148,234,,13630,,,0
PUNJAB,602,TON,79,1,1,508.60000000,4216499.16248000,0.00050860,0.990071,50,4.21709344,13699.202503,3761,11297,217897,50,,0
RAJASTHAN,26,NOS,,,,,11294762.00000000,,,,1.12947620,21.711629,,,,,,
RAJASTHAN,26,TON,173,12,2,223.90000000,29101182.59879000,0.00022390,1.200998,142,29.12055221,120315.104890,86941,27631,1549382,139,,86941
TAMIL NADU,509,NOS,,,,,30128553.00000000,,,,3.01285500,30.081704,,,,,,
TAMIL NADU,509,TON,213,4,4,176.46400000,3121699.51142580,0.00017697,1.267662,10,33.98277086,8435.411633,12629,0,468830,956,,2531
TELANGANA,28,TON,57,1,1,3.30000000,7603665.53885000,0.00000330,0.007131,,7.60713509,28479.423050,6373,5162,1823959,1,,6373
TRIPURA,36,TON,19,,,,55.82400000,,,,0.00005585,0.694778,65,,75,,,3
UTTAR PRADESH,46,TON,162,18,17,1048.40000000,7736096.88860000,0.00104840,3.317889,52,7.73624857,15106.787799,40324,8574,3305205,294,,32190
UTTARAKHAND,385,TON,20,7,5,187.57500000,918022.52903000,0.00018758,0.227477,133,0.91811775,1460.581441,6215,2724,92195,105,,6215
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,1,1,3.28000000,104836.62560000,0.00000329,0.006009,35,0.10494341,206.549576,5746,125,100067,35,,0
