state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,15,15,5045.22210000,8737723.99727000,0.00504729,28.959610,1,8.74306318,58219.627862,3865,2359,1454137,4114,,3865
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,80,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5189,,,91
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,1,377.88000000,771258.45341000,0.00037788,0.915079,65,0.77128315,1573.538236,121,119,7108,65,,1
CHHATTISGARH,100,TON,20,13,14,1132.32400000,1266542.40469000,0.00113259,2.628590,212,1.26685894,2666.210012,3671,253,136136,556,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,45,39,2179.78450000,2868497.10063000,0.00218032,9.940525,,2.86954265,11346.633483,10248,7174,869848,933,,0
HARYANA,32,TON,108,63,32,11338.33600000,33955156.38999000,0.01133859,31.195885,1193,34.06042466,110010.310304,17484,30420,2727236,4139,,44
HIMACHAL PRADESH,43,TON,38,10,9,63.01000000,447963.74492000,0.00006307,0.163904,128,0.44875070,1693.349583,2331,1159,125582,118,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,42.30400000,167907.14631000,0.00004232,0.107560,,0.16791576,1047.779667,2747,200,51887,28,,362
JHARKHAND,47,TON,19,1,1,1.30000000,34298.20996000,0.00000130,0.003055,,0.03430106,67.973723,2544,,267228,1,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,1,,,234768.18806000,,,,0.23476832,1724.520388,830,838,1556,,,15
KERALA,694,TON,6,,,,762.67554000,,,,0.00077015,2.489506,440,,3157,,,3
MADHYA PRADESH,20,TON,139,7,5,1162.85200000,10127330.94321000,0.00116290,5.150299,221,10.12954566,33810.870872,25899,,3025087,364,,1121
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,45,26,5228.53895000,5497075.41948500,0.00522869,15.905775,736,8.77734318,20466.112953,23123,18301,1236643,1222,,0
NAGALAND,35,TON,19,1,1,0.30000000,1118.76000000,0.00000030,0.000840,,0.00111876,4.893228,181,,184,1,,
ODISHA,384,NOS,,1,1,3600.00000000,429026692.00000000,0.00036000,0.011520,,42.90266890,110.006934,,,,1,,
ODISHA,384,TON,66,16,16,2109.45200000,2125634.04443000,0.00210947,2.822458,107,2.12573922,5341.920444,9985,,439992,136,,9985
PUDUCHERRY,599,TON,2,,,,52787.11586220,,,,1.74163278,198.497173,231,,13623,,,0
PUNJAB,602,TON,79,4,1,10.00000000,4167088.34648000,0.00001000,0.007896,17,4.16768263,13595.853839,3539,10832,217893,5,,0
RAJASTHAN,26,NOS,,1,1,31.00000000,10964094.00000000,0.00000310,0.000142,,1.09640940,21.045039,,,,2,,
RAJASTHAN,26,TON,173,104,84,36869.83950000,27645626.19896000,0.03691124,137.611729,8832,27.66386106,114282.458905,86190,27313,1546430,18170,,86190
TAMIL NADU,509,NOS,,2,3,54073.00000000,27407310.00000000,0.00540730,0.088010,,2.74073070,25.284114,,,,43,,
TAMIL NADU,509,TON,213,22,19,194.99050000,2916568.83134580,0.00019509,2.131533,205,33.77733266,7751.198878,12247,0,463771,595,,2367
TELANGANA,28,TON,57,22,25,6049.35548000,7470301.07406000,0.00605152,16.623429,430,7.47371368,27969.436221,6360,5156,1823955,3570,,6360
TRIPURA,36,TON,19,,,,31.05300000,,,,0.00003107,0.518623,54,,67,,,3
UTTAR PRADESH,46,TON,162,109,99,4716.46500000,7471966.34660000,0.00471647,12.228093,747,7.47211766,14472.162650,40017,8574,3305098,1531,,32157
UTTARAKHAND,385,TON,20,15,15,1054.47000000,856976.19103000,0.00105454,2.019395,259,0.85706946,1368.578486,6164,2718,92111,323,,6164
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,11,11,102.70000000,96814.28760000,0.00010272,0.151261,102,0.09691589,190.935027,5669,125,96612,102,,0
