state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,18,895.14920000,9559181.67774000,0.00089608,3.585792,,9.56496630,62148.734585,3958,2379,1454269,1185,,3958
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3619.49740000,,,,0.00363154,14.096591,1018,,5262,,,93
CHANDIGARH,526,TON,1,1,1,29.82000000,819062.16341000,0.00002982,0.110572,35,0.81908690,1656.592694,121,119,7109,18,,1
CHHATTISGARH,100,TON,20,7,6,409.56100000,1544963.23935000,0.00040965,1.205432,211,1.54532918,3267.583131,3775,256,136303,287,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,35,31,1649.83750000,3123719.33963000,0.00165015,5.741878,,3.12483406,12433.605463,10290,7190,869919,738,,0
HARYANA,32,TON,108,81,49,44357.39400000,37037723.41204000,0.04435827,158.194207,6006,37.14803548,119897.307254,17897,30976,2727264,13827,,45
HIMACHAL PRADESH,43,TON,38,11,10,68.76000000,480667.56483000,0.00006889,0.242170,112,0.48149476,1857.940298,2347,1161,125678,113,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,9,9,368.06400000,283298.51290000,0.00036807,2.321682,,0.28330804,1700.422961,2752,203,52183,44,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,2.20000000,35785.35691000,0.00000220,0.005293,1,0.03578829,71.716364,2587,,268481,1,,45
KARNATAKA,695,TON,5,1,1,72.85000000,268468.53806000,0.00007285,0.470131,,0.26846867,1936.166730,854,860,1576,29,,15
KERALA,694,TON,6,1,1,1.44645000,800.57521000,0.00000146,0.004467,,0.00080816,2.625084,448,,3224,16,,3
MADHYA PRADESH,20,TON,139,37,25,4228.96210000,10955658.95454000,0.00422931,11.734148,780,10.95796184,36449.481134,25977,,3025281,1163,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,47,21,2222.67940000,6045475.89922500,0.00222275,5.959868,575,9.87757530,22448.632651,23581,18510,1247190,942,,0
NAGALAND,35,TON,19,,,,1253.94000000,,,,0.00125394,5.541488,182,,184,,,
ODISHA,384,NOS,,2,2,875700.00000000,501834579.00000000,0.08757000,0.099576,,50.18345760,122.807605,,,,24,,
ODISHA,384,TON,66,46,43,1753.80700000,2610841.42953000,0.00175393,5.465551,344,2.61096242,6548.232478,10264,,479663,464,,10264
PUDUCHERRY,599,TON,2,1,1,0.35100000,54424.75286220,0.00000035,0.003224,,1.74327213,204.784750,236,,13630,3,,0
PUNJAB,602,TON,79,21,18,5240.75700000,4513191.39348000,0.00524185,17.643029,760,4.51386088,14583.967594,4527,13403,217938,896,,0
RAJASTHAN,26,NOS,,2,1,86.00000000,11973049.00000000,0.00000860,0.000405,,1.19730490,23.048058,,,,7,,
RAJASTHAN,26,TON,173,114,83,23190.78482000,30588102.28838000,0.02319236,86.011415,8080,30.61010135,126245.487295,87350,27832,1553898,9868,,87350
TAMIL NADU,509,TON,213,83,80,2302.58246000,3430869.70424580,0.00230338,4.926476,1526,34.29097842,9250.260805,13133,0,474112,1708,,2689
TAMIL NADU,509,NOS,,5,5,23004.00000000,33497861.00000000,0.00230040,0.043931,,3.34978580,36.375913,,,,9,,
TELANGANA,28,NOS,,,,,2496.00000000,,,,0.00024960,0.468250,,,,,,
TELANGANA,28,TON,57,28,25,3058.32540000,7842410.62578000,0.00305914,9.069348,208,7.84595331,29243.973522,6405,5260,1823964,1999,,6405
TRIPURA,36,TON,19,,,,77.54900000,,,,0.00007761,0.803663,66,,83,,,3
UTTAR PRADESH,46,TON,162,99,90,3436.27000000,8180677.46660000,0.00343627,7.617335,609,8.18082967,16129.968474,40929,8576,3305594,1262,,32189
UTTARAKHAND,385,TON,20,13,12,816.93500000,1018690.25603000,0.00081699,1.362653,243,1.01878802,1629.595732,6273,2728,92343,297,,6273
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,13,13,110.57500000,114165.46660000,0.00011063,0.224261,135,0.11427890,231.632642,5786,125,105518,149,,0
