state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,5287.31624000,8678943.03342000,0.00528974,34.519679,,8.68425441,57850.120923,3863,2358,1454097,4672,,3863
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,79,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,1000,,5187,,,91
CHANDIGARH,526,TON,1,1,,,766911.35841000,,,73,0.76693603,1564.649333,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,13,1030.66100000,1258620.01169000,0.00103094,3.108295,447,1.25893452,2643.953525,3665,250,136130,708,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,29,,,
GUJARAT,22,TON,144,55,43,4133.93700000,2838991.09513000,0.00413462,14.819718,,2.84003048,11231.778432,10242,7174,869820,1159,,0
HARYANA,32,TON,108,67,34,9724.54600000,33836971.60299000,0.00972508,29.509533,1523,33.94222602,109689.204084,17384,30380,2727210,3815,,43
HIMACHAL PRADESH,43,TON,38,1,,,447190.98845000,,,,0.44797675,1691.116678,2331,1159,125577,,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,25.14800000,167658.81631000,0.00002515,0.083493,,0.16766732,1047.061628,2747,200,51794,22,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,2,157.95500000,34296.00996000,0.00015795,0.338508,,0.03429886,67.967833,2543,,267227,6,,40
KARNATAKA,695,TON,5,2,1,141.40000000,231563.03806000,0.00014140,0.973616,,0.23156317,1703.054742,827,838,1555,30,,15
KERALA,694,TON,6,,,,762.67554000,,,,0.00077015,2.489506,440,,3156,,,3
MADHYA PRADESH,20,TON,139,48,25,3278.78760000,10067835.19121000,0.00327940,9.534870,1190,10.07004509,33623.717420,25897,,3025067,1028,,1113
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,68,31,4788.25385000,5460352.67597500,0.00654692,18.730307,1213,8.71212721,20312.167742,23024,18191,1234937,1477,,0
NAGALAND,35,TON,19,3,3,1.52000000,1111.80000000,0.00000152,0.006000,,0.00111180,4.869093,181,,184,3,,
ODISHA,384,NOS,,1,1,6200.00000000,426492720.00000000,0.00062000,0.009180,,42.64927170,109.621705,,,,2,,
ODISHA,384,TON,66,49,47,2854.65300000,2098311.27043000,0.00285473,6.364920,427,2.09841580,5291.514733,9968,,436275,524,,9968
PUDUCHERRY,599,TON,2,1,1,16.89500000,52424.72886220,0.00001692,0.112157,,1.74127017,196.479090,230,,13623,37,,0
PUNJAB,602,TON,79,7,3,67.10000000,4165575.48648000,0.00006710,0.031112,25,4.16616976,13594.948864,3537,10832,217893,12,,0
RAJASTHAN,26,NOS,,1,1,177.00000000,10853404.00000000,0.00001770,0.000886,,1.08534040,20.802373,,,,11,,
RAJASTHAN,26,TON,173,121,106,46001.60473000,27165304.30805000,0.04600523,192.993986,15202,27.18295618,112339.330789,86167,27298,1546206,18864,,86167
TAMIL NADU,509,TON,213,77,73,5645.50211000,2879518.38510580,0.00564772,16.629027,3382,33.74026037,7622.056314,12180,0,463220,4948,,2334
TAMIL NADU,509,NOS,,3,4,35979.00000000,27089131.00000000,0.00359790,0.060803,,2.70891280,24.667410,,,,32,,
TELANGANA,28,TON,57,27,19,5652.29515000,7408965.38967000,0.00565431,14.717960,837,7.41235663,27748.902927,6355,5153,1823954,2743,,6355
TRIPURA,36,TON,19,,,,26.61300000,,,,0.00002663,0.500035,54,,67,,,3
UTTAR PRADESH,46,TON,162,95,82,3869.54000000,7428408.79360000,0.00386954,8.663509,725,7.42856006,14364.772457,40016,8574,3305094,1200,,32153
UTTARAKHAND,385,TON,20,12,12,669.63500000,847703.88803000,0.00066969,1.264352,225,0.84779638,1351.853291,6161,2718,92090,293,,6161
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,9,8,55.22000000,95352.79160000,0.00005523,0.070811,82,0.09545372,188.688018,5662,125,96155,77,,0
