state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,11,11,3475.42610000,8627502.96304000,0.00347665,22.943750,1,8.63278232,57492.459340,3862,2357,1454095,2829,,3862
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,999,,5186,,,91
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,766071.24841000,,,51,0.76609591,1562.845775,121,119,7108,,,1
CHHATTISGARH,100,TON,20,10,12,574.01100000,1252862.35369000,0.00057418,1.483931,323,1.25317550,2626.559167,3658,250,136130,312,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,29,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,54,43,2502.69300000,2813129.08213000,0.00250341,10.279001,,2.81416484,11143.987233,10239,7174,869820,1108,,0
HARYANA,32,TON,108,64,33,6271.00400000,33779754.85099000,0.00627129,26.230630,2037,33.88490050,109490.194721,17349,30347,2727209,3817,,43
HIMACHAL PRADESH,43,TON,38,10,8,66.87000000,446663.27719000,0.00006692,0.248038,150,0.44744827,1689.311042,2331,1159,125572,150,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,24.65800000,167496.03831000,0.00002466,0.076039,,0.16750452,1046.528448,2747,200,51794,21,,362
JHARKHAND,47,TON,19,,,,34136.85496000,,,,0.03413971,67.625545,2543,,267227,,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,1,1,237.55000000,230161.13806000,0.00023755,1.631396,,0.23016127,1693.489146,827,838,1555,123,,15
KERALA,694,TON,6,,,,760.95879000,,,,0.00076842,2.482813,440,,3153,,,3
MADHYA PRADESH,20,TON,139,31,26,6266.73860000,10032328.86721000,0.00626734,19.757423,1089,10.03453539,33513.743277,25894,,3025057,1857,,1113
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,53,27,3907.32599000,5433197.46571500,0.00390764,18.130692,779,8.65812094,20195.343922,22909,18114,1234096,1282,,0
NAGALAND,35,TON,19,,,,1103.40000000,,,,0.00110340,4.835680,181,,184,,,
ODISHA,384,NOS,,2,2,153200.00000000,423431777.00000000,0.01532000,0.110590,,42.34317740,109.120722,,,,6,,
ODISHA,384,TON,66,44,44,2369.21500000,2083094.59943000,0.00236921,4.125407,301,2.08319858,5262.576098,9956,,433587,444,,9956
PUDUCHERRY,599,TON,2,,,,52254.49786220,,,,1.74109972,195.248192,229,,13623,,,0
PUNJAB,602,TON,79,4,2,24.00000000,4164924.62148000,0.00002400,0.059393,24,4.16551889,13594.525150,3537,10832,217893,12,,0
RAJASTHAN,26,NOS,,2,1,24700.00000000,10790005.00000000,0.00247000,0.052250,,1.07900050,20.684640,,,,5,,
RAJASTHAN,26,TON,173,103,77,31805.81628000,26819168.41260000,0.03180699,124.568918,12560,26.83680486,110923.635645,86153,27288,1546024,12968,,86153
TAMIL NADU,509,NOS,,2,2,16150.00000000,26855269.00000000,0.00161500,0.035045,,2.68552660,24.152453,,,,6,,
TAMIL NADU,509,TON,213,7,9,164.10131000,2853018.75097880,0.00016419,2.296237,103,33.71386195,7535.115275,12111,0,462916,503,,2302
TELANGANA,28,TON,57,1,7,1249.59060000,7364112.23068000,0.00125056,12.789347,,7.36748641,27585.096443,6349,5151,1823949,1960,,6349
TRIPURA,36,TON,19,4,4,0.76000000,26.61300000,0.00000076,0.002978,4,0.00002663,0.500035,54,,67,4,,3
UTTAR PRADESH,46,TON,162,115,106,4589.33100000,7400978.71160000,0.00458933,10.618819,722,7.40112998,14300.359826,40006,8574,3305093,1431,,32153
UTTARAKHAND,385,TON,20,15,15,730.56000000,842365.60203000,0.00073067,1.236992,216,0.84245761,1343.143673,6160,2718,92089,303,,6160
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,11,11,89.68000000,94447.24860000,0.00008971,0.182021,96,0.09454778,187.105209,5661,125,95807,96,,0
