state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,5848.94081000,8746082.31658000,0.00585100,32.114341,,8.75142469,58267.576808,3865,2359,1454137,4892,,3865
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,80,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5189,,,91
CHANDIGARH,526,TON,1,,,,771258.45341000,,,,0.77128315,1573.538236,121,119,7108,,,1
CHHATTISGARH,100,TON,20,13,12,1692.56100000,1268237.00869000,0.00169290,3.852950,451,1.26855388,2670.068274,3674,253,136136,690,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,52,47,3770.69580000,2872279.05643000,0.00377113,14.021523,,2.87332504,11360.672153,10248,7174,869848,1173,,0
HARYANA,32,TON,108,71,44,13179.47500000,33971884.41499000,0.01317993,33.955166,1612,34.07715314,110052.629393,17498,30421,2727236,4168,,44
HIMACHAL PRADESH,43,TON,38,16,15,119.81480000,448085.23472000,0.00011999,0.406121,217,0.44887244,1693.766498,2331,1159,125582,205,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,18.78500000,167925.93131000,0.00001879,0.065214,,0.16793455,1047.844881,2747,200,51887,19,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,3.00000000,34301.20996000,0.00000300,0.005220,,0.03430406,67.978943,2544,,267228,1,,40
KARNATAKA,695,TON,5,2,2,509.90000000,235278.08806000,0.00050990,3.346199,,0.23527822,1727.866587,830,838,1556,230,,15
KERALA,694,TON,6,,,,762.67554000,,,,0.00077015,2.489506,440,,3157,,,3
MADHYA PRADESH,20,TON,139,46,33,7485.04200000,10136613.63521000,0.00748562,21.062747,1563,10.13882893,33836.160569,25899,,3025087,1882,,1121
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,78,43,3569.07685000,5500896.40433500,0.00539304,12.699742,1191,8.78851236,20479.675786,23126,18302,1236893,1563,,0
NAGALAND,35,TON,19,5,5,1.66000000,1120.42000000,0.00000166,0.006203,,0.00112042,4.899431,181,,184,5,,
ODISHA,384,TON,66,52,51,7054.47100000,2135129.74243000,0.00705457,12.675331,513,2.13523515,5357.748907,9996,,440606,726,,9996
ODISHA,384,NOS,,3,3,2197982.00000000,431232274.00000000,0.21979820,0.144674,,43.12322710,110.174768,,,,62,,
PUDUCHERRY,599,TON,2,1,2,17.74500000,52804.86086220,0.00001776,0.089556,,1.74165054,198.586729,231,,13623,31,,0
PUNJAB,602,TON,79,6,2,28.25000000,4167116.59648000,0.00002825,0.022796,35,4.16771088,13595.876635,3539,10832,217893,11,,0
RAJASTHAN,26,TON,173,131,105,49811.37510000,27702668.40876000,0.04985535,239.972454,11972,27.72094739,114560.487399,86206,27316,1546465,22683,,86206
RAJASTHAN,26,NOS,,2,2,1475.00000000,10965569.00000000,0.00014750,0.002367,,1.09655690,21.047406,,,,21,,
TAMIL NADU,509,NOS,,3,2,13831.00000000,27421141.00000000,0.00138310,0.015798,,2.74211380,25.299911,,,,4,,
TAMIL NADU,509,TON,213,70,70,4409.46758000,2921038.54592580,0.00441191,13.053640,3184,33.78180482,7764.538968,12249,0,463818,4581,,2358
TELANGANA,28,TON,57,33,22,5751.83100000,7476053.14606000,0.00575395,17.786355,518,7.47946787,27987.225417,6360,5156,1823955,3724,,6360
TRIPURA,36,TON,19,,,,31.05300000,,,,0.00003107,0.518623,54,,67,,,3
UTTAR PRADESH,46,TON,162,106,94,4171.26000000,7477821.49660000,0.00417126,9.881260,701,7.47797281,14486.581342,40022,8574,3305099,1408,,32156
UTTARAKHAND,385,TON,20,16,15,807.71500000,857932.25603000,0.00080775,1.400408,215,0.85802557,1370.114062,6169,2718,92115,312,,6169
WEST BENGAL,569,TON,18,14,14,131.66100000,96954.76360000,0.00013175,0.261457,156,0.09705649,191.212522,5669,125,96691,161,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
