state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,5791.58334000,8973152.78683000,0.00579451,19.195968,,8.97861610,59238.150742,3872,2363,1454168,3533,,3872
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,87,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5200,,,91
CHANDIGARH,526,TON,1,,,,780731.44841000,,,,0.78075615,1590.795837,121,119,7108,,,1
CHHATTISGARH,100,TON,20,18,17,2548.98300000,1354133.35735000,0.00254948,5.384786,575,1.35446243,2843.573718,3693,254,136161,1008,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,49,41,1494.76600000,2937088.12973000,0.00149527,6.177319,,2.93815061,11622.050330,10277,7189,869860,605,,0
HARYANA,32,TON,108,47,29,3350.06100000,34149209.81999000,0.00335029,8.547198,790,34.25547206,110515.854022,17548,30446,2727243,3365,,45
HIMACHAL PRADESH,43,TON,38,12,12,91.17428000,451377.77036000,0.00009135,0.295861,214,0.45217300,1707.216852,2331,1159,125585,212,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,2,24.40200000,168946.70931000,0.00002441,0.060344,,0.16895554,1051.363709,2747,200,51959,16,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,12.60000000,34356.69896000,0.00001260,0.039286,,0.03435955,68.108526,2545,,267248,2,,40
KARNATAKA,695,TON,5,1,1,214.75000000,242536.63806000,0.00021475,1.351668,,0.24253677,1775.499669,832,843,1559,108,,15
KERALA,694,TON,6,,,,767.24147000,,,,0.00077475,2.508749,442,,3168,,,3
MADHYA PRADESH,20,TON,139,42,33,5722.02240000,10336571.61850000,0.00572267,18.444487,1313,10.33880616,34455.592058,25923,,3025137,1951,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,60,34,3383.66590000,5606275.11843500,0.00775580,13.949792,1261,8.98946853,20876.203409,23320,18345,1240772,1743,,0
NAGALAND,35,TON,19,2,2,0.80000000,1147.95000000,0.00000080,0.003400,,0.00114795,5.029836,181,,184,2,,
ODISHA,384,NOS,,,,,441917995.00000000,,,,44.19179920,111.788154,,,,,,
ODISHA,384,TON,66,42,39,1434.21200000,2212892.08643000,0.00143430,3.858322,297,2.21299948,5519.201122,10062,,451160,348,,10062
PUDUCHERRY,599,TON,2,1,1,13.52200000,53291.11086220,0.00001356,0.049295,,1.74213725,200.799719,231,,13623,37,,0
PUNJAB,602,TON,79,8,7,404.80000000,4173791.07148000,0.00040480,0.516908,47,4.17438536,13601.420029,3540,10832,217895,65,,0
RAJASTHAN,26,NOS,,1,1,50.00000000,11142155.00000000,0.00000500,0.000269,,1.11421550,21.380049,,,,3,,
RAJASTHAN,26,TON,173,122,101,24158.71600000,28596852.10857000,0.02416061,109.149871,6207,28.61586404,118267.869058,86727,27554,1547572,13097,,86727
TAMIL NADU,509,TON,213,86,87,2925.90465000,3011989.55500580,0.00292752,8.821700,2430,33.87281522,8088.161406,12440,0,465477,3351,,2424
TAMIL NADU,509,NOS,,3,3,5582.00000000,28374139.00000000,0.00055820,0.006655,,2.83741360,26.688103,,,,8,,
TELANGANA,28,TON,57,25,20,2271.59026000,7574722.76000000,0.00227261,7.513804,143,7.57817728,28311.278485,6370,5159,1823957,1809,,6370
TRIPURA,36,TON,19,1,1,0.18000000,46.03500000,0.00000018,0.000810,1,0.00004606,0.612159,65,,74,1,,3
UTTAR PRADESH,46,TON,162,98,91,3014.48000000,7601656.37260000,0.00301449,6.945303,599,7.60180796,14787.790909,40051,8574,3305145,1227,,32156
UTTARAKHAND,385,TON,20,15,14,766.83500000,888138.42303000,0.00076684,1.225177,316,0.88823302,1417.454838,6187,2721,92164,368,,6187
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,12,94.19000000,101213.09360000,0.00009426,0.260066,180,0.10131735,198.943073,5704,125,98371,170,,0
