state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,19,3214.31954000,8579606.16848000,0.00321693,15.933300,,8.58485460,57153.198403,3860,2348,1454086,4465,,3860
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,999,,5170,,,91
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,,,,761067.95841000,,,,0.76109261,1553.012744,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,15,1701.54200000,1243850.31329000,0.00170187,4.055686,517,1.24416155,2602.191884,3656,250,136128,569,,0
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,975,,29,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,64,52,4483.14950000,2778941.63263000,0.00448389,14.738244,,2.77997285,11038.666709,10207,7174,869816,1310,,0
HARYANA,32,TON,108,70,39,6198.66100000,33699741.41599000,0.00619896,24.764639,2030,33.80427322,109177.901137,17329,30321,2727209,3635,,43
HIMACHAL PRADESH,43,TON,38,14,13,122.30200000,445869.11539000,0.00012252,0.352360,287,0.44665239,1686.670869,2331,1159,125571,289,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,9.00500000,167245.17731000,0.00000901,0.050317,,0.16725359,1045.744546,2747,200,51772,16,,362
JHARKHAND,47,TON,19,2,2,27.60000000,34048.15496000,0.00002760,0.101490,,0.03405101,67.352133,2543,,267187,7,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,212.85000000,227522.98806000,0.00021285,1.491971,,0.22752312,1675.066790,827,838,1554,101,,15
KERALA,694,TON,6,,,,759.41971000,,,,0.00076688,2.477404,440,,3146,,,3
MADHYA PRADESH,20,TON,139,55,39,8632.94930000,9971015.55935000,0.00863380,28.129899,1670,9.97321613,33323.794059,25883,,3025047,2426,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,74,41,5607.30501000,5396919.79215500,0.00919936,25.398440,1130,8.60391378,20033.498067,22760,18091,1233081,2003,,0
NAGALAND,35,TON,19,2,2,0.60000000,1094.54000000,0.00000060,0.001756,,0.00109454,4.794225,181,,184,2,,
ODISHA,384,NOS,,2,3,1552220.00000000,415502368.00000000,0.15522200,0.152821,,41.55023650,108.293746,,,,48,,
ODISHA,384,TON,66,46,44,3719.09300000,2054045.43643000,0.00371915,6.034501,425,2.05414905,5210.445095,9946,,430623,551,,9946
PUDUCHERRY,599,TON,2,1,2,170.15100000,51957.69386220,0.00017019,0.583591,8,1.74080261,193.311876,229,,13623,148,,0
PUNJAB,602,TON,79,11,5,517.56000000,4161586.53648000,0.00051756,0.576690,61,4.16218058,13589.952999,3534,10831,217893,42,,0
RAJASTHAN,26,NOS,,2,1,62.00000000,10598504.00000000,0.00000620,0.000267,,1.05985040,20.366819,,,,3,,
RAJASTHAN,26,TON,173,124,95,37747.19267000,26346888.92913000,0.03774939,201.366817,15951,26.36450393,108965.506518,86130,27274,1545664,20081,,86130
TAMIL NADU,509,NOS,,1,1,34491.00000000,26638314.00000000,0.00344910,0.057071,,2.66383110,23.817876,,,,43,,
TAMIL NADU,509,TON,213,74,72,5844.16770000,2816273.79646880,0.00584698,16.708262,4208,33.67709870,7420.441413,12073,0,462170,5569,,2277
TELANGANA,28,TON,57,31,27,4014.56280000,7321546.90741000,0.00401654,18.004881,479,7.32489888,27345.006382,6344,5151,1823949,3849,,6344
TRIPURA,36,TON,7,1,1,1.08000000,22.86800000,0.00000108,0.001508,2,0.00002288,0.486502,30,,66,2,,3
UTTAR PRADESH,46,TON,125,107,100,3677.45500000,7360829.95460000,0.00367746,7.879352,764,7.36098115,14196.425392,39891,8573,3305054,1432,,32150
UTTARAKHAND,385,TON,20,17,18,1708.24800000,830056.55103000,0.00170837,3.288224,344,0.83014761,1320.222765,6158,2718,92059,479,,6158
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,15,164.06500000,93140.68360000,0.00016412,0.276356,165,0.09324053,184.832467,5646,125,95036,186,,0
