state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,10,10,1820.15600000,9290042.80718000,0.00182118,17.183876,,9.29565940,60566.232046,3898,2365,1454243,1401,,3898
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,100,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1007,,5218,,,93
CHANDIGARH,526,TON,1,,,,805057.48841000,,,,0.80508222,1631.246047,121,119,7109,,,1
CHHATTISGARH,100,TON,20,,,,1455694.94035000,,,,1.45604291,3060.489019,3736,256,136273,,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,,,,3016420.66633000,,,,3.01750894,11983.905574,10283,7189,869883,,,0
HARYANA,32,TON,108,21,6,330.47500000,34395759.54499000,0.00033048,0.982277,281,34.50385648,111112.489803,17644,30540,2727255,518,,45
HIMACHAL PRADESH,43,TON,38,4,4,83.09789000,465251.10747000,0.00008327,0.380342,176,0.46606530,1779.505483,2333,1159,125665,191,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,1,,,171716.18690000,,,,0.17172551,1065.216738,2748,200,51985,,,371
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34447.10896000,,,,0.03444997,68.375832,2559,,267466,,,42
KARNATAKA,695,TON,5,,,,259131.28806000,,,,0.25913142,1878.952191,845,852,1563,,,15
KERALA,694,TON,6,,,,775.15043000,,,,0.00078263,2.535661,444,,3189,,,3
MADHYA PRADESH,20,TON,139,,,,10608377.12310000,,,,10.61064578,35445.268012,25938,,3025245,,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,8,6,461.52000000,5807062.09359500,0.00046152,0.775849,33,9.38849236,21661.485004,23509,18465,1244624,132,,0
NAGALAND,35,TON,19,,,,1190.87000000,,,,0.00119087,5.229389,181,,184,,,
ODISHA,384,NOS,,1,1,468.00000000,468159211.00000000,0.00004680,0.003744,,46.81592080,115.512802,,,,1,,
ODISHA,384,TON,66,11,10,525.20300000,2376529.39743000,0.00052522,1.379578,61,2.37664181,5929.902777,10140,,466705,82,,10140
PUDUCHERRY,599,TON,2,,,,53982.48686220,,,,1.74282954,203.538604,234,,13630,,,0
PUNJAB,602,TON,79,,,,4251001.10148000,,,,4.25159566,13779.840805,3929,12032,217907,,,0
RAJASTHAN,26,NOS,,,,,11404713.00000000,,,,1.14047130,21.952600,,,,,,
RAJASTHAN,26,TON,173,6,2,352.20000000,29432789.48031000,0.00035220,2.148821,,29.45241452,121731.946835,87027,27671,1550261,286,,87027
TAMIL NADU,509,TON,213,3,3,9.54100000,3222285.47176580,0.00000956,0.024562,5,34.08341751,8718.828840,12759,0,471121,17,,2579
TAMIL NADU,509,NOS,,,,,31485094.00000000,,,,3.14850910,32.703513,,,,,,
TELANGANA,28,TON,57,1,,,7611319.25908000,,,,7.61479457,28522.809377,6378,5216,1823963,,,6378
TRIPURA,36,TON,19,,,,62.53200000,,,,0.00006257,0.732431,66,,82,,,3
UTTAR PRADESH,46,TON,162,25,22,1044.55000000,7834354.77360000,0.00104455,2.840866,45,7.83450654,15330.950079,40679,8574,3305418,292,,32201
UTTARAKHAND,385,TON,20,7,6,200.20000000,942131.80403000,0.00020020,0.268643,78,0.94222745,1498.913121,6227,2724,92226,89,,6227
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,4,3,6.75500000,107177.20660000,0.00000679,0.014907,58,0.10728570,213.479409,5768,125,101493,54,,0
