state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,4358.64928000,8534001.42775000,0.00436183,34.879533,,8.53921221,56845.941157,3852,2348,1454059,5738,,3852
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,1,1,1.40000000,3328.80400000,0.00000140,0.001120,,0.00334084,13.445445,999,,5133,1,,91
CHANDIGARH,526,TON,1,,,,755859.13341000,,,,0.75588375,1541.469140,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,14,853.99100000,1233735.08429000,0.00085421,2.263307,417,1.23404489,2577.016499,3651,249,136124,482,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,969,,29,,,
GUJARAT,22,TON,144,57,47,2954.05750000,2735994.38963000,0.00295453,11.503537,,2.73701836,10894.726145,10193,7174,869814,1116,,0
HARYANA,32,TON,108,77,46,7815.63900000,33616997.31849000,0.00792978,27.146572,2265,33.72140102,108845.873761,17318,30301,2727175,3821,,43
HIMACHAL PRADESH,43,TON,38,13,13,113.08600000,444697.47351000,0.00011331,0.374876,295,0.44547826,1682.986943,2323,1159,125560,299,,0
JAMMU AND KASHMIR,696,TON,17,4,4,8.05800000,166962.37331000,0.00000806,0.037321,,0.16697071,1044.820279,2747,200,51756,14,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,33507.25996000,,,,0.03351011,66.064401,2543,,267175,,,40
KARNATAKA,695,TON,5,2,1,193.10000000,225740.23806000,0.00019310,1.355477,,0.22574037,1662.686464,825,838,1550,97,,15
KERALA,694,TON,6,,,,751.49015000,,,,0.00075892,2.450594,440,,3137,,,3
MADHYA PRADESH,20,TON,139,55,38,5329.47860000,9902795.87825000,0.00533042,17.229028,1537,9.90498782,33106.408470,25875,,3025040,1647,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,72,44,6612.95770000,5347654.61028500,0.00712213,31.341206,1845,8.52392339,19819.162335,22747,18077,1232998,1824,,0
NAGALAND,35,TON,19,4,3,1.00000000,1089.21000000,0.00000100,0.004460,,0.00108921,4.772348,181,,184,3,,
ODISHA,384,NOS,,3,2,65540.00000000,412710214.00000000,0.00655400,0.048038,,41.27102110,107.663146,,,,6,,
ODISHA,384,TON,66,47,46,2413.59300000,2026749.17743000,0.00241362,6.430611,405,2.02685238,5138.461542,9929,,428851,533,,9929
PUDUCHERRY,599,TON,2,1,2,59.40700000,51416.88286220,0.00005944,0.289680,12,1.74026140,190.260752,229,,13623,73,,0
PUNJAB,602,TON,79,9,6,529.44000000,4156410.36648000,0.00052944,0.887977,72,4.15700388,13577.564581,3534,10831,217893,70,,0
RAJASTHAN,26,NOS,,2,2,13220.00000000,10410315.00000000,0.00132200,0.021005,,1.04103150,20.020976,,,,14,,
RAJASTHAN,26,TON,173,126,101,21582.91550000,25994816.00192000,0.02158461,103.221319,12612,26.01241357,107337.116340,86092,27256,1545363,13082,,86092
TAMIL NADU,509,NOS,,2,2,42987.00000000,26306373.00000000,0.00429870,0.063009,,2.63063700,23.247765,,,,27,,
TAMIL NADU,509,TON,213,81,80,5227.53387000,2771995.42576580,0.00523011,15.757066,3474,33.63268270,7286.849881,12035,0,461428,5282,,2254
TELANGANA,28,TON,57,33,30,2926.84418000,7277001.69296000,0.00292833,16.980885,253,7.28032122,27052.588648,6341,5150,1823949,3493,,6341
TRIPURA,36,TON,7,,,,21.78800000,,,,0.00002180,0.484994,27,,64,,,3
UTTAR PRADESH,46,TON,125,104,100,4537.14000000,7326138.81460000,0.00453714,10.618965,823,7.32628997,14116.703086,39884,8573,3305040,1638,,32150
UTTARAKHAND,385,TON,20,16,15,1104.66500000,815502.76803000,0.00110477,1.852092,336,0.81559255,1293.200760,6145,2718,92026,427,,6145
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,13,11,87.95500000,91845.66860000,0.00008799,0.162356,134,0.09194482,182.768256,5630,125,94568,125,,0
