state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,3380.04966000,8567767.22924000,0.00338246,17.535694,,8.57300685,57080.384426,3857,2348,1454084,4338,,3857
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,1,1,0.75000000,3330.45400000,0.00000075,0.003375,,0.00334249,13.449540,999,,5159,1,,91
CHANDIGARH,526,TON,1,1,,,759860.21341000,,,,0.75988485,1550.871829,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,14,868.86500000,1238764.54729000,0.00086898,2.264016,404,1.23907492,2590.120021,3655,250,136127,478,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,974,,29,,,
GUJARAT,22,TON,144,68,61,5210.18650000,2765644.09113000,0.00521088,18.412342,,2.76667320,10994.528564,10203,7174,869816,1667,,0
HARYANA,32,TON,108,70,43,6233.28300000,33678337.94099000,0.00623347,26.175122,1798,33.78286886,109095.507698,17327,30316,2727204,4366,,43
HIMACHAL PRADESH,43,TON,38,12,12,95.96300000,445569.94239000,0.00009627,0.350648,291,0.44635251,1685.700805,2331,1159,125571,299,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,28.64400000,167182.62031000,0.00002865,0.092952,,0.16719102,1045.528679,2747,200,51772,22,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,1,9.60000000,34012.80496000,0.00000960,0.020160,,0.03401566,67.220418,2543,,267187,2,,40
KARNATAKA,695,TON,5,2,1,67.45000000,226900.88806000,0.00006745,0.486165,,0.22690102,1670.710498,826,838,1552,11,,15
KERALA,694,TON,6,,,,755.72302000,,,,0.00076318,2.465478,440,,3139,,,3
MADHYA PRADESH,20,TON,139,48,34,6946.50600000,9952028.62655000,0.00694721,20.513007,1638,9.95422709,33263.868130,25880,,3025046,1968,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,73,41,2827.01121000,5379637.69898500,0.00597552,10.859977,759,8.57827723,19957.318474,22759,18090,1233066,1593,,0
NAGALAND,35,TON,19,2,2,0.84000000,1093.54000000,0.00000084,0.003486,,0.00109354,4.791269,181,,184,2,,
ODISHA,384,TON,66,47,44,2911.67200000,2046674.62643000,0.00291177,7.018565,435,2.04677816,5197.441679,9937,,430166,515,,9937
ODISHA,384,NOS,,3,3,186800.00000000,413791548.00000000,0.01868000,0.135878,,41.37915450,108.026465,,,,9,,
PUDUCHERRY,599,TON,2,2,1,46.91400000,51739.32786220,0.00004699,0.351705,7,1.74058416,192.409035,229,,13623,130,,0
PUNJAB,602,TON,79,9,5,157.95000000,4159083.51148000,0.00015795,0.231948,83,4.15967724,13583.704892,3534,10831,217893,34,,0
RAJASTHAN,26,TON,173,128,109,34728.00082000,26230125.51337000,0.03472999,153.540016,15161,26.24773480,108408.386357,86123,27268,1545597,17708,,86123
RAJASTHAN,26,NOS,,2,2,5626.00000000,10505249.00000000,0.00056260,0.008809,,1.05052490,20.205186,,,,9,,
TAMIL NADU,509,NOS,,2,3,42689.00000000,26550833.00000000,0.00426890,0.063427,,2.65508300,23.660747,,,,40,,
TAMIL NADU,509,TON,213,84,83,4986.12936000,2805038.89548880,0.00498871,15.612919,3815,33.66574677,7387.349303,12066,0,462063,5311,,2273
TELANGANA,28,TON,57,29,23,4159.23210000,7308195.88706000,0.00416145,29.007475,345,7.31153848,27264.264454,6344,5151,1823949,5307,,6344
TRIPURA,36,TON,7,,,,21.78800000,,,,0.00002180,0.484994,28,,66,,,3
UTTAR PRADESH,46,TON,125,103,98,3664.43000000,7349093.16660000,0.00366443,8.919570,655,7.34924434,14167.347990,39888,8573,3305047,1520,,32150
UTTARAKHAND,385,TON,20,16,15,1233.84000000,824148.83903000,0.00123397,2.253502,338,0.82423954,1308.615915,6153,2718,92043,498,,6153
WEST BENGAL,569,TON,18,14,13,147.85000000,92790.91860000,0.00014798,0.237033,184,0.09289056,184.268846,5640,125,94921,180,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
