state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,5392.66339000,8833561.16418000,0.00539602,21.691055,,8.83895117,58637.608617,3868,2360,1454153,3847,,3868
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,84,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5190,,,91
CHANDIGARH,526,TON,1,1,,,776144.33841000,,,39,0.77616904,1582.703498,121,119,7108,,,1
CHHATTISGARH,100,TON,20,11,10,1161.78500000,1301579.57255000,0.00116196,2.383676,947,1.30190198,2738.957872,3680,254,136139,448,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,47,37,2667.80050000,2906509.05803000,0.00266823,10.004048,,2.90756298,11501.004183,10262,7189,869852,935,,0
HARYANA,32,TON,108,54,30,4187.31100000,34083604.58549000,0.00418750,11.004966,991,34.18887774,110333.017876,17538,30437,2727242,2680,,44
HIMACHAL PRADESH,43,TON,38,15,13,88.51888000,449357.30924000,0.00008883,0.353971,236,0.45014855,1698.067330,2331,1159,125583,292,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,39.67500000,168484.84231000,0.00003969,0.134740,,0.16849360,1049.836207,2747,200,51958,23,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34323.12396000,,,,0.03432597,68.032340,2544,,267239,,,40
KARNATAKA,695,TON,5,1,1,308.55000000,238330.28806000,0.00030855,2.044813,,0.23833042,1747.957265,831,838,1557,143,,15
KERALA,694,TON,6,,,,765.18826000,,,,0.00077268,2.498877,442,,3162,,,3
MADHYA PRADESH,20,TON,139,64,39,5444.78800000,10219738.99591000,0.00544540,17.302925,1546,10.22196236,34090.825987,25905,,3025120,1462,,1108
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,66,27,3089.48400000,5550152.35608500,0.00732500,11.095236,771,8.88552579,20672.946233,23255,18335,1239380,1254,,0
NAGALAND,35,TON,19,2,1,0.50000000,1136.04000000,0.00000050,0.003150,,0.00113604,4.977674,181,,184,1,,
ODISHA,384,NOS,,,,,434641923.00000000,,,,43.46419200,110.679901,,,,,,
ODISHA,384,TON,66,39,36,2088.49800000,2167597.88543000,0.00208853,4.655544,322,2.16770418,5422.486533,10030,,446140,346,,10030
PUDUCHERRY,599,TON,2,1,1,8.52100000,53077.98786220,0.00000853,0.035726,,1.74192396,200.041446,231,,13623,17,,0
PUNJAB,602,TON,79,6,4,303.65000000,4169938.04648000,0.00030365,0.184763,29,4.17053233,13597.997320,3539,10832,217895,38,,0
RAJASTHAN,26,NOS,,1,,,11113470.00000000,,,,1.11134700,21.327459,,,,,,
RAJASTHAN,26,TON,173,128,90,18355.41092000,28122282.41333000,0.01838693,71.514562,9820,28.14094066,116282.845429,86533,27443,1546805,10835,,86533
TAMIL NADU,509,TON,213,72,69,3699.24477000,2968360.15236580,0.00370088,11.547394,2492,33.82915584,7931.005788,12332,0,464518,3546,,2400
TAMIL NADU,509,NOS,,4,2,769.00000000,27842049.00000000,0.00007690,0.001587,,2.78420460,25.903055,,,,9,,
TELANGANA,28,TON,57,27,22,3353.76713000,7539315.50657000,0.00335451,9.643812,176,7.54275444,28184.102998,6365,5156,1823957,2039,,6365
TRIPURA,36,TON,19,1,1,0.05000000,37.64000000,0.00000005,0.000060,1,0.00003766,0.547205,62,,72,1,,3
UTTAR PRADESH,46,TON,162,104,72,2398.15000000,7537169.11160000,0.00239816,5.550172,772,7.53732051,14630.973725,40045,8574,3305135,979,,32153
UTTARAKHAND,385,TON,20,19,19,1606.94000000,874016.63803000,0.00160697,2.113018,402,0.87411079,1395.956833,6174,2718,92135,460,,6174
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,12,135.68500000,99069.84460000,0.00013581,0.223975,183,0.09917276,194.951820,5682,125,97502,168,,0
