state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,3105.55042000,9232752.11236000,0.00310693,13.850203,,9.23834327,60246.671458,3894,2364,1454238,1808,,3894
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5212,,,93
CHANDIGARH,526,TON,1,,,,803148.36841000,,,,0.80317310,1627.496925,121,119,7108,,,1
CHHATTISGARH,100,TON,20,12,12,1152.66400000,1434024.30735000,0.00115291,2.557477,487,1.43436777,3012.002274,3723,255,136232,626,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,37,34,611.87050000,3004518.33493000,0.00061215,3.537085,,3.00560115,11925.368580,10283,7189,869882,440,,0
HARYANA,32,TON,108,47,29,2905.53100000,34349707.56399000,0.00290580,7.808484,1012,34.45712512,110982.380759,17614,30520,2727252,2141,,45
HIMACHAL PRADESH,43,TON,38,18,18,399.84604000,460567.42498000,0.00040015,2.176700,372,0.46137796,1752.700550,2333,1159,125664,342,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,5,5,49.61600000,170127.62271000,0.00004961,0.224578,,0.17013690,1056.157926,2747,200,51975,17,,366
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34438.94896000,,,,0.03444181,68.355842,2555,,267373,,,42
KARNATAKA,695,TON,5,2,2,215.65000000,255741.48806000,0.00021565,1.346830,,0.25574162,1857.982957,844,852,1563,96,,15
KERALA,694,TON,6,,,,773.25103000,,,,0.00078073,2.530889,444,,3183,,,3
MADHYA PRADESH,20,TON,139,40,26,1570.76813000,10556751.69988000,0.00157096,6.036026,1012,10.55901523,35255.368968,25938,,3025231,611,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,71,29,1152.44909000,5771147.87743500,0.00115249,5.443593,973,9.32864337,21512.410886,23498,18460,1244032,535,,0
NAGALAND,35,TON,19,1,1,0.20000000,1178.59000000,0.00000020,0.002409,,0.00117859,5.164539,181,,184,1,,
ODISHA,384,NOS,,2,2,123500.00000000,459979312.00000000,0.01235000,0.088900,,45.99793090,114.501160,,,,5,,
ODISHA,384,TON,66,38,36,1271.33500000,2338904.42743000,0.00127145,3.433105,351,2.33901569,5827.430255,10126,,462926,365,,10126
PUDUCHERRY,599,TON,2,1,1,21.66000000,53814.83186220,0.00002168,0.049012,,1.74266181,203.072970,234,,13630,15,,0
PUNJAB,602,TON,79,13,9,2296.50000000,4231805.01948000,0.00229650,5.081602,189,4.23239931,13735.505216,3841,11567,217903,133,,0
RAJASTHAN,26,NOS,,2,1,107.00000000,11364760.00000000,0.00001070,0.000607,,1.13647600,21.862147,,,,8,,
RAJASTHAN,26,TON,173,121,85,5075.88449000,29245719.47772000,0.00507686,19.749852,4404,29.26510573,120942.402219,86973,27644,1549862,3988,,86973
TAMIL NADU,509,TON,213,85,70,4379.89432000,3162406.43205580,0.00438127,9.287780,3748,34.02350143,8561.168482,12680,0,470129,2501,,2555
TAMIL NADU,509,NOS,,3,3,9900.00000000,30903824.00000000,0.00099000,0.010020,,3.09038210,31.532383,,,,3,,
TELANGANA,28,TON,57,16,11,138.35510000,7606989.19732000,0.00013842,0.784807,55,7.61046043,28499.280591,6378,5162,1823962,188,,6378
TRIPURA,36,TON,19,,,,60.74500000,,,,0.00006078,0.722746,65,,75,,,3
UTTAR PRADESH,46,TON,162,93,87,2577.79500000,7783817.16760000,0.00257780,5.374151,509,7.78396892,15218.806984,40566,8574,3305355,1028,,32196
UTTARAKHAND,385,TON,20,14,14,512.22000000,928810.42503000,0.00051224,0.677720,259,0.92890582,1478.202841,6219,2724,92204,274,,6219
WEST BENGAL,569,NOS,,1,1,117000.00000000,314100.00000000,0.01170000,0.003510,,0.03141000,0.026733,,,,1,,0
WEST BENGAL,569,TON,18,15,14,93.83100000,105825.14060000,0.00009386,0.296844,143,0.10593267,209.340428,5751,125,100715,131,,0
