state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,5648.68428000,8791747.66549000,0.00565171,26.001277,,8.79711175,58453.756904,3866,2360,1454153,4261,,3866
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,81,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5190,,,91
CHANDIGARH,526,TON,1,1,,,774577.02341000,,,,0.77460172,1579.344636,121,119,7108,,,1
CHHATTISGARH,100,TON,20,12,12,2199.03700000,1284976.66655000,0.00219940,4.455909,443,1.28529640,2705.601192,3677,254,136137,833,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,39,34,1578.17950000,2892345.61253000,0.00157859,5.550655,,2.89339605,11435.862148,10251,7179,869849,564,,0
HARYANA,32,TON,108,58,38,9250.80000000,34043730.82649000,0.00925107,21.293064,1011,34.14900228,110233.918812,17530,30433,2727241,4679,,44
HIMACHAL PRADESH,43,TON,38,14,13,104.06200000,448865.99876000,0.00010442,0.288659,293,0.44965558,1696.415664,2331,1159,125583,280,,0
JAMMU AND KASHMIR,696,TON,17,4,4,40.22000000,168280.89331000,0.00004022,0.130269,,0.16828961,1049.116586,2747,200,51926,22,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34312.85996000,,,,0.03431571,68.001303,2544,,267228,,,40
KARNATAKA,695,TON,5,1,,,237068.68806000,,,,0.23706882,1739.522732,831,838,1556,,,15
KERALA,694,TON,6,,1,0.01400000,763.39654000,0.00000001,0.000039,,0.00077089,2.492944,442,,3161,1,,3
MADHYA PRADESH,20,TON,139,52,38,5324.02370000,10181877.96301000,0.00532476,16.657448,1766,10.18409777,33968.657220,25899,,3025094,1789,,1120
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,70,34,3430.67857000,5526859.47960500,0.00619884,15.246670,1026,8.83878017,20585.128559,23238,18326,1238378,1584,,0
NAGALAND,35,TON,19,2,1,0.40000000,1131.17000000,0.00000040,0.000880,,0.00113117,4.959132,181,,184,1,,
ODISHA,384,NOS,,1,1,1000.00000000,432280551.00000000,0.00010000,0.008000,,43.22805480,110.425709,,,,1,,
ODISHA,384,TON,66,42,42,2400.96900000,2156058.81243000,0.00240101,4.419722,311,2.15616478,5397.862866,10017,,444149,482,,10017
PUDUCHERRY,599,TON,2,1,1,32.51600000,52985.77986220,0.00003254,0.182198,,1.74183164,199.569265,231,,13623,83,,0
PUNJAB,602,TON,79,6,2,69.35000000,4168574.29648000,0.00006935,0.043008,37,4.16916858,13596.902202,3539,10832,217894,12,,0
RAJASTHAN,26,NOS,,2,2,6059.00000000,11044272.00000000,0.00060590,0.011125,,1.10442720,21.189624,,,,10,,
RAJASTHAN,26,TON,173,130,110,29881.67854000,27960455.03181000,0.02988378,108.478759,9030,27.97879299,115622.943167,86462,27421,1546623,12135,,86462
TAMIL NADU,509,NOS,,5,5,52163.00000000,27652523.00000000,0.00521630,0.082673,,2.76525200,25.643393,,,,11,,
TAMIL NADU,509,TON,213,88,84,3435.25188000,2948248.39610580,0.00343754,10.998224,3292,33.80903183,7858.952601,12287,0,464191,4537,,2389
TELANGANA,28,TON,57,29,26,4475.20316000,7514087.93838000,0.00447674,14.448206,338,7.51751789,28105.931315,6363,5156,1823956,3421,,6363
TRIPURA,36,TON,19,1,1,0.10000000,36.98500000,0.00000010,0.000600,1,0.00003700,0.543801,58,,70,1,,3
UTTAR PRADESH,46,TON,162,102,99,4089.15500000,7515755.69660000,0.00408916,9.456493,685,7.51590706,14578.469066,40032,8574,3305102,1427,,32155
UTTARAKHAND,385,TON,20,17,17,922.78000000,867498.40303000,0.00092284,1.293907,338,0.86759228,1386.024357,6171,2718,92127,405,,6171
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,16,15,128.09500000,98170.20460000,0.00012816,0.228146,193,0.09827262,193.386328,5675,125,97168,194,,0
