state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,15,13,4241.43526000,9138648.33047000,0.00424301,20.294537,,9.14419716,59869.421460,3885,2364,1454229,2345,,3885
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1004,,5202,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,790268.12341000,,,81,0.79029283,1607.061119,121,119,7108,,,1
CHHATTISGARH,100,TON,20,16,14,1212.88100000,1400270.83935000,0.00121322,2.584212,494,1.40060792,2940.301626,3706,255,136206,587,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,983,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,47,42,2046.89900000,2978956.55743000,0.00204726,9.323881,,2.98003127,11802.125524,10283,7189,869878,684,,0
HARYANA,32,TON,108,55,26,2710.07300000,34284687.00699000,0.00271019,6.033449,636,34.39133218,110819.568825,17584,30494,2727250,1755,,45
HIMACHAL PRADESH,43,TON,38,12,11,114.39120000,455535.47806000,0.00011460,0.486310,232,0.45634007,1724.851814,2332,1159,125660,252,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,5,5,33.94500000,169505.50471000,0.00003396,0.149763,,0.16951464,1053.551653,2747,200,51968,22,,365
JHARKHAND,47,TON,19,,,,34404.69896000,,,,0.03440756,68.222689,2547,,267304,,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,209.95000000,249466.08806000,0.00020995,1.314934,,0.24946622,1818.897742,836,847,1561,99,,15
KERALA,694,TON,6,,,,770.30194000,,,,0.00077778,2.520518,444,,3177,,,3
MADHYA PRADESH,20,TON,139,50,38,3531.95410000,10477173.62525000,0.00353272,12.152303,1472,10.47942556,34957.119056,25933,,3025185,1668,,1108
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,68,37,4267.99054000,5695380.73879500,0.00426842,14.459459,846,9.20297296,21231.279198,23394,18381,1242290,1794,,0
NAGALAND,35,TON,19,4,4,1.63000000,1168.87000000,0.00000163,0.007890,,0.00116887,5.125437,181,,184,4,,
ODISHA,384,NOS,,3,3,125671.00000000,450616079.00000000,0.01256710,0.105460,,45.06160760,113.208027,,,,9,,
ODISHA,384,TON,66,38,37,2384.75500000,2281059.82943000,0.00238487,7.221103,287,2.28116924,5679.608650,10092,,458916,387,,10092
PUDUCHERRY,599,TON,2,1,2,17.98900000,53570.43786220,0.00001802,0.036697,,1.74241697,202.003585,233,,13628,17,,0
PUNJAB,602,TON,79,16,10,1437.40000000,4206185.83148000,0.00143740,3.180108,286,4.20678012,13675.379655,3601,11136,217896,272,,0
RAJASTHAN,26,NOS,,2,2,6050.00000000,11250130.00000000,0.00060500,0.009266,,1.12501300,21.612522,,,,4,,
RAJASTHAN,26,TON,173,121,94,11481.19345000,29009516.68090000,0.01148234,44.683406,4403,29.02883686,119919.654414,86934,27627,1549186,7148,,86934
TAMIL NADU,509,NOS,,2,1,8250.00000000,29520725.00000000,0.00082500,0.010010,,2.95207220,28.991132,,,,2,,
TAMIL NADU,509,TON,213,105,101,4359.61410000,3090332.71930580,0.00436184,12.089773,3631,33.95138319,8339.648468,12589,0,468054,4773,,2522
TELANGANA,28,TON,57,12,10,135.99076000,7599760.53537000,0.00013610,0.798579,57,7.60322790,28458.171755,6373,5161,1823959,202,,6373
TRIPURA,36,TON,19,,,,55.64400000,,,,0.00005567,0.694238,65,,75,,,3
UTTAR PRADESH,46,TON,162,112,105,4281.20000000,7703504.58460000,0.00428120,9.117778,703,7.70365624,15029.053183,40196,8574,3305164,1500,,32181
UTTARAKHAND,385,TON,20,15,14,811.40500000,911707.19903000,0.00081142,1.134084,328,0.91180233,1451.578215,6203,2721,92189,389,,6203
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,14,83.18500000,104111.73560000,0.00008324,0.238869,143,0.10421795,204.762658,5740,125,99684,137,,0
