state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,17,5439.95253000,8822712.79073000,0.00544312,15.747274,,8.82809687,58591.572417,3867,2360,1454153,3639,,3867
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,81,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5190,,,91
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,1,78.79000000,775351.77341000,0.00007879,0.528725,90,0.77537647,1581.711451,121,119,7108,37,,1
CHHATTISGARH,100,TON,20,15,15,2787.40300000,1296703.59455000,0.00278772,5.477476,808,1.29702502,2729.367895,3678,254,136139,1103,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,54,43,2733.59050000,2900990.30453000,0.00273409,11.647140,,2.90204328,11473.361231,10261,7189,869852,962,,0
HARYANA,32,TON,108,51,32,5795.12300000,34074585.83049000,0.00579533,15.714740,994,34.17985862,110308.737357,17537,30436,2727242,3289,,44
HIMACHAL PRADESH,43,TON,38,13,13,82.85560000,449184.26536000,0.00008304,0.285372,201,0.44997494,1697.442785,2331,1159,125583,243,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,32.89000000,168409.12131000,0.00003289,0.121940,,0.16841786,1049.564467,2747,200,51930,21,,362
JHARKHAND,47,TON,19,1,1,9.36400000,34322.22396000,0.00000936,0.030092,2,0.03432507,68.031395,2544,,267229,3,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,1,1,92.70000000,238021.73806000,0.00009270,0.627882,,0.23802187,1745.912452,831,838,1556,57,,15
KERALA,694,TON,6,1,1,1.79172000,765.18826000,0.00000179,0.005934,,0.00077268,2.498877,442,,3161,12,,3
MADHYA PRADESH,20,TON,139,55,45,8819.76670000,10206978.63191000,0.00882050,26.251397,1715,10.20920056,34050.701009,25904,,3025115,2231,,1108
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,77,48,3845.39289000,5541372.28861500,0.00575840,16.849104,1247,8.86916184,20641.077008,23246,18332,1239023,1548,,0
NAGALAND,35,TON,19,2,2,0.65000000,1134.03000000,0.00000065,0.002005,,0.00113403,4.968959,181,,184,2,,
ODISHA,384,NOS,,3,3,1144114.00000000,434639227.00000000,0.11441140,0.051831,,43.46392240,110.673307,,,,30,,
ODISHA,384,TON,66,44,42,1265.59600000,2163030.58443000,0.00126563,2.413690,302,2.16313678,5412.032145,10024,,445626,365,,10024
PUDUCHERRY,599,TON,2,1,1,33.19600000,53040.44486220,0.00003325,0.159322,,1.74188640,199.853464,231,,13623,64,,0
PUNJAB,602,TON,79,6,4,395.45000000,4169583.79648000,0.00039545,0.402607,24,4.17017808,13597.779018,3539,10832,217895,29,,0
RAJASTHAN,26,NOS,,1,1,190.00000000,11099685.00000000,0.00001900,0.000977,,1.10996850,21.298352,,,,10,,
RAJASTHAN,26,TON,173,134,115,25033.37073000,28082563.47521000,0.02531311,104.107259,9859,28.10118815,116120.532719,86517,27433,1546724,14379,,86517
TAMIL NADU,509,NOS,,4,4,69602.00000000,27826788.00000000,0.00696020,0.088361,,2.78267850,25.883459,,,,43,,
TAMIL NADU,509,TON,213,85,86,3627.42152000,2961444.16229580,0.00362983,13.809742,3015,33.82223626,7907.424534,12320,0,464406,5041,,2398
TELANGANA,28,TON,57,25,21,3284.67398000,7532900.63309000,0.00328589,10.150052,172,7.53633742,28162.886903,6365,5156,1823956,2809,,6365
TRIPURA,36,TON,19,1,1,0.10000000,37.46500000,0.00000010,0.000700,1,0.00003748,0.546631,58,,71,1,,3
UTTAR PRADESH,46,TON,162,106,98,3824.30500000,7531053.73460000,0.00382431,9.125992,737,7.53120512,14616.561220,40043,8574,3305131,1341,,32153
UTTARAKHAND,385,TON,20,16,16,817.34500000,871488.13803000,0.00081741,1.249339,307,0.87158225,1391.941464,6172,2718,92133,386,,6172
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,14,133.49500000,98764.86960000,0.00013354,0.225581,150,0.09886754,194.460857,5681,125,97362,150,,0
