state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,1515.49101000,9547475.13242000,0.00151741,9.904036,,9.55324748,62071.937997,3956,2378,1454268,2296,,3956
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1017,,5261,,,93
CHANDIGARH,526,TON,1,1,,,818063.74341000,,,,0.81808848,1655.208424,121,119,7109,,,1
CHHATTISGARH,100,TON,20,11,11,1071.16500000,1538345.18535000,0.00107158,2.690291,464,1.53870958,3250.284770,3773,256,136303,571,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,49,40,1883.10900000,3111204.81143000,0.00188354,7.045520,,3.11231737,12390.705098,10290,7190,869919,854,,0
HARYANA,32,TON,108,82,51,42449.41050000,36764390.59604000,0.04256574,149.006889,4615,36.87439177,118945.068394,17893,30969,2727262,12322,,45
HIMACHAL PRADESH,43,TON,38,13,12,84.21500000,480114.88373000,0.00008439,0.233281,144,0.48094106,1855.806149,2347,1161,125677,145,,0
JAMMU AND KASHMIR,696,TON,17,8,8,362.51400000,280918.02690000,0.00036253,2.258093,,0.28092751,1686.288159,2752,203,52181,39,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,2,31.25000000,35647.37891000,0.00003125,0.078615,,0.03565031,71.375261,2587,,268391,7,,43
KARNATAKA,695,TON,5,1,1,90.70000000,267855.88806000,0.00009070,0.586493,,0.26785602,1932.282721,851,860,1576,34,,15
KERALA,694,TON,6,1,1,0.02400000,797.90275000,0.00000002,0.000040,,0.00080546,2.616359,448,,3219,2,,3
MADHYA PRADESH,20,TON,139,32,20,5521.48500000,10921786.69014000,0.00552162,12.382415,1142,10.92408785,36363.856969,25974,,3025281,1502,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,24,10,2207.79981000,6031967.12465500,0.00220781,8.089762,564,9.86406607,22409.136094,23580,18510,1247183,552,,0
NAGALAND,35,TON,19,2,2,1.00000000,1252.14000000,0.00000100,0.007262,,0.00125214,5.535209,182,,184,2,,
ODISHA,384,NOS,,1,1,7436.00000000,499822402.00000000,0.00074360,0.015426,,49.98223990,122.224815,,,,5,,
ODISHA,384,TON,66,43,42,1904.94500000,2595638.66053000,0.00190499,4.626477,311,2.59575874,6501.453329,10250,,479099,400,,10250
PUDUCHERRY,599,TON,2,1,1,0.19500000,54418.50486220,0.00000020,0.000723,,1.74326587,204.763751,236,,13630,1,,0
PUNJAB,602,TON,79,25,21,2322.08600000,4486457.84748000,0.00232291,7.813621,704,4.48711992,14496.800889,4484,13359,217938,596,,0
RAJASTHAN,26,NOS,,1,1,71.00000000,11972434.00000000,0.00000710,0.000339,,1.19724340,23.045230,,,,4,,
RAJASTHAN,26,TON,173,86,46,5496.57512000,30485110.22828000,0.00549707,24.617665,4338,30.50681404,125821.034033,87294,27827,1553780,3076,,87294
TAMIL NADU,509,NOS,,4,4,17570.00000000,33387744.00000000,0.00175700,0.015050,,3.33877410,36.227796,,,,7,,
TAMIL NADU,509,TON,213,90,86,1823.70640000,3421285.18551580,0.00182396,4.038766,1364,34.28139080,9226.067748,13108,0,473995,1428,,2678
TELANGANA,28,NOS,,,,,2496.00000000,,,,0.00024960,0.468250,,,,,,
TELANGANA,28,TON,57,27,23,4010.14808000,7815403.73114000,0.00401102,11.455732,304,7.81893904,29162.475721,6403,5259,1823964,2342,,6403
TRIPURA,36,TON,19,1,1,0.16000000,77.46900000,0.00000016,0.000480,3,0.00007753,0.803183,66,,83,2,,3
UTTAR PRADESH,46,TON,162,101,92,3790.72000000,8155400.63260000,0.00379072,8.630470,674,8.15555282,16070.147847,40925,8576,3305592,1220,,32190
UTTARAKHAND,385,TON,20,17,15,941.56500000,1013213.57603000,0.00094158,1.653840,360,1.01331112,1620.610888,6273,2728,92342,376,,6273
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,14,12,78.80500000,113530.81460000,0.00007887,0.160282,137,0.11364390,230.306575,5782,125,105206,131,,0
