state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,3621.68282000,8586678.13050000,0.00362338,20.481017,,8.59193124,57193.584723,3860,2348,1454086,2983,,3860
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,999,,5176,,,91
CHANDIGARH,526,TON,1,1,,,761067.95841000,,,73,0.76109261,1553.012744,121,119,7108,,,1
CHHATTISGARH,100,TON,20,17,18,2153.35700000,1246004.24829000,0.00215359,5.492014,710,1.24631572,2607.686932,3656,250,136129,804,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,975,,29,,,
GUJARAT,22,TON,144,38,32,3919.16900000,2787316.20613000,0.00391939,10.967013,,2.78834844,11064.539801,10207,7174,869819,1002,,0
HARYANA,32,TON,108,68,38,8469.62200000,33715350.48399000,0.00863340,31.758495,1356,33.82004624,109239.187322,17335,30327,2727209,4813,,43
HIMACHAL PRADESH,43,TON,38,14,14,102.94600000,446073.48039000,0.00010321,0.302197,273,0.44685713,1687.275675,2331,1159,125571,249,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,30.00100000,167307.93031000,0.00003002,0.085931,,0.16731637,1045.938964,2747,200,51794,25,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,12.60000000,34060.75496000,0.00001260,0.040688,,0.03406361,67.392820,2543,,267197,3,,40
KARNATAKA,695,TON,5,2,1,57.00000000,227666.58806000,0.00005700,0.400660,,0.22766672,1676.084958,827,838,1555,6,,15
KERALA,694,TON,6,,,,759.41971000,,,,0.00076688,2.477404,440,,3150,,,3
MADHYA PRADESH,20,TON,139,49,35,8190.01120000,9987422.87205000,0.00819100,23.254189,1736,9.98962517,33372.087955,25884,,3025047,2504,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,60,38,3679.76698000,5404677.85439500,0.00616492,15.187346,775,8.61674518,20067.868695,22760,18101,1233404,1733,,0
NAGALAND,35,TON,19,2,2,0.58000000,1095.81000000,0.00000058,0.002220,,0.00109581,4.798665,181,,184,2,,
ODISHA,384,NOS,,3,3,2085000.00000000,417595975.00000000,0.20850000,0.226634,,41.75959720,108.538974,,,,50,,
ODISHA,384,TON,66,40,36,1998.91800000,2058739.09843000,0.00199895,3.827685,350,2.05884286,5220.280149,9947,,431132,369,,9947
PUDUCHERRY,599,TON,2,1,1,23.81700000,52020.70486220,0.00002387,0.157309,1,1.74086572,193.729432,229,,13623,81,,0
PUNJAB,602,TON,79,7,5,502.80000000,4162347.53648000,0.00050280,0.512175,45,4.16294158,13590.737622,3534,10831,217893,154,,0
RAJASTHAN,26,NOS,,1,,,10614656.00000000,,,,1.06146560,20.399478,,,,,,
RAJASTHAN,26,TON,173,125,105,64337.37067000,26453991.14709000,0.06433986,251.284355,15499,26.47161151,109414.045978,86134,27278,1545709,22749,,86134
TAMIL NADU,509,TON,213,72,68,4652.13855000,2825086.90501880,0.00465468,14.116608,3722,33.68591628,7447.195863,12078,0,462316,4929,,2283
TAMIL NADU,509,NOS,,4,2,10058.00000000,26673627.00000000,0.00100580,0.011682,,2.66736240,23.859820,,,,3,,
TELANGANA,28,TON,57,28,23,4384.83911000,7331742.64854000,0.00438786,30.267980,447,7.33510101,27413.984573,6344,5151,1823949,5880,,6344
TRIPURA,36,TON,7,1,1,1.16000000,24.02800000,0.00000116,0.005568,1,0.00002404,0.492070,30,,66,1,,3
UTTAR PRADESH,46,TON,135,105,94,3414.80500000,7367294.32960000,0.00341481,8.871105,742,7.36744553,14212.705720,39893,8573,3305059,1404,,32151
UTTARAKHAND,385,TON,20,16,16,1926.37800000,833068.80903000,0.00192647,3.844332,357,0.83316007,1325.875994,6159,2718,92063,484,,6159
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,12,120.82000000,93426.91860000,0.00012088,0.206376,146,0.09352689,185.299539,5652,125,95150,130,,0
