state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,18,5125.65933000,9377677.22548000,0.00512798,22.156558,,9.38333633,60980.925673,3927,2365,1454249,4017,,3927
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1009,,5228,,,93
CHANDIGARH,526,TON,1,,,,809430.31841000,,,,0.80945505,1640.179464,121,119,7109,,,1
CHHATTISGARH,100,TON,20,13,13,1619.62000000,1483362.99435000,0.00161993,3.360840,523,1.48371607,3121.177370,3751,256,136286,719,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,41,37,1166.97500000,3039855.31963000,0.00116744,6.212088,,3.04095114,12106.714716,10288,7190,869885,614,,0
HARYANA,32,TON,108,81,46,7150.01100000,34533605.27374000,0.00715049,22.797158,1476,34.64266408,111498.313541,17711,30667,2727259,4293,,45
HIMACHAL PRADESH,43,TON,38,12,12,186.51050000,471970.03902000,0.00018657,0.837486,85,0.47278816,1817.742385,2335,1159,125670,167,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,13,13,938.60200000,183145.49133000,0.00093857,5.440552,,0.18315482,1130.039778,2751,200,52142,90,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34559.91596000,,,,0.03456279,68.665325,2563,,267564,,,42
KARNATAKA,695,TON,5,2,2,148.05000000,262186.88806000,0.00014805,0.792196,,0.26218702,1896.847682,849,854,1563,43,,15
KERALA,694,TON,6,,,,778.01171000,,,,0.00078549,2.548355,444,,3193,,,3
MADHYA PRADESH,20,TON,139,44,39,4386.34500000,10698507.72838000,0.00438710,14.986064,1234,10.70078988,35758.387542,25949,,3025265,1790,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,43,22,2185.50014000,5861675.89852500,0.00218557,6.472157,606,9.51675594,21855.190650,23562,18470,1246057,788,,0
NAGALAND,35,TON,19,1,,,1210.38000000,,,,0.00121038,5.315016,182,,184,,,
ODISHA,384,NOS,,2,2,129056.00000000,473997558.00000000,0.01290560,0.103869,,47.39975550,117.492278,,,,10,,
ODISHA,384,TON,66,44,45,4234.44300000,2439301.34643000,0.00423458,13.608922,277,2.43941605,6112.820500,10158,,470594,593,,10158
PUDUCHERRY,599,TON,2,,,,54269.10786220,,,,1.74311635,204.324739,234,,13630,,,0
PUNJAB,602,TON,79,14,13,629.60500000,4275448.08948000,0.00062977,2.314989,130,4.27604543,13841.339454,4186,12477,217931,217,,0
RAJASTHAN,26,NOS,,,,,11550730.00000000,,,,1.15507300,22.247617,,,,,,
RAJASTHAN,26,TON,173,103,69,7913.32500000,29718262.07634000,0.00797344,29.773245,5021,29.73882016,122846.904193,87069,27688,1551000,5171,,87069
TAMIL NADU,509,TON,213,6,6,133.84750000,3294849.01407580,0.00013393,0.498694,47,34.15601247,8909.723102,12884,0,472186,151,,2627
TAMIL NADU,509,NOS,,1,1,16740.00000000,32058362.00000000,0.00167400,0.046251,,3.20583590,33.706023,,,,105,,
TELANGANA,28,TON,57,15,12,347.88058000,7622968.72151000,0.00034812,1.085747,149,7.62645330,28571.397059,6380,5233,1823964,390,,6380
TRIPURA,36,TON,19,1,1,0.32000000,67.34300000,0.00000032,0.001130,3,0.00006738,0.761010,66,,82,3,,3
UTTAR PRADESH,46,TON,162,109,98,4492.70000000,7919867.71460000,0.00449270,10.230540,646,7.92001951,15527.337349,40779,8575,3305525,1388,,32191
UTTARAKHAND,385,TON,20,15,14,561.60500000,959159.48303000,0.00056166,0.862307,286,0.95925557,1525.643313,6252,2727,92270,322,,6252
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,10,10,51.46500000,109224.85060000,0.00005148,0.123140,89,0.10933464,219.104905,5771,125,102708,88,,0
