state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,17,8016.32508000,8811786.42080000,0.00802390,46.882655,,8.81716488,58548.787906,3867,2360,1454153,5990,,3867
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,81,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5190,,,91
CHANDIGARH,526,TON,1,,,,775198.85341000,,,,0.77522355,1580.731004,121,119,7108,,,1
CHHATTISGARH,100,TON,20,,1,20.98200000,1290859.57855000,0.00002098,0.037623,,1.29118015,2717.791691,3678,254,136138,4,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,40,34,1405.95550000,2896318.68903000,0.00140639,5.646627,,2.89737069,11453.902626,10260,7188,869851,602,,0
HARYANA,32,TON,108,55,34,5105.69900000,34061762.35949000,0.00510603,12.012150,1045,34.16703480,110277.135723,17536,30436,2727241,3171,,44
HIMACHAL PRADESH,43,TON,38,1,1,8.17500000,448947.85976000,0.00000838,0.036515,76,0.44973806,1696.698491,2331,1159,125583,76,,0
JAMMU AND KASHMIR,696,TON,17,,,,168329.31231000,,,,0.16833804,1049.286798,2747,200,51930,,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34312.85996000,,,,0.03431571,68.001303,2544,,267228,,,40
KARNATAKA,695,TON,5,2,1,59.70000000,237683.53806000,0.00005970,0.414292,,0.23768367,1743.624658,831,838,1556,9,,15
KERALA,694,TON,6,,,,763.39654000,,,,0.00077089,2.492944,442,,3161,,,3
MADHYA PRADESH,20,TON,139,3,1,275.00000000,10191607.80131000,0.00027500,1.807274,450,10.19382824,34000.789790,25899,,3025101,69,,1120
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,23,13,1288.70463000,5534624.73579500,0.00527847,3.186672,119,8.85896043,20612.906589,23241,18330,1238663,583,,0
NAGALAND,35,TON,19,4,4,1.51000000,1132.88000000,0.00000151,0.005713,,0.00113288,4.965304,181,,184,4,,
ODISHA,384,NOS,,,1,295000.00000000,432596713.00000000,0.02950000,0.008374,,43.25967100,110.483014,,,,7,,
ODISHA,384,TON,66,14,14,748.33800000,2159826.64243000,0.00074836,1.311871,84,2.15993278,5406.027849,10019,,444835,105,,10019
PUDUCHERRY,599,TON,2,1,1,13.68300000,53002.03286220,0.00001370,0.085080,,1.74184792,199.666671,231,,13623,33,,0
PUNJAB,602,TON,79,5,3,204.35000000,4169017.39648000,0.00020435,0.188825,23,4.16961168,13597.303562,3539,10832,217894,18,,0
RAJASTHAN,26,NOS,,2,2,11536.00000000,11090400.00000000,0.00115360,0.022095,,1.10904000,21.278472,,,,5,,
RAJASTHAN,26,TON,173,125,102,23161.36120000,28035504.74048000,0.02316374,94.737215,8820,28.05384770,115929.000529,86497,27426,1546660,11457,,86497
TAMIL NADU,509,NOS,,3,3,13742.00000000,27752004.00000000,0.00137420,0.010177,,2.77520010,25.788497,,,,3,,
TAMIL NADU,509,TON,213,79,75,3810.05860000,2955279.24480580,0.00381239,12.671778,2888,33.81606722,7883.552594,12294,0,464325,4752,,2390
TELANGANA,28,TON,57,28,24,3641.06056000,7526724.95972000,0.00364263,12.326951,237,7.53015900,28143.137567,6364,5156,1823956,3172,,6364
TRIPURA,36,TON,19,2,2,0.18000000,37.36500000,0.00000018,0.000950,1,0.00003738,0.545931,58,,70,2,,3
UTTAR PRADESH,46,TON,162,11,8,1009.13000000,7522544.17260000,0.00100913,2.915120,,7.52269555,14596.180386,40032,8574,3305103,236,,32155
UTTARAKHAND,385,TON,20,8,8,436.60000000,869667.06803000,0.00043663,0.541433,162,0.86976107,1389.060811,6172,2718,92128,191,,6172
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,8,9,61.69000000,98466.58960000,0.00006173,0.102787,87,0.09856913,193.962649,5675,125,97265,88,,0
