state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,4649.89973000,9246540.50107000,0.00465133,30.006000,,9.25213717,60329.044753,3894,2364,1454242,2841,,3894
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5212,,,93
CHANDIGARH,526,TON,1,1,,,803148.36841000,,,21,0.80317310,1627.496925,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,13,1463.01500000,1438858.25135000,0.00146334,3.503195,590,1.43920285,3022.909321,3725,255,136236,784,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,43,36,953.71800000,3007467.86143000,0.00095410,4.832188,,3.00855177,11939.460906,10283,7189,869883,579,,0
HARYANA,32,TON,108,46,28,1997.23400000,34357903.56399000,0.00199741,5.213942,757,34.46541870,111004.902486,17631,30522,2727255,2043,,45
HIMACHAL PRADESH,43,TON,38,16,15,421.89631000,461535.56343000,0.00042205,2.435519,201,0.46234678,1758.221843,2333,1159,125664,312,,0
JAMMU AND KASHMIR,696,TON,17,9,9,80.62200000,170316.93571000,0.00008063,0.395957,,0.17032624,1057.044614,2747,200,51975,33,,366
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34438.94896000,,,,0.03444181,68.355842,2555,,267395,,,42
KARNATAKA,695,TON,5,2,2,574.40000000,256690.93806000,0.00057440,3.578843,,0.25669107,1863.817837,844,852,1563,237,,15
KERALA,694,TON,6,,,,775.15043000,,,,0.00078263,2.535661,444,,3187,,,3
MADHYA PRADESH,20,TON,139,49,33,4579.14760000,10570670.84018000,0.00457962,17.424976,1154,10.57293585,35307.723917,25938,,3025240,1630,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,65,38,3663.21802000,5780103.95223500,0.01561088,14.845047,1136,9.34954744,21549.095270,23501,18460,1244177,1891,,0
NAGALAND,35,TON,19,4,3,1.50000000,1182.56000000,0.00000150,0.005250,,0.00118256,5.182369,181,,184,3,,
ODISHA,384,NOS,,1,1,4300.00000000,461503070.00000000,0.00043000,0.006020,,46.15030670,114.625633,,,,1,,
ODISHA,384,TON,66,41,42,2282.57800000,2345604.08643000,0.00228264,6.864748,325,2.34571554,5846.776279,10130,,463462,482,,10130
PUDUCHERRY,599,TON,2,2,2,59.80000000,53884.95286220,0.00005981,0.148801,,1.74273195,203.250851,234,,13630,26,,0
PUNJAB,602,TON,79,17,11,1830.81200000,4236339.48148000,0.00183081,3.790226,212,4.23693377,13745.917962,3862,11644,217903,176,,0
RAJASTHAN,26,NOS,,1,1,178.00000000,11385167.00000000,0.00001780,0.000999,,1.13851670,21.906184,,,,11,,
RAJASTHAN,26,TON,173,122,95,16490.19964000,29290109.81413000,0.01649125,70.314182,4614,29.30950008,121131.088121,86977,27647,1550098,7455,,86977
TAMIL NADU,509,NOS,,3,3,5656.00000000,30997751.00000000,0.00056560,0.008183,,3.09977480,31.718458,,,,7,,
TAMIL NADU,509,TON,213,98,96,4563.12853000,3177611.93616580,0.00456578,13.504805,4475,34.03871432,8602.146200,12708,0,470362,5748,,2563
TELANGANA,28,TON,57,19,15,501.04045000,7608234.60067000,0.00050171,2.066298,125,7.61170685,28505.283652,6378,5183,1823962,765,,6378
TRIPURA,36,TON,19,,,,60.74500000,,,,0.00006078,0.722746,65,,75,,,3
UTTAR PRADESH,46,TON,162,114,100,3456.07000000,7793134.92260000,0.00345607,7.337034,741,7.79328668,15238.935494,40590,8574,3305380,1298,,32199
UTTARAKHAND,385,TON,20,17,16,814.25500000,931023.43503000,0.00081428,1.123551,351,0.93111889,1481.321405,6219,2724,92204,373,,6219
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,12,11,81.49500000,106079.79060000,0.00008162,0.214515,151,0.10618751,209.984821,5759,125,100822,150,,0
