state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,3450.27920000,8583056.44768000,0.00345326,19.905303,,8.58830786,57173.103706,3860,2348,1454086,4096,,3860
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,999,,5175,,,91
CHANDIGARH,526,TON,1,1,,,761067.95841000,,,93,0.76109261,1553.012744,121,119,7108,,,1
CHHATTISGARH,100,TON,20,1,1,0.57800000,1243850.89129000,0.00000058,0.003034,21,1.24416213,2602.194919,3656,250,136128,2,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,975,,29,,,
GUJARAT,22,TON,144,48,42,4455.40450000,2783397.03713000,0.00445620,14.906079,,2.78442905,11053.572788,10207,7174,869817,1358,,0
HARYANA,32,TON,108,72,46,7144.64600000,33706880.86199000,0.00714482,29.557072,1473,33.81141284,109207.428827,17331,30322,2727209,4474,,43
HIMACHAL PRADESH,43,TON,38,13,13,101.41900000,445970.53439000,0.00010153,0.302609,168,0.44675392,1686.973479,2331,1159,125571,179,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,32.75200000,167277.92931000,0.00003276,0.108486,,0.16728635,1045.853032,2747,200,51772,27,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34048.15496000,,,,0.03405101,67.352133,2543,,267188,,,40
KARNATAKA,695,TON,5,2,1,95.90000000,227609.58806000,0.00009590,0.683053,,0.22760972,1675.684298,827,838,1554,17,,15
KERALA,694,TON,6,,,,759.41971000,,,,0.00076688,2.477404,440,,3147,,,3
MADHYA PRADESH,20,TON,139,47,38,8217.30150000,9979232.86085000,0.00821804,25.039707,1405,9.98143417,33348.833766,25883,,3025047,2332,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,71,38,4078.29526000,5400998.08741500,0.00666648,19.183281,720,8.61058026,20052.681349,22761,18100,1233245,1777,,0
NAGALAND,35,TON,19,2,2,0.69000000,1095.23000000,0.00000069,0.002220,,0.00109523,4.796445,181,,184,2,,
ODISHA,384,NOS,,3,3,8607.00000000,415510975.00000000,0.00086070,0.018595,,41.55109720,108.312340,,,,3,,
ODISHA,384,TON,66,47,45,2694.74400000,2056740.18043000,0.00269486,6.007369,410,2.05684391,5216.452464,9946,,430819,587,,9946
PUDUCHERRY,599,TON,2,1,1,39.19400000,51996.88786220,0.00003924,0.260247,,1.74084185,193.572123,229,,13623,91,,0
PUNJAB,602,TON,79,9,5,258.20000000,4161844.73648000,0.00025820,0.272448,47,4.16243878,13590.225447,3534,10831,217893,48,,0
RAJASTHAN,26,NOS,,2,2,16152.00000000,10614656.00000000,0.00161520,0.032659,,1.06146560,20.399478,,,,17,,
RAJASTHAN,26,TON,173,123,102,42801.02729000,26389686.75642000,0.04280390,197.452057,17077,26.40730463,109162.942722,86132,27277,1545683,20014,,86132
TAMIL NADU,509,TON,213,64,65,4170.37350000,2820436.92346880,0.00417231,12.660044,3120,33.68126376,7433.083538,12074,0,462246,3904,,2279
TAMIL NADU,509,NOS,,4,4,25255.00000000,26663569.00000000,0.00252550,0.030262,,2.66635660,23.848138,,,,8,,
TELANGANA,28,TON,57,27,24,5811.52402000,7327358.43143000,0.00581489,38.716017,412,7.33071377,27383.722399,6344,5151,1823949,7731,,6344
TRIPURA,36,TON,7,,,,22.86800000,,,,0.00002288,0.486502,30,,66,,,3
UTTAR PRADESH,46,TON,125,103,91,3049.57000000,7363879.52460000,0.00304957,7.409223,695,7.36403072,14203.834615,39892,8573,3305059,1321,,32150
UTTARAKHAND,385,TON,20,17,14,1085.88000000,831142.43103000,0.00108599,1.808897,319,0.83123360,1322.031662,6158,2718,92061,398,,6158
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,15,165.41500000,93306.09860000,0.00016548,0.260697,173,0.09340601,185.093163,5652,125,95087,192,,0
