state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,3648.94455000,9198824.95790000,0.00365031,13.241478,,9.20440027,60084.604093,3889,2364,1454232,1776,,3889
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5209,,,93
CHANDIGARH,526,TON,1,1,1,783.08000000,795974.37341000,0.00078308,1.336555,71,0.79599908,1617.217146,121,119,7108,144,,1
CHHATTISGARH,100,TON,20,15,16,1117.64100000,1420763.97535000,0.00111791,2.544587,379,1.42110507,2983.399590,3713,255,136228,518,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,48,42,1259.71090000,2997394.31963000,0.00126006,5.321754,,2.99847443,11891.214144,10283,7189,869881,647,,0
HARYANA,32,TON,108,44,23,1899.87100000,34330455.55799000,0.00190005,5.453458,718,34.43764280,110929.228187,17604,30508,2727252,2031,,45
HIMACHAL PRADESH,43,TON,38,17,14,139.28270000,457922.71607000,0.00013959,0.924575,208,0.45873089,1736.834853,2332,1159,125661,226,,0
JAMMU AND KASHMIR,696,TON,17,6,6,25.07900000,169882.40971000,0.00002509,0.100456,,0.16989166,1055.154296,2747,200,51972,21,,365
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34434.79896000,,,,0.03443766,68.343804,2555,,267357,,,42
KARNATAKA,695,TON,5,1,,,253340.28806000,,,,0.25334042,1843.023681,842,852,1562,,,15
KERALA,694,TON,6,1,,,770.83084000,,,,0.00077831,2.521437,444,,3180,,,3
MADHYA PRADESH,20,TON,139,48,38,3747.84440000,10535280.38245000,0.00374848,14.080316,1371,10.53754105,35175.575815,25934,,3025222,1790,,1085
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,59,30,5224.14478000,5741915.22440500,0.00522475,17.645890,738,9.28246195,21414.001378,23443,18444,1243417,2417,,0
NAGALAND,35,TON,19,1,1,0.25000000,1176.18000000,0.00000025,0.001125,,0.00117618,5.154300,181,,184,1,,
ODISHA,384,NOS,,2,2,1737342.00000000,457964522.00000000,0.17373420,0.094922,,45.79645190,114.129719,,,,50,,
ODISHA,384,TON,66,38,38,2277.05300000,2312472.69243000,0.00227710,6.568095,379,2.31258346,5768.615251,10106,,461623,394,,10106
PUDUCHERRY,599,TON,2,1,1,3.35200000,53750.00986220,0.00000335,0.008837,,1.74259689,202.813101,234,,13630,8,,0
PUNJAB,602,TON,79,12,9,1011.90000000,4222148.91948000,0.00101190,3.122795,199,4.22274320,13712.598069,3827,11441,217898,296,,0
RAJASTHAN,26,NOS,,1,,,11310370.00000000,,,,1.13103700,21.749991,,,,,,
RAJASTHAN,26,TON,173,126,94,9141.82493000,29163914.81500000,0.00914289,40.705031,5268,29.18329080,120589.133698,86962,27640,1549504,6355,,86962
TAMIL NADU,509,NOS,,6,6,34289.00000000,30433819.00000000,0.00342890,0.051966,,3.04338160,30.595615,,,,11,,
TAMIL NADU,509,TON,213,70,76,3751.03975000,3139177.70179580,0.00375336,10.946619,2645,34.00026049,8491.506952,12661,0,469455,5131,,2546
TELANGANA,28,TON,57,17,14,426.47728000,7604659.46562000,0.00042669,2.552237,81,7.60812963,28485.785208,6373,5162,1823962,401,,6373
TRIPURA,36,TON,19,1,1,0.16000000,56.98500000,0.00000016,0.000528,2,0.00005702,0.700681,65,,75,2,,3
UTTAR PRADESH,46,TON,162,109,100,3418.55000000,7754689.56960000,0.00341856,7.912372,844,7.75484128,15149.998901,40498,8574,3305249,1342,,32194
UTTARAKHAND,385,TON,20,15,15,1166.98500000,921926.41903000,0.00116700,1.963633,317,0.92202169,1466.673409,6217,2724,92195,398,,6217
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,15,95.60500000,105250.70160000,0.00009562,0.263899,154,0.10535778,207.754421,5746,125,100353,148,,0
