state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,16,6040.40650000,8866691.26983000,0.00604380,29.509236,,8.87210026,58767.810374,3869,2363,1454153,4003,,3869
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,84,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5192,,,91
CHANDIGARH,526,TON,1,1,1,524.02000000,777823.93841000,0.00052402,1.091223,44,0.77784864,1585.964260,121,119,7108,120,,1
CHHATTISGARH,100,TON,20,16,17,4141.37100000,1321762.88455000,0.00414183,8.028467,668,1.32208722,2779.285287,3686,254,136143,1249,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,45,32,1140.08450000,2917267.55303000,0.00114035,5.055378,,2.91832405,11542.083110,10265,7189,869852,549,,0
HARYANA,32,TON,108,50,33,3751.92700000,34108080.35899000,0.00388278,11.144278,972,34.21365769,110404.611708,17543,30443,2727243,2606,,44
HIMACHAL PRADESH,43,TON,38,15,16,134.99916000,449978.19085000,0.00013528,0.579729,237,0.45077071,1700.573006,2331,1159,125583,279,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,30.78600000,168626.95031000,0.00003079,0.094987,,0.16863571,1050.337198,2747,200,51959,21,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34324.37396000,,,,0.03432722,68.034965,2544,,267246,,,40
KARNATAKA,695,TON,5,2,2,326.00000000,240134.13806000,0.00032600,2.154964,,0.24013427,1759.969037,831,838,1557,128,,15
KERALA,694,TON,6,,,,765.92547000,,,,0.00077342,2.503218,442,,3164,,,3
MADHYA PRADESH,20,TON,139,64,51,9361.81830000,10265467.57250000,0.00936299,29.963984,2180,10.26769568,34230.596457,25909,,3025120,3120,,1108
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,65,35,3319.89083000,5567648.47187500,0.00575942,10.829728,865,8.91483405,20738.528862,23274,18338,1239943,1373,,0
NAGALAND,35,TON,19,1,1,0.75000000,1139.12000000,0.00000075,0.003750,,0.00113912,4.991732,181,,184,1,,
ODISHA,384,NOS,,3,2,22768.00000000,437519455.00000000,0.00227680,0.040816,,43.75194520,111.089500,,,,10,,
ODISHA,384,TON,66,45,44,2802.18700000,2180876.00943000,0.00280231,5.763888,390,2.18098275,5452.858101,10037,,447887,520,,10037
PUDUCHERRY,599,TON,2,1,2,10.00600000,53146.85386220,0.00000999,0.046660,,1.74199289,200.295642,231,,13623,24,,0
PUNJAB,602,TON,79,6,4,242.00000000,4170504.79648000,0.00024200,0.212139,36,4.17109908,13598.394035,3539,10832,217895,19,,0
RAJASTHAN,26,NOS,,1,1,75.00000000,11125483.00000000,0.00000750,0.000394,,1.11254830,21.350685,,,,4,,
RAJASTHAN,26,TON,173,135,114,32543.30611000,28281246.93468000,0.03256563,131.137247,8968,28.29999595,116937.217185,86621,27510,1547173,15040,,86621
TAMIL NADU,509,TON,213,78,78,2282.51117000,2980216.72105580,0.00228442,9.426587,2596,33.84102144,7980.970032,12366,0,464880,4061,,2411
TAMIL NADU,509,NOS,,4,3,15565.00000000,27996163.00000000,0.00155650,0.017326,,2.79961600,26.115360,,,,10,,
TELANGANA,28,TON,57,25,21,2540.78305000,7553097.22722000,0.00254163,8.821679,93,7.55654219,28236.516109,6369,5156,1823957,1958,,6369
TRIPURA,36,TON,19,2,,,43.16000000,,,3,0.00004318,0.603579,63,,73,,,3
UTTAR PRADESH,46,TON,162,97,87,2945.68500000,7558094.15460000,0.00294569,6.772881,600,7.55824561,14682.150111,40045,8574,3305141,1183,,32153
UTTARAKHAND,385,TON,20,18,17,909.42000000,878350.10803000,0.00090946,1.441551,321,0.87844448,1402.782738,6179,2719,92141,395,,6179
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,14,154.86800000,99797.31760000,0.00015498,0.271701,184,0.09990072,196.135381,5689,125,97759,182,,0
