state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,6422.14996000,8714558.33980000,0.00642514,40.350150,1,8.71988897,58084.528060,3864,2359,1454097,5410,,3864
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,80,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5188,,,91
CHANDIGARH,526,TON,1,1,,,766913.84841000,,,64,0.76693852,1564.660661,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,14,972.08100000,1262739.65569000,0.00097228,2.707337,481,1.26305533,2656.433241,3670,251,136132,563,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,29,,,
GUJARAT,22,TON,144,52,45,3372.38100000,2857694.63013000,0.00337319,13.113548,,2.85873808,11303.342242,10247,7174,869848,1140,,0
HARYANA,32,TON,108,76,38,16057.29500000,33918924.52299000,0.01605800,41.820230,1713,34.02419133,109909.830201,17460,30411,2727224,4662,,43
HIMACHAL PRADESH,43,TON,38,15,12,110.02500000,447644.92171000,0.00011030,0.320610,175,0.44843136,1692.484871,2331,1159,125581,193,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,30.15100000,167805.24831000,0.00003017,0.087876,,0.16781382,1047.482778,2747,200,51847,23,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34296.90996000,,,,0.03429976,67.970668,2544,,267228,,,40
KARNATAKA,695,TON,5,2,2,375.60000000,233883.23806000,0.00037560,2.448005,,0.23388337,1718.719363,830,838,1556,151,,15
KERALA,694,TON,6,,,,762.67554000,,,,0.00077015,2.489506,440,,3157,,,3
MADHYA PRADESH,20,TON,139,59,42,7319.61630000,10104645.80801000,0.00732024,23.922567,1955,10.10685893,33740.439240,25897,,3025087,2212,,1125
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,62,35,3317.55225000,5479692.08518500,0.00331780,14.864390,1045,8.75288600,20396.120464,23090,18230,1235828,1274,,0
NAGALAND,35,TON,19,5,5,2.32000000,1116.16000000,0.00000232,0.007642,,0.00111616,4.885063,181,,184,5,,
ODISHA,384,TON,66,47,47,3486.36100000,2112882.72443000,0.00348643,7.581871,411,2.11298758,5320.262316,9976,,438505,564,,9976
ODISHA,384,NOS,,2,2,6900.00000000,427916492.00000000,0.00069000,0.015810,,42.79164890,109.893586,,,,2,,
PUDUCHERRY,599,TON,2,1,1,39.75500000,52610.71686220,0.00003981,0.216228,,1.74145635,197.606543,231,,13623,72,,0
PUNJAB,602,TON,79,5,5,196.21000000,4166344.59648000,0.00019622,0.130019,32,4.16693888,13595.382737,3537,10832,217893,33,,0
RAJASTHAN,26,TON,173,128,100,52381.74720000,27463870.03035000,0.05272074,187.113408,13889,27.48205483,113545.501742,86173,27307,1546306,18424,,86173
RAJASTHAN,26,NOS,,1,1,193.00000000,10928394.00000000,0.00001930,0.000882,,1.09283940,20.977939,,,,9,,
TAMIL NADU,509,NOS,,3,4,12335.00000000,27361149.00000000,0.00123350,0.012875,,2.73611460,25.176181,,,,7,,
TAMIL NADU,509,TON,213,67,65,4504.45204000,2903252.21783580,0.00450679,16.891297,4071,33.76400810,7705.011547,12217,0,463646,5645,,2352
TELANGANA,28,TON,57,25,23,6557.23185000,7445511.39940000,0.00655951,25.446919,399,7.44891528,27885.457733,6358,5153,1823954,4666,,6358
TRIPURA,36,TON,19,,,,26.61300000,,,,0.00002663,0.500035,54,,67,,,3
UTTAR PRADESH,46,TON,162,105,102,4428.74000000,7455307.15160000,0.00442874,10.080998,721,7.45545845,14430.196637,40017,8574,3305094,1543,,32153
UTTARAKHAND,385,TON,20,17,18,1118.96800000,853064.35603000,0.00111906,2.015477,342,0.85315733,1361.310519,6164,2718,92098,416,,6164
WEST BENGAL,569,TON,18,15,14,151.03000000,96218.94660000,0.00015106,0.240347,168,0.09632027,190.060427,5669,125,96428,155,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
