state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,5522.07863000,9299520.42412000,0.00552344,34.006807,,9.30514028,60617.213835,3898,2365,1454243,3468,,3898
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,100,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1007,,5218,,,93
CHANDIGARH,526,TON,1,1,,,805057.48841000,,,48,0.80508222,1631.246047,121,119,7109,,,1
CHHATTISGARH,100,TON,20,,1,32.54800000,1456709.21435000,0.00003257,0.122542,,1.45705734,3062.838986,3737,256,136273,12,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,53,47,1635.13330000,3018700.16573000,0.00163554,6.490626,,3.01978910,11994.679169,10283,7189,869883,829,,0
HARYANA,32,TON,108,47,31,7108.10500000,34406783.41599000,0.00713796,13.674627,600,34.51501052,111136.927087,17644,30540,2727256,3040,,45
HIMACHAL PRADESH,43,TON,38,12,11,293.20573000,466029.08135000,0.00029327,1.732887,166,0.46684352,1784.070766,2333,1159,125667,233,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,12,11,165.19100000,172113.93990000,0.00016519,1.122838,,0.17212326,1067.827279,2750,200,51994,45,,396
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,2,3.65000000,34462.95896000,0.00000365,0.008830,,0.03446582,68.444782,2559,,267486,2,,42
KARNATAKA,695,TON,5,2,2,223.65000000,259709.43806000,0.00022365,1.409719,,0.25970957,1882.637473,849,852,1563,78,,15
KERALA,694,TON,6,2,1,0.00600000,775.16043000,0.00000001,0.000102,,0.00078264,2.535832,444,,3191,1,,3
MADHYA PRADESH,20,TON,139,52,35,3324.77350000,10614637.16230000,0.00332527,11.751339,1364,10.61690664,35468.371942,25938,,3025245,1219,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,72,39,3342.22301000,5813088.12615500,0.00334248,14.480749,1019,9.39451893,21687.829745,23509,18465,1244769,1297,,0
NAGALAND,35,TON,19,2,2,0.70000000,1192.85000000,0.00000070,0.002960,,0.00119285,5.236769,182,,184,2,,
ODISHA,384,NOS,,3,3,34093.00000000,468343931.00000000,0.00340930,0.064522,,46.83439280,115.703531,,,,13,,
ODISHA,384,TON,66,41,40,3132.21500000,2383168.31743000,0.00313238,9.664823,366,2.38328096,5949.065197,10145,,467080,565,,10145
PUDUCHERRY,599,TON,2,1,1,5.26600000,54009.35986220,0.00000527,0.013089,,1.74285643,203.602555,234,,13630,6,,0
PUNJAB,602,TON,79,13,12,1251.25800000,4253538.88948000,0.00125139,3.550033,384,4.25413361,13785.757017,3956,12094,217907,328,,0
RAJASTHAN,26,NOS,,2,1,126.00000000,11406649.00000000,0.00001260,0.000696,,1.14066490,21.957303,,,,10,,
RAJASTHAN,26,TON,173,110,83,10417.60900000,29461170.96081000,0.01046843,45.096858,3567,29.48084963,121846.423261,87028,27672,1550278,5379,,87028
TAMIL NADU,509,TON,213,94,98,5440.00033000,3234706.21644580,0.00544244,15.233911,4050,34.09584347,8752.068135,12771,0,471265,5037,,2582
TAMIL NADU,509,NOS,,3,4,78892.00000000,31606986.00000000,0.00788920,0.178693,,3.16069830,32.912425,,,,63,,
TELANGANA,28,TON,57,17,17,607.46260000,7612683.51409000,0.00060777,2.970612,134,7.61615995,28529.609246,6378,5218,1823963,1006,,6378
TRIPURA,36,TON,19,,,,62.53200000,,,,0.00006257,0.732431,66,,82,,,3
UTTAR PRADESH,46,TON,162,110,105,3592.20800000,7841616.31160000,0.00359221,8.284152,771,7.84176808,15346.926309,40697,8574,3305426,1340,,32202
UTTARAKHAND,385,TON,20,19,19,892.56300000,943810.56703000,0.00089259,1.404138,403,0.94390625,1501.633404,6230,2724,92233,439,,6230
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,15,14,111.28500000,107395.37160000,0.00011135,0.316826,162,0.10750400,214.155794,5768,125,101631,153,,0
