state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,7337.62340000,8799085.28889000,0.00734142,36.853253,,8.80445317,58490.610156,3867,2360,1454153,5332,,3867
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,81,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5190,,,91
CHANDIGARH,526,TON,1,1,1,257.92000000,774834.94341000,0.00025792,0.582622,66,0.77485964,1579.927258,121,119,7108,66,,1
CHHATTISGARH,100,TON,20,15,15,2689.21000000,1287657.27655000,0.00268963,5.557671,595,1.28797743,2711.142522,3678,254,136137,1075,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,41,35,1275.08200000,2893620.69453000,0.00127569,6.087070,,2.89467174,11441.949218,10260,7188,869849,532,,0
HARYANA,32,TON,108,61,37,6332.14100000,34050062.96749000,0.00633235,14.214518,1255,34.15533463,110248.133330,17533,30434,2727241,3113,,44
HIMACHAL PRADESH,43,TON,38,12,11,62.18600000,448928.18476000,0.00006241,0.193655,182,0.44971799,1696.609319,2331,1159,125583,194,,0
JAMMU AND KASHMIR,696,TON,17,4,4,35.06700000,168315.96031000,0.00003508,0.134572,,0.16832469,1049.251158,2747,200,51930,20,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34312.85996000,,,,0.03431571,68.001303,2544,,267228,,,40
KARNATAKA,695,TON,5,2,2,396.20000000,237464.88806000,0.00039620,2.619301,,0.23746502,1742.142033,831,838,1556,154,,15
KERALA,694,TON,6,,,,763.39654000,,,,0.00077089,2.492944,442,,3161,,,3
MADHYA PRADESH,20,TON,139,52,40,6271.51130000,10188149.47431000,0.00627195,21.318628,1420,10.19036972,33989.975848,25899,,3025095,2157,,1120
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,63,33,3032.55621000,5529892.03581500,0.00750760,10.123520,782,8.84628777,20595.252079,23242,18327,1238520,1269,,0
NAGALAND,35,TON,19,2,1,0.20000000,1131.37000000,0.00000020,0.000460,,0.00113137,4.959592,181,,184,1,,
ODISHA,384,NOS,,2,2,18762.00000000,432299313.00000000,0.00187620,0.035491,,43.22993100,110.461200,,,,7,,
ODISHA,384,TON,66,43,40,1407.07800000,2157465.89043000,0.00140716,3.095668,277,2.15757194,5400.958533,10019,,444567,344,,10019
PUDUCHERRY,599,TON,2,1,1,2.57000000,52988.34986220,0.00000258,0.012326,,1.74183422,199.581591,231,,13623,12,,0
PUNJAB,602,TON,79,6,3,90.35000000,4168664.64648000,0.00009035,0.059181,33,4.16925893,13596.961383,3539,10832,217894,18,,0
RAJASTHAN,26,NOS,,2,2,34501.00000000,11078773.00000000,0.00345010,0.066280,,1.10787730,21.255904,,,,13,,
RAJASTHAN,26,TON,173,132,104,26306.24270000,27986761.27451000,0.02630791,110.757400,8591,28.00510090,115733.700567,86474,27424,1546634,13111,,86474
TAMIL NADU,509,NOS,,5,6,64876.00000000,27717399.00000000,0.00648760,0.096953,,2.77173960,25.740346,,,,63,,
TAMIL NADU,509,TON,213,72,72,2970.62010000,2951218.42270580,0.00297278,9.882872,2974,33.81200401,7868.828586,12292,0,464235,3789,,2389
TELANGANA,28,TON,57,29,24,3029.43154000,7517117.31692000,0.00303065,9.941357,244,7.52054849,28115.871411,6364,5156,1823956,2773,,6364
TRIPURA,36,TON,19,1,,,36.98500000,,,1,0.00003700,0.543801,58,,70,,,3
UTTAR PRADESH,46,TON,162,108,100,3867.73000000,7519623.42660000,0.00386774,9.281033,802,7.51977480,14587.750099,40032,8574,3305103,1399,,32155
UTTARAKHAND,385,TON,20,17,17,1023.29500000,868521.69803000,0.00102335,1.620561,357,0.86861563,1387.644918,6171,2718,92127,423,,6171
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,11,10,124.83000000,98295.03460000,0.00012484,0.263954,143,0.09839746,193.650282,5675,125,97207,153,,0
