state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,4973.69278000,9348063.35300000,0.00497675,16.747067,,9.35370810,60871.998226,3917,2365,1454249,2607,,3917
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1008,,5225,,,93
CHANDIGARH,526,TON,1,1,,,808693.64841000,,,69,0.80871838,1637.720636,121,119,7109,,,1
CHHATTISGARH,100,TON,20,18,17,1694.79800000,1472011.25935000,0.00169505,3.680014,568,1.47236225,3096.901295,3740,256,136284,815,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,44,40,1648.92490000,3030629.37083000,0.00164931,9.330054,,3.03172203,12058.593425,10284,7189,869885,562,,0
HARYANA,32,TON,108,60,35,5017.17000000,34451651.24199000,0.00501740,15.228286,952,34.56061736,111255.979898,17658,30571,2727256,2692,,45
HIMACHAL PRADESH,43,TON,38,18,18,248.61310000,469618.82306000,0.00024919,1.257850,301,0.47043562,1804.336558,2333,1159,125669,347,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,11,11,298.01800000,175249.76633000,0.00029802,1.570084,,0.17525911,1086.421419,2751,200,52119,51,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,1,4.00000000,34544.29096000,0.00000400,0.008204,,0.03454716,68.629453,2563,,267518,1,,42
KARNATAKA,695,TON,5,2,2,288.85000000,261233.93806000,0.00028885,1.636421,,0.26123407,1891.475123,849,854,1563,98,,15
KERALA,694,TON,6,,,,778.00171000,,,,0.00078548,2.548185,444,,3192,,,3
MADHYA PRADESH,20,TON,139,52,41,4971.95100000,10660092.21955000,0.00497265,17.314250,1411,10.66236892,35633.311482,25943,,3025253,1742,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,70,34,2067.73550000,5836151.80143500,0.00206790,7.572436,1011,9.44143974,21778.684096,23536,18468,1245547,998,,0
NAGALAND,35,TON,19,1,1,0.70000000,1205.11000000,0.00000070,0.003150,,0.00120511,5.294711,182,,184,1,,
ODISHA,384,NOS,,2,2,149164.00000000,471251214.00000000,0.01491640,0.113126,,47.12512110,116.632920,,,,9,,
ODISHA,384,TON,66,41,42,2222.83700000,2417353.19843000,0.00222290,7.809660,324,2.41746694,6039.565143,10154,,469028,473,,10154
PUDUCHERRY,599,TON,2,1,1,9.21400000,54191.97186220,0.00000924,0.025426,,1.74303916,204.107585,234,,13630,20,,0
PUNJAB,602,TON,79,15,11,518.29400000,4265198.24348000,0.00051830,1.385111,177,4.26579414,13813.700757,4106,12312,217912,158,,0
RAJASTHAN,26,NOS,,2,2,9192.00000000,11534393.00000000,0.00091920,0.018536,,1.15343930,22.217433,,,,15,,
RAJASTHAN,26,TON,173,115,91,13928.16900000,29585445.29216000,0.01392959,52.572898,5368,29.60562461,122323.322588,87062,27681,1550754,7871,,87062
TAMIL NADU,509,TON,213,91,86,3544.23787000,3270204.85633580,0.00354580,8.302504,2845,34.13135689,8841.349512,12835,0,471763,2838,,2608
TAMIL NADU,509,NOS,,4,3,4941.00000000,31937449.00000000,0.00049410,0.005673,,3.19374460,33.429816,,,,3,,
TELANGANA,28,TON,57,20,19,838.40422000,7617263.54196000,0.00083920,3.171380,215,7.62074447,28551.194955,6378,5232,1823964,1333,,6378
TRIPURA,36,TON,19,,,,66.11300000,,,,0.00006614,0.754852,66,,82,,,3
UTTAR PRADESH,46,TON,162,112,104,3592.99000000,7885926.81960000,0.00359299,7.604019,706,7.88607859,15448.283152,40752,8575,3305484,1325,,32188
UTTARAKHAND,385,TON,20,19,18,716.13400000,953181.76803000,0.00071616,1.008900,345,0.95327765,1516.385280,6245,2727,92264,369,,6245
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,13,12,81.13500000,108499.27160000,0.00008117,0.221732,123,0.10860854,217.151576,5769,125,102303,115,,0
