state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,12,12,4690.29099000,8666739.85256000,0.00469399,29.683797,,8.67204374,57763.590027,3862,2358,1454097,3585,,3862
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,79,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,1000,,5186,,,91
CHANDIGARH,526,TON,1,1,,,766911.35841000,,,64,0.76693603,1564.649333,121,119,7108,,,1
CHHATTISGARH,100,TON,20,12,13,713.36500000,1257576.59669000,0.00071351,2.458317,356,1.25789081,2640.791158,3664,250,136130,434,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,29,,,
GUJARAT,22,TON,144,27,23,1686.73000000,2832361.32113000,0.00168704,5.251383,,2.83339983,11208.837911,10240,7174,869820,701,,0
HARYANA,32,TON,108,59,28,5297.15200000,33816384.40799000,0.00529754,17.022876,1379,33.92163788,109625.858308,17363,30367,2727210,2802,,43
HIMACHAL PRADESH,43,TON,38,1,,,447186.98845000,,,1,0.44797275,1691.096678,2331,1159,125577,,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,25.80800000,167633.66831000,0.00002580,0.071391,,0.16764217,1046.978135,2747,200,51794,22,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,1.20000000,34138.05496000,0.00000120,0.003780,,0.03414091,67.629325,2543,,267227,1,,40
KARNATAKA,695,TON,5,,,,231421.63806000,,,,0.23142177,1702.081127,827,838,1555,,,15
KERALA,694,TON,6,,,,762.67554000,,,,0.00077015,2.489506,440,,3155,,,3
MADHYA PRADESH,20,TON,139,1,5,1165.74800000,10064455.65361000,0.00116586,3.146445,,10.06666494,33613.923216,25897,,3025065,280,,1113
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,20,17,4096.89257000,5454858.76224500,0.00409701,16.439926,399,8.69571313,20292.280677,22982,18153,1234766,1110,,0
NAGALAND,35,TON,19,,,,1109.88000000,,,,0.00110988,4.859114,181,,184,,,
ODISHA,384,TON,66,16,15,345.67900000,2093622.13043000,0.00034574,0.469576,69,2.09372654,5282.247246,9961,,435802,105,,9961
ODISHA,384,NOS,,1,1,7200.00000000,426482920.00000000,0.00072000,0.023040,,42.64829170,109.601005,,,,2,,
PUDUCHERRY,599,TON,2,,,,52407.83386220,,,,1.74125325,196.366933,230,,13623,,,0
PUNJAB,602,TON,79,5,1,13.30000000,4165498.38648000,0.00001330,0.011080,28,4.16609266,13594.908700,3537,10832,217893,6,,0
RAJASTHAN,26,TON,173,83,65,36473.09430000,27076377.70242000,0.03647341,128.873334,11412,27.09402454,111957.135052,86165,27297,1546181,12356,,86165
RAJASTHAN,26,NOS,,,1,15100.00000000,10853227.00000000,0.00151000,0.027900,,1.08532270,20.801487,,,,4,,
TAMIL NADU,509,NOS,,1,1,16679.00000000,27053152.00000000,0.00166790,0.035837,,2.70531490,24.606607,,,,6,,
TAMIL NADU,509,TON,213,8,9,133.65800000,2873849.10018580,0.00013384,1.717345,162,33.73458884,7605.340967,12159,0,463137,483,,2328
TELANGANA,28,TON,57,16,22,5639.41532000,7402565.97052000,0.00564133,15.518591,362,7.40595495,27732.350180,6353,5153,1823954,3235,,6353
TRIPURA,36,TON,19,,,,26.61300000,,,,0.00002663,0.500035,54,,67,,,3
UTTAR PRADESH,46,TON,162,25,22,1751.40600000,7422718.38360000,0.00175141,4.335489,,7.42286965,14350.954183,40014,8574,3305094,417,,32153
UTTARAKHAND,385,TON,20,9,9,362.43000000,846493.88303000,0.00036247,0.595529,104,0.84658628,1349.749188,6160,2718,92089,164,,6160
WEST BENGAL,569,TON,18,9,9,93.48500000,95212.62160000,0.00009350,0.159077,87,0.09531351,188.467834,5662,125,96136,85,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
