state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,4889.20115000,9237640.66351000,0.00489095,27.043656,,9.24323357,60273.713554,3894,2364,1454238,2642,,3894
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5212,,,93
CHANDIGARH,526,TON,1,,,,803148.36841000,,,,0.80317310,1627.496925,121,119,7108,,,1
CHHATTISGARH,100,TON,20,16,16,1869.50200000,1435886.43935000,0.00186984,4.095250,617,1.43623024,3016.083184,3723,255,136234,893,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,46,41,1016.72750000,3005535.06243000,0.00101701,4.698093,,3.00661816,11930.066673,10283,7189,869882,622,,0
HARYANA,32,TON,108,43,24,3348.22200000,34353055.78599000,0.00344540,9.110838,751,34.46057052,110991.491597,17632,30520,2727255,2221,,45
HIMACHAL PRADESH,43,TON,38,17,14,387.56106000,460954.98604000,0.00038778,2.185323,257,0.46176574,1754.885873,2333,1159,125664,275,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,8,7,42.74700000,170170.36971000,0.00004276,0.224237,,0.17017966,1056.382163,2747,200,51975,33,,366
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34438.94896000,,,,0.03444181,68.355842,2555,,267373,,,42
KARNATAKA,695,TON,5,1,2,375.05000000,256116.53806000,0.00037505,2.256037,,0.25611667,1860.238994,844,852,1563,130,,15
KERALA,694,TON,6,1,,,773.25103000,,,,0.00078073,2.530889,444,,3185,,,3
MADHYA PRADESH,20,TON,139,51,38,5925.79840000,10562664.19028000,0.00592660,21.591513,1407,10.56492852,35276.924965,25938,,3025231,2340,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,64,35,3051.67258000,5774199.55001500,0.00305189,13.269606,995,9.33169526,21525.680493,23500,18460,1244116,1540,,0
NAGALAND,35,TON,19,3,2,0.80000000,1179.39000000,0.00000080,0.003760,,0.00117939,5.168299,181,,184,2,,
ODISHA,384,TON,66,38,38,1973.32100000,2340877.74843000,0.00197339,5.959198,261,2.34098908,5833.389453,10127,,463040,431,,10127
ODISHA,384,NOS,,1,2,1511344.00000000,461490656.00000000,0.15113440,0.102418,,46.14906530,114.603578,,,,46,,
PUDUCHERRY,599,TON,2,1,1,0.96600000,53815.79786220,0.00000097,0.006589,,1.74266278,203.079559,234,,13630,4,,0
PUNJAB,602,TON,79,17,14,2405.60000000,4234210.61948000,0.00240560,5.747401,255,4.23480491,13741.252617,3845,11576,217903,292,,0
RAJASTHAN,26,TON,173,123,92,11907.20172000,29257608.97944000,0.01190911,52.533246,4438,29.27699714,120994.874785,86974,27645,1549982,8061,,86974
RAJASTHAN,26,NOS,,1,2,20127.00000000,11384887.00000000,0.00201270,0.042469,,1.13848870,21.904616,,,,12,,
TAMIL NADU,509,NOS,,5,4,17172.00000000,30917871.00000000,0.00171720,0.024366,,3.09178680,31.554248,,,,8,,
TAMIL NADU,509,TON,213,87,95,5851.14339000,3168079.75512580,0.00585311,14.176698,4078,34.02917670,8575.026799,12693,0,470216,4896,,2556
TELANGANA,28,TON,57,15,13,448.69305000,7607437.89037000,0.00044893,2.406658,104,7.61090936,28501.687249,6378,5162,1823962,535,,6378
TRIPURA,36,TON,19,1,,,60.74500000,,,1,0.00006078,0.722746,65,,75,,,3
UTTAR PRADESH,46,TON,162,104,98,2774.67500000,7786591.84260000,0.00277468,6.122468,622,7.78674360,15224.929452,40569,8574,3305362,1193,,32197
UTTARAKHAND,385,TON,20,16,15,697.39500000,929507.82003000,0.00069741,0.991303,267,0.92960323,1479.194145,6219,2724,92204,356,,6219
WEST BENGAL,569,TON,18,15,14,80.82500000,105905.96560000,0.00008088,0.209527,165,0.10601355,209.549955,5751,125,100746,151,,0
WEST BENGAL,569,NOS,,,,,314100.00000000,,,,0.03141000,0.026733,,,,,,0
