state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,13,14,1496.02499000,9328711.64205000,0.00149688,3.158823,,9.33434615,60797.372317,3900,2365,1454249,1020,,3900
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,109,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1007,,5224,,,93
CHANDIGARH,526,TON,1,1,,,808226.66841000,,,61,0.80825140,1636.745880,121,119,7109,,,1
CHHATTISGARH,100,TON,20,,,,1466963.76635000,,,,1.46731380,3086.118074,3739,256,136283,,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,21,19,648.83400000,3026773.65533000,0.00064906,4.592767,,3.02786514,12037.562375,10284,7189,869885,372,,0
HARYANA,32,TON,108,53,27,2218.81900000,34435700.36899000,0.00221901,5.464325,625,34.54459636,111209.832382,17655,30563,2727256,1469,,45
HIMACHAL PRADESH,43,TON,38,16,15,184.69002000,468280.74456000,0.00018478,1.025236,145,0.46909632,1796.694790,2333,1159,125669,178,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,2,2,5.61300000,173707.69033000,0.00000561,0.035853,,0.17371703,1077.773616,2751,200,52055,6,,397
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34539.14096000,,,,0.03454201,68.616937,2562,,267502,,,42
KARNATAKA,695,TON,5,,,,260669.93806000,,,,0.26067007,1888.459433,849,854,1563,,,15
KERALA,694,TON,6,,,,778.00171000,,,,0.00078548,2.548185,444,,3192,,,3
MADHYA PRADESH,20,TON,139,2,2,175.80000000,10646304.56035000,0.00017580,0.805582,8,10.64857913,35584.604246,25943,,3025253,42,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,17,5,953.04144000,5829708.62520500,0.00095305,1.365639,139,9.43482992,21754.005535,23535,18466,1245299,165,,0
NAGALAND,35,TON,19,3,3,0.84000000,1201.57000000,0.00000084,0.003620,,0.00120157,5.271976,182,,184,3,,
ODISHA,384,TON,66,12,11,817.41500000,2408299.65143000,0.00081743,2.396187,102,2.40841297,6009.200224,10151,,468308,109,,10151
ODISHA,384,NOS,,,1,360000.00000000,470943097.00000000,0.03600000,0.009176,,47.09430940,116.368782,,,,8,,
PUDUCHERRY,599,TON,2,,,,54052.94786220,,,,1.74290008,203.744771,234,,13630,,,0
PUNJAB,602,TON,79,18,15,1215.71200000,4262958.20148000,0.00121579,2.736335,304,4.26355374,13808.302815,4061,12143,217911,334,,0
RAJASTHAN,26,TON,173,90,60,4035.39500000,29539686.52856000,0.00410497,19.881912,1776,29.55974192,122146.073142,87049,27678,1550556,2406,,87049
RAJASTHAN,26,NOS,,1,,,11518807.00000000,,,,1.15188070,22.187739,,,,,,
TAMIL NADU,509,NOS,,,,,31856979.00000000,,,,3.18569760,33.330888,,,,,,
TAMIL NADU,509,TON,213,8,11,50.93382000,3257774.77640580,0.00005104,0.269395,270,34.11892215,8811.148027,12804,0,471609,187,,2593
TELANGANA,28,TON,57,1,2,52.51000000,7615139.07282000,0.00005255,0.233177,,7.61861846,28542.302311,6378,5231,1823964,67,,6378
TRIPURA,36,TON,19,,,,66.11300000,,,,0.00006614,0.754852,66,,82,,,3
UTTAR PRADESH,46,TON,162,14,14,745.85000000,7870866.07460000,0.00074585,1.850657,,7.87101784,15415.292894,40737,8575,3305444,227,,32188
UTTARAKHAND,385,TON,20,4,4,183.91500000,949927.84403000,0.00018393,0.232311,75,0.95002366,1511.403609,6241,2727,92261,92,,6241
WEST BENGAL,569,TON,18,6,6,21.08500000,108162.72160000,0.00002110,0.045429,52,0.10827178,216.273164,5769,125,102134,62,,0
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
