state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,19,2921.56839000,9494053.04290000,0.00292423,20.895859,,9.49978357,61708.143765,3945,2378,1454266,3523,,3945
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5235,,,93
CHANDIGARH,526,TON,1,1,,,814553.12341000,,,54,0.81457786,1649.720118,121,119,7109,,,1
CHHATTISGARH,100,TON,20,15,15,1158.60700000,1514016.10535000,0.00115880,2.520977,614,1.51437523,3188.484490,3766,256,136299,705,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,44,39,1933.83350000,3065225.83333000,0.00193430,7.197496,,3.06633102,12235.055062,10290,7190,869902,838,,0
HARYANA,32,TON,108,89,61,61039.43850000,35444444.93504000,0.06103971,200.272809,5706,35.55355241,114416.720878,17831,30883,2727261,18170,,45
HIMACHAL PRADESH,43,TON,38,10,9,136.58900000,478195.83396000,0.00013672,0.518278,95,0.47901931,1847.957164,2346,1161,125675,127,,0
JAMMU AND KASHMIR,696,TON,17,14,13,1720.88200000,257184.84090000,0.00172089,9.513185,,0.25719421,1547.359718,2752,203,52166,96,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,4,3,3.87500000,34965.57096000,0.00000388,0.012527,,0.03496848,69.737647,2574,,268071,3,,43
KARNATAKA,695,TON,5,1,1,95.00000000,265283.38806000,0.00009500,0.661136,,0.26528352,1915.729393,851,854,1576,44,,15
KERALA,694,TON,6,,,,791.75860000,,,,0.00079932,2.596285,444,,3212,,,3
MADHYA PRADESH,20,TON,139,45,30,6426.92800000,10815244.32968000,0.00642741,16.014817,1491,10.81753809,36105.048037,25964,,3025279,1751,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,69,38,3601.28452000,5959822.99648500,0.00360152,11.783551,1133,9.74423898,22188.117955,23573,18497,1246967,1402,,0
NAGALAND,35,TON,19,,,,1239.40000000,,,,0.00123940,5.471185,182,,184,,,
ODISHA,384,NOS,,1,1,96752.00000000,490413530.00000000,0.00967520,0.086319,,49.04135270,120.382990,,,,11,,
ODISHA,384,TON,66,46,46,1371.63500000,2530612.93753000,0.00137178,3.405590,308,2.53073089,6339.268546,10202,,476267,432,,10202
PUDUCHERRY,599,TON,2,1,1,2.83000000,54393.50586220,0.00000285,0.008085,,1.74324084,204.686776,236,,13630,10,,0
PUNJAB,602,TON,79,31,25,3589.63700000,4401302.53748000,0.00359084,11.377691,1002,4.40194067,14229.175409,4449,13330,217935,830,,0
RAJASTHAN,26,NOS,,,,,11972363.00000000,,,,1.19723630,23.044891,,,,,,
RAJASTHAN,26,TON,173,,,,30479611.85316000,,,104,30.50131517,125796.412768,87289,27822,1553773,,,87289
TAMIL NADU,509,NOS,,5,4,9648.00000000,32974439.00000000,0.00096480,0.023890,,3.29744360,35.490515,,,,6,,
TAMIL NADU,509,TON,213,70,74,2320.51181000,3381543.51873580,0.00232134,5.982198,1690,34.24163313,9127.071719,13046,0,473560,2172,,2660
TELANGANA,28,TON,57,29,25,4527.09840000,7701922.15162000,0.00452826,14.639835,406,7.70542818,28820.570015,6393,5251,1823964,3281,,6393
TRIPURA,36,TON,19,1,1,0.15000000,75.74200000,0.00000015,0.000923,2,0.00007579,0.792785,66,,83,1,,3
UTTAR PRADESH,46,TON,162,105,91,4141.15100000,8068042.60960000,0.00414116,9.068102,665,8.06819459,15866.990236,40915,8576,3305582,1301,,32188
UTTARAKHAND,385,TON,20,18,17,946.55500000,993741.01603000,0.00094659,1.747062,353,0.99383811,1587.187107,6265,2728,92329,364,,6265
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,12,12,105.20500000,111722.67560000,0.00010526,0.241686,158,0.11183453,225.745133,5779,125,104161,163,,0
