state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,15,2344.82143000,9271143.36960000,0.00234596,10.259040,,9.27675198,60459.738970,3896,2365,1454242,1346,,3896
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,100,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1005,,5212,,,93
CHANDIGARH,526,TON,1,,,,805014.38841000,,,,0.80503912,1630.998033,121,119,7109,,,1
CHHATTISGARH,100,TON,20,13,13,1119.02100000,1447978.43835000,0.00111938,2.614461,480,1.44832493,3043.765763,3730,255,136256,589,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,23,21,208.40200000,3012788.36393000,0.00020864,1.229024,,3.01387473,11963.444980,10283,7189,869883,179,,0
HARYANA,32,TON,108,40,17,1602.28100000,34380407.56699000,0.00163206,4.538028,891,34.48834795,111067.570642,17635,30533,2727255,1246,,45
HIMACHAL PRADESH,43,TON,38,17,17,530.88148000,463798.52589000,0.00053110,3.417948,364,0.46461157,1771.485873,2333,1159,125664,412,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,8,8,126.83400000,170943.02390000,0.00012683,0.744675,,0.17095231,1060.557998,2747,200,51977,36,,366
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34447.10896000,,,,0.03444997,68.375832,2559,,267423,,,42
KARNATAKA,695,TON,5,1,,,258497.48806000,,,,0.25849762,1875.034833,845,852,1563,,,15
KERALA,694,TON,6,,,,775.15043000,,,,0.00078263,2.535661,444,,3189,,,3
MADHYA PRADESH,20,TON,139,32,16,1776.06240000,10591040.73818000,0.00177619,6.672123,903,10.59330747,35381.214582,25938,,3025241,659,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,44,15,1255.49573000,5796994.95513500,0.00125569,6.293592,401,9.37842483,21621.995128,23507,18465,1244541,518,,0
NAGALAND,35,TON,19,,,,1187.17000000,,,,0.00118717,5.201659,181,,184,,,
ODISHA,384,NOS,,3,1,4200.00000000,464669751.00000000,0.00042000,0.005880,,46.46697480,115.221030,,,,1,,
ODISHA,384,TON,66,41,37,3120.37100000,2362697.52043000,0.00312040,6.829034,389,2.36280946,5891.318261,10136,,465334,451,,10136
PUDUCHERRY,599,TON,2,1,2,10.84100000,53914.07086220,0.00001084,0.027166,,1.74276111,203.354098,234,,13630,9,,0
PUNJAB,602,TON,79,18,12,997.55000000,4246315.98348000,0.00099755,2.286043,206,4.24691028,13767.908195,3886,11880,217906,145,,0
RAJASTHAN,26,NOS,,1,2,1680.00000000,11404089.00000000,0.00016800,0.002869,,1.14040890,21.949185,,,,4,,
RAJASTHAN,26,TON,173,113,69,4824.36204000,29372943.71749000,0.00485454,22.564823,2799,29.39237235,121489.368872,87000,27660,1550218,3712,,87000
TAMIL NADU,509,TON,213,79,77,5548.87020000,3202458.06349580,0.00555112,14.597254,3004,34.06358187,8669.901756,12743,0,470777,4273,,2571
TAMIL NADU,509,NOS,,5,4,16984.00000000,31281311.00000000,0.00169840,0.017604,,3.12813080,32.303308,,,,5,,
TELANGANA,28,TON,57,16,11,234.96325000,7609975.91097000,0.00023514,1.504042,69,7.61345008,28516.038201,6378,5197,1823962,265,,6378
TRIPURA,36,TON,19,,,,61.23200000,,,,0.00006126,0.723911,65,,82,,,3
UTTAR PRADESH,46,TON,162,102,90,3354.38400000,7814360.57860000,0.00335438,7.440477,560,7.81451234,15286.505598,40613,8574,3305391,1158,,32201
UTTARAKHAND,385,TON,20,15,14,683.05000000,937092.72003000,0.00068306,1.094938,236,0.93718827,1490.857718,6224,2724,92216,288,,6224
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,8,8,51.73500000,106742.53260000,0.00005176,0.179519,78,0.10685070,212.095455,5768,125,101201,79,,0
