state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,17,7225.91475000,9024574.02269000,0.00722939,25.470136,,9.03006345,59399.776143,3879,2364,1454194,4465,,3879
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,94,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5201,,,91
CHANDIGARH,526,TON,1,,,,784442.59841000,,,,0.78446730,1596.961163,121,119,7108,,,1
CHHATTISGARH,100,TON,20,17,17,1582.89300000,1369182.36235000,0.00158325,3.304185,382,1.36951395,2873.955352,3694,255,136172,707,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,45,38,1154.80780000,2952950.61083000,0.00115528,4.704008,,2.95401716,11679.310793,10281,7189,869878,596,,0
HARYANA,32,TON,108,50,29,6889.68250000,34194056.36049000,0.00689004,15.069514,783,34.30032154,110619.648603,17557,30458,2727243,2570,,45
HIMACHAL PRADESH,43,TON,38,14,14,108.46340000,452010.91781000,0.00010883,0.463621,239,0.45280829,1709.954281,2331,1159,125586,264,,0
JAMMU AND KASHMIR,696,TON,17,1,1,4.54500000,169130.16671000,0.00000455,0.027686,,0.16913908,1052.131563,2747,200,51959,8,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,,,34356.69896000,,,,0.03435955,68.108526,2545,,267270,,,40
KARNATAKA,695,TON,5,,,,244248.08806000,,,,0.24424822,1786.120506,832,846,1561,,,15
KERALA,694,TON,6,,,,767.24247000,,,,0.00077475,2.508820,443,,3170,,,3
MADHYA PRADESH,20,TON,139,50,33,3859.54835000,10382659.52375000,0.00386033,12.906194,1491,10.38489930,34613.636979,25926,,3025147,1468,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,71,29,1837.57743000,5629911.56208500,0.00774801,6.784695,1327,9.06134360,20969.327534,23342,18368,1241059,1097,,0
NAGALAND,35,TON,19,4,4,1.96000000,1155.55000000,0.00000196,0.006027,,0.00115555,5.065297,181,,184,4,,
ODISHA,384,NOS,,2,2,140000.00000000,444590288.00000000,0.01400000,0.108653,,44.45902850,112.175700,,,,9,,
ODISHA,384,TON,66,34,34,2161.27300000,2229911.66343000,0.00216132,5.363809,251,2.23001932,5559.132354,10066,,453051,413,,10066
PUDUCHERRY,599,TON,2,1,1,6.44100000,53375.04586220,0.00000644,0.024107,,1.74222121,201.098781,231,,13623,22,,0
PUNJAB,602,TON,79,7,4,240.80000000,4180001.85148000,0.00024080,1.198671,257,4.18059614,13614.255235,3543,10832,217895,96,,0
RAJASTHAN,26,NOS,,2,2,1120.00000000,11208337.00000000,0.00011200,0.002129,,1.12083370,21.528466,,,,7,,
RAJASTHAN,26,TON,173,126,97,14302.91553000,28733596.09595000,0.01430402,58.789230,5933,28.75285834,118837.682897,86823,27608,1548113,9330,,86823
TAMIL NADU,509,NOS,,4,3,38012.00000000,28624325.00000000,0.00380120,0.073255,,2.86243220,27.152230,,,,73,,
TAMIL NADU,509,TON,213,99,95,3011.58564000,3029801.85251580,0.00301348,9.636351,2850,33.89063779,8147.770089,12485,0,465911,4003,,2450
TELANGANA,28,TON,57,26,21,821.29247000,7587669.28581000,0.00082188,4.705602,126,7.59112985,28399.789877,6370,5159,1823959,1026,,6370
TRIPURA,36,TON,19,1,1,0.01400000,46.43900000,0.00000001,0.000008,5,0.00004646,0.613658,65,,75,5,,3
UTTAR PRADESH,46,TON,162,105,95,3246.43500000,7629401.17160000,0.00324644,7.215016,695,7.62955278,14856.082714,40082,8574,3305149,1254,,32150
UTTARAKHAND,385,TON,20,15,15,764.50500000,894520.52703000,0.00076451,1.072819,310,0.89461527,1426.267440,6187,2721,92165,372,,6187
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,15,15,161.15700000,102283.73060000,0.00016122,0.249985,189,0.10238856,201.074973,5724,125,98736,191,,0
