state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,9,10,614.31700000,9528533.90004000,0.00061488,3.763965,,9.53429127,61929.379790,3953,2378,1454266,631,,3953
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1014,,5256,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,816512.93341000,,,24,0.81653767,1652.896397,121,119,7109,,,1
CHHATTISGARH,100,TON,20,,,,1529875.88335000,,,,1.53023824,3229.652063,3770,256,136301,,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,,,,3098107.66413000,,,,3.09921782,12343.869001,10290,7190,869904,,,0
HARYANA,32,TON,108,51,22,20615.30500000,36316741.60109000,0.02061557,69.385192,546,36.42628939,117369.383019,17873,30956,2727261,6755,,45
HIMACHAL PRADESH,43,TON,38,1,1,2.65000000,479301.75026000,0.00000270,0.024810,24,0.48012694,1852.274860,2346,1161,125677,24,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,276397.79190000,,,,0.27640720,1659.184035,2752,203,52181,,,399
JHARKHAND,47,TON,19,,,,35483.75399000,,,,0.03548669,70.928494,2585,,268271,,,43
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,,,,266987.78806000,,,,0.26698792,1926.820257,851,856,1576,,,15
KERALA,694,TON,6,,,,793.20560000,,,,0.00080075,2.602715,446,,3216,,,3
MADHYA PRADESH,20,TON,139,1,,,10879622.52298000,,,1,10.88192142,36264.759820,25965,,3025280,,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,11,5,226.53500000,6002768.71602500,0.00022654,0.628142,111,9.81482673,22326.359701,23580,18501,1247126,174,,0
NAGALAND,35,TON,19,,,,1247.54000000,,,,0.00124754,5.511983,182,,184,,,
ODISHA,384,NOS,,1,,,495651392.00000000,,,,49.56513890,121.424919,,,,,,
ODISHA,384,TON,66,10,8,279.18000000,2560909.57453000,0.00027920,0.668485,70,2.56102895,6421.355946,10225,,477970,55,,10225
PUDUCHERRY,599,TON,2,,,,54414.33986220,,,,1.74326169,204.755271,236,,13630,,,0
PUNJAB,602,TON,79,,,,4450466.51648000,,,,4.45111790,14380.729568,4472,13353,217938,,,0
RAJASTHAN,26,NOS,,,,,11972363.00000000,,,,1.19723630,23.044891,,,,,,
RAJASTHAN,26,TON,173,,,,30479611.85316000,,,,30.50131517,125796.412768,87289,27822,1553775,,,87289
TAMIL NADU,509,NOS,,,,,33285460.00000000,,,,3.32854570,36.091336,,,,,,
TAMIL NADU,509,TON,213,3,3,130.38994000,3406390.50862580,0.00013043,0.612685,60,34.26649164,9192.504795,13088,0,473848,198,,2674
TELANGANA,28,NOS,,,,,2496.00000000,,,,0.00024960,0.468250,,,,,,
TELANGANA,28,TON,57,3,3,34.43000000,7772147.21614000,0.00003443,0.090415,,7.77567132,29036.817346,6401,5254,1823964,13,,6401
TRIPURA,36,TON,19,,,,76.50400000,,,,0.00007655,0.797128,66,,83,,,3
UTTAR PRADESH,46,TON,162,16,16,689.30000000,8126814.92460000,0.00068930,2.161711,59,8.12696708,16001.233322,40922,8576,3305591,220,,32190
UTTARAKHAND,385,TON,20,4,4,166.91000000,1005754.82103000,0.00016691,0.211699,67,1.00585216,1607.584609,6270,2728,92335,85,,6270
WEST BENGAL,569,TON,18,2,1,3.26000000,112882.55960000,0.00000330,0.004754,38,0.11299527,228.757517,5779,125,104744,33,,0
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
