state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,15,16,3524.76966000,9228694.82794000,0.00352702,17.029049,,9.23428372,60228.233695,3890,2364,1454233,1912,,3890
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5212,,,93
CHANDIGARH,526,TON,1,,,,802706.52841000,,,,0.80273126,1626.319656,121,119,7108,,,1
CHHATTISGARH,100,TON,20,11,11,1546.96400000,1432851.63335000,0.00154728,3.296774,703,1.43319485,3009.260103,3722,255,136232,859,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,37,33,781.48350000,3003895.26443000,0.00078176,4.040318,,3.00497780,11921.798965,10283,7189,869881,517,,0
HARYANA,32,TON,108,40,20,1166.23300000,34346644.50299000,0.00116643,3.021743,613,34.45406179,110974.194730,17609,30516,2727252,1324,,45
HIMACHAL PRADESH,43,TON,38,12,11,244.09116000,460147.38342000,0.00024417,1.489979,109,0.46095743,1750.432541,2333,1159,125664,145,,0
JAMMU AND KASHMIR,696,TON,17,6,6,35.79400000,170078.00671000,0.00003580,0.142407,,0.17008729,1055.933348,2747,200,51975,26,,366
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34438.94896000,,,,0.03444181,68.355842,2555,,267370,,,42
KARNATAKA,695,TON,5,2,2,802.35000000,255526.83806000,0.00080235,4.995670,,0.25552697,1856.642381,844,852,1563,333,,15
KERALA,694,TON,6,,,,773.25103000,,,,0.00078073,2.530889,444,,3183,,,3
MADHYA PRADESH,20,TON,139,34,28,3233.13670000,10554600.02075000,0.00323355,12.058373,756,10.55686323,35247.477105,25938,,3025231,1204,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,48,24,3171.44831000,5769871.57434500,0.00317145,11.134484,569,9.32736702,21506.371436,23492,18456,1243963,983,,0
NAGALAND,35,TON,19,1,1,0.50000000,1178.39000000,0.00000050,0.001900,,0.00117839,5.162130,181,,184,1,,
ODISHA,384,NOS,,1,1,420.00000000,459855812.00000000,0.00004200,0.001218,,45.98558090,114.412260,,,,1,,
ODISHA,384,TON,66,33,31,1092.33400000,2337536.65243000,0.00109237,3.042191,252,2.33764780,5823.902238,10123,,462740,318,,10123
PUDUCHERRY,599,TON,2,1,1,0.62700000,53793.17186220,0.00000063,0.004591,,1.74264013,203.023958,234,,13630,8,,0
PUNJAB,602,TON,79,1,,,4229470.46948000,,,6,4.23006476,13730.353914,3831,11550,217903,,,0
RAJASTHAN,26,NOS,,1,2,24895.00000000,11364653.00000000,0.00248950,0.046450,,1.13646530,21.861541,,,,11,,
RAJASTHAN,26,TON,173,96,56,4733.27109000,29240562.84323000,0.00473370,20.823119,2828,29.25994812,120922.175883,86969,27644,1549753,3468,,86969
TAMIL NADU,509,NOS,,2,2,26184.00000000,30893924.00000000,0.00261840,0.030790,,3.08939210,31.522363,,,,3,,
TAMIL NADU,509,TON,213,33,28,3289.10660000,3158011.41173580,0.00329015,6.693820,929,34.01910498,8551.805947,12678,0,470011,1992,,2553
TELANGANA,28,TON,57,9,8,192.71430000,7606844.20622000,0.00019285,1.160497,13,7.61031537,28498.435596,6378,5162,1823962,352,,6378
TRIPURA,36,TON,19,,,,60.74500000,,,,0.00006078,0.722746,65,,75,,,3
UTTAR PRADESH,46,TON,162,109,98,3588.71500000,7780127.77360000,0.00358873,8.881269,614,7.78027952,15210.191076,40565,8574,3305327,1293,,32197
UTTARAKHAND,385,TON,20,7,7,305.63500000,928101.33003000,0.00030565,0.458675,151,0.92819670,1477.285978,6218,2724,92204,177,,6218
WEST BENGAL,569,NOS,,,,,197100.00000000,,,,0.01971000,0.023223,,,,,,0
WEST BENGAL,569,TON,18,10,9,30.34500000,105726.55460000,0.00003037,0.066895,71,0.10583404,209.036940,5750,125,100646,71,,0
