state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,18,3427.96950000,9185618.00335000,0.00342922,12.947148,,9.19118845,60033.347568,3889,2364,1454232,1834,,3889
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,TON,20,,,,3440.68400000,,,,0.00345273,13.711478,1004,,5207,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,,,,794935.14341000,,,,0.79495985,1615.494953,121,119,7108,,,1
CHHATTISGARH,100,TON,20,15,14,908.04600000,1416172.10735000,0.00090825,1.990384,506,1.41651229,2973.439837,3712,255,136226,532,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,50,43,3458.45240000,2991461.76093000,0.00345886,21.904457,,2.99254020,11865.638814,10283,7189,869880,689,,0
HARYANA,32,TON,108,49,33,4940.71400000,34323238.92599000,0.00494096,11.682867,1190,34.43042557,110907.903361,17602,30506,2727250,2884,,45
HIMACHAL PRADESH,43,TON,38,14,14,195.92785000,457203.01888000,0.00019626,1.006278,266,0.45801022,1733.006652,2332,1159,125660,299,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,10.00000000,169780.05171000,0.00001000,0.062785,,0.16978927,1054.731074,2747,200,51972,13,,365
JHARKHAND,47,TON,19,1,1,6.00000000,34429.64896000,0.00000600,0.030200,,0.03443251,68.323719,2550,,267344,2,,41
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,1,24.50000000,251822.23806000,0.00002450,0.154350,,0.25182237,1833.556490,837,847,1562,3,,15
KERALA,694,TON,6,,,,770.83084000,,,,0.00077831,2.521437,444,,3179,,,3
MADHYA PRADESH,20,TON,139,53,41,4088.25490000,10518891.06925000,0.00408868,15.826136,1365,10.52114926,35114.311826,25934,,3025215,1693,,1101
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,76,43,4181.58605000,5726998.19368500,0.00418188,16.555191,1155,9.25284022,21356.326453,23411,18434,1243256,1646,,0
NAGALAND,35,TON,19,2,2,0.60000000,1172.80000000,0.00000060,0.003605,,0.00117280,5.142472,181,,184,2,,
ODISHA,384,NOS,,3,3,1052747.00000000,454385213.00000000,0.10527470,0.046486,,45.43852100,113.781380,,,,28,,
ODISHA,384,TON,66,45,45,2089.39300000,2301844.21643000,0.00208948,5.378502,405,2.30195455,5736.723790,10100,,460694,488,,10100
PUDUCHERRY,599,TON,2,1,2,21.74800000,53723.24186220,0.00002183,0.148534,,1.74257011,202.725682,234,,13630,100,,0
PUNJAB,602,TON,79,16,10,1226.34100000,4217725.50348000,0.00122634,2.563480,243,4.21831978,13701.765983,3771,11311,217897,148,,0
RAJASTHAN,26,NOS,,2,2,5769.00000000,11300531.00000000,0.00057690,0.012524,,1.13005310,21.724153,,,,16,,
RAJASTHAN,26,TON,173,118,98,16079.19457000,29117249.54336000,0.01608130,67.370303,6185,29.13662126,120382.190564,86942,27632,1549402,9470,,86942
TAMIL NADU,509,NOS,,6,5,56451.00000000,30184879.00000000,0.00564510,0.097300,,3.01848760,30.178766,,,,5,,
TAMIL NADU,509,TON,213,90,91,4352.74697000,3126013.14284580,0.00435506,12.804724,4083,33.98708677,8447.947081,12635,0,469054,5283,,2534
TELANGANA,28,TON,57,,,,7603665.53885000,,,,7.60713509,28479.423050,6373,5162,1823959,,,6373
TRIPURA,36,TON,19,1,,,55.82400000,,,,0.00005585,0.694778,65,,75,,,3
UTTAR PRADESH,46,TON,162,118,112,4149.41000000,7740246.29860000,0.00414943,10.111612,698,7.74039800,15116.899411,40382,8574,3305210,1457,,32191
UTTARAKHAND,385,TON,20,15,14,635.19500000,918657.72403000,0.00063521,0.914459,250,0.91875296,1461.495901,6216,2724,92195,343,,6216
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,13,13,79.57700000,104916.20260000,0.00007961,0.224998,143,0.10502302,206.774574,5746,125,100113,145,,0
