state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,10,9,3703.86077000,8982317.47205000,0.00370586,4.277232,,8.98778547,59262.963626,3872,2363,1454168,1630,,3872
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,87,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5200,,,91
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,1,805.60000000,781537.04841000,0.00080560,1.339832,63,0.78156175,1592.135669,121,119,7108,143,,1
CHHATTISGARH,100,TON,20,1,2,214.26800000,1356730.10535000,0.00021428,0.578483,14,1.35705941,2849.084026,3693,254,136162,70,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,27,26,1084.64600000,2939423.27073000,0.00108502,4.744328,,2.94048650,11631.808341,10278,7189,869861,480,,0
HARYANA,32,TON,108,42,18,2338.25500000,34154992.53299000,0.00233836,6.900668,680,34.26125506,110531.621888,17553,30450,2727243,1553,,45
HIMACHAL PRADESH,43,TON,38,,,,451460.57236000,,,,0.45225599,1707.601775,2331,1159,125585,,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,168961.26931000,,,,0.16897010,1051.427194,2747,200,51959,,,362
JHARKHAND,47,TON,19,,,,34356.69896000,,,,0.03435955,68.108526,2545,,267248,,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,,,,242766.23806000,,,,0.24276637,1776.949913,832,846,1559,,,15
KERALA,694,TON,6,,,,767.24147000,,,,0.00077475,2.508749,442,,3169,,,3
MADHYA PRADESH,20,TON,139,2,2,201.76600000,10342799.09210000,0.00020182,1.014380,40,10.34503440,34476.072042,25926,,3025137,68,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,10,4,700.35321000,5609593.60189500,0.00070039,1.167283,147,8.99794708,20886.343743,23331,18346,1240817,273,,0
NAGALAND,35,TON,19,,,,1149.38000000,,,,0.00114938,5.038891,181,,184,,,
ODISHA,384,NOS,,,,,441921320.00000000,,,,44.19213170,111.796137,,,,,,
ODISHA,384,TON,66,10,10,471.80400000,2215554.61243000,0.00047181,1.131141,28,2.21566206,5525.518033,10063,,451464,84,,10063
PUDUCHERRY,599,TON,2,,,,53305.56686220,,,,1.74215169,200.854437,231,,13623,,,0
PUNJAB,602,TON,79,4,3,508.30000000,4174384.32148000,0.00050830,0.480646,38,4.17497861,13602.045375,3540,10832,217895,84,,0
RAJASTHAN,26,NOS,,2,,,11172030.00000000,,,,1.11720300,21.449211,,,,,,
RAJASTHAN,26,TON,173,91,69,9668.24673000,28620027.64957000,0.00966886,43.670587,4061,28.63904182,118370.736032,86762,27570,1547662,5230,,86762
TAMIL NADU,509,NOS,,1,1,18032.00000000,28445252.00000000,0.00180320,0.042390,,2.84452490,26.826358,,,,27,,
TAMIL NADU,509,TON,213,8,8,76.93300000,3014502.09411580,0.00007701,0.686940,334,33.87532896,8096.220011,12448,0,465544,232,,2425
TELANGANA,28,TON,57,,1,10.50900000,7576381.27330000,0.00001051,0.049507,,7.57983662,28317.571346,6370,5159,1823957,5,,6370
TRIPURA,36,TON,19,,,,46.03500000,,,,0.00004606,0.612159,65,,74,,,3
UTTAR PRADESH,46,TON,162,11,11,731.20000000,7605394.05260000,0.00073120,2.835250,,7.60554565,14798.146341,40051,8574,3305145,234,,32156
UTTARAKHAND,385,TON,20,4,4,264.35500000,889150.65803000,0.00026438,0.281747,85,0.88924529,1418.805216,6187,2721,92165,128,,6187
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,8,8,89.67500000,101354.58860000,0.00008969,0.202417,69,0.10145889,199.334844,5710,125,98434,68,,0
