state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,8,10,1143.71000000,9441267.61737000,0.00114414,8.373854,,9.44696816,61329.243813,3937,2366,1454249,1127,,3937
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5232,,,93
CHANDIGARH,526,TON,1,1,1,499.51000000,812858.09341000,0.00049951,0.741145,10,0.81288283,1646.693974,121,119,7109,57,,1
CHHATTISGARH,100,TON,20,,,,1506890.16535000,,,,1.50724795,3171.791035,3757,256,136289,,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,,,,3055401.96183000,,,,3.05650449,12187.463881,10289,7190,869895,,,0
HARYANA,32,TON,108,57,33,10916.96400000,34888831.43604000,0.01091715,31.003036,1184,34.99789637,112624.081771,17793,30847,2727260,4136,,45
HIMACHAL PRADESH,43,TON,38,2,3,19.64755000,476614.54442000,0.00001974,0.108606,52,0.47743618,1840.593097,2343,1161,125674,56,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,226051.09290000,,,,0.22606044,1360.828880,2751,201,52158,,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34860.60096000,,,,0.03486350,69.449792,2571,,267881,,,43
KARNATAKA,695,TON,5,,,,263912.88806000,,,,0.26391302,1906.657477,850,854,1563,,,15
KERALA,694,TON,6,,,,786.91240000,,,,0.00079446,2.582806,444,,3203,,,3
MADHYA PRADESH,20,TON,139,1,,,10763979.01707000,,,45,10.76626854,35971.042556,25960,,3025275,,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,8,4,440.64500000,5921265.49728500,0.00044067,1.533330,49,9.65072403,22060.359181,23571,18495,1246790,127,,0
NAGALAND,35,TON,19,,,,1227.69000000,,,,0.00122769,5.412579,182,,184,,,
ODISHA,384,NOS,,,,,483212935.00000000,,,,48.32129320,119.041602,,,,,,
ODISHA,384,TON,66,8,8,247.28000000,2487204.40743000,0.00024728,0.648247,40,2.48732074,6241.409566,10179,,473898,60,,10179
PUDUCHERRY,599,TON,2,,,,54341.95986220,,,,1.74318923,204.553379,235,,13630,,,0
PUNJAB,602,TON,79,11,9,1060.45500000,4350488.26198000,0.00106095,3.125363,220,4.35110891,14072.630583,4376,13098,217935,202,,0
RAJASTHAN,26,NOS,,,,,11821677.00000000,,,,1.18216770,22.747606,,,,,,
RAJASTHAN,26,TON,173,9,5,2877.73500000,30165236.98805000,0.00287775,12.728433,124,30.18669139,124593.891001,87173,27734,1552325,1129,,87173
TAMIL NADU,509,TON,213,,,,3353058.41793580,,,127,34.21425132,9065.373973,12996,0,473143,,,2641
TAMIL NADU,509,NOS,,,,,32708748.00000000,,,,3.27087450,35.076949,,,,,,
TELANGANA,28,TON,57,5,3,114.62200000,7660345.12628000,0.00011465,0.285195,28,7.66384121,28686.345778,6392,5244,1823964,62,,6392
TRIPURA,36,TON,19,1,1,1.56000000,74.14600000,0.00000156,0.007764,2,0.00007417,0.781064,66,,83,2,,3
UTTAR PRADESH,46,TON,162,9,10,537.89000000,8011156.44960000,0.00053792,1.699562,29,8.01130835,15736.124563,40855,8575,3305575,136,,32191
UTTARAKHAND,385,TON,20,5,5,289.20000000,979210.42203000,0.00028920,0.382387,69,0.97930709,1561.055937,6262,2728,92311,82,,6262
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,5,3,11.83000000,110559.68360000,0.00001192,0.022301,73,0.11067076,223.040406,5776,125,103551,61,,0
