state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,16,15,8184.23546000,8901736.29281000,0.00818812,34.959624,14,8.90716233,58918.908533,3870,2363,1454153,5060,,3870
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,84,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5195,,,91
CHANDIGARH,526,TON,1,1,1,43.72000000,778862.39841000,0.00004372,0.307090,56,0.77888710,1587.718133,121,119,7108,34,,1
CHHATTISGARH,100,TON,20,17,17,2707.77200000,1333126.78555000,0.00270805,5.338306,619,1.33345271,2801.605508,3687,254,136144,914,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,48,42,1800.04300000,2922735.86403000,0.00180062,11.656784,,2.92379427,11570.916099,10268,7189,869852,797,,0
HARYANA,32,TON,108,47,29,4382.01600000,34123605.74499000,0.00438228,10.943137,1005,34.22959011,110447.074866,17544,30443,2727243,3467,,44
HIMACHAL PRADESH,43,TON,38,14,13,93.15800000,450527.24374000,0.00009332,0.506794,157,0.45132095,1703.353725,2331,1159,125584,197,,0
JAMMU AND KASHMIR,696,TON,17,4,4,41.09000000,168750.73431000,0.00004110,0.163943,,0.16875952,1050.745646,2747,200,51959,21,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,0.70000000,34325.87396000,0.00000070,0.001610,,0.03432872,68.039135,2544,,267247,1,,40
KARNATAKA,695,TON,5,,1,553.30000000,241059.38806000,0.00055330,3.621802,,0.24105952,1766.042302,832,843,1557,270,,15
KERALA,694,TON,6,,,,765.92547000,,,,0.00077342,2.503218,442,,3166,,,3
MADHYA PRADESH,20,TON,139,46,46,6967.73610000,10288537.68663000,0.00696838,20.970337,1314,10.29076796,34301.311477,25914,,3025127,2008,,1108
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,58,29,3617.72995000,5580060.89687500,0.00678207,11.601809,1126,8.93896299,20781.748441,23278,18340,1240290,1628,,0
NAGALAND,35,TON,19,2,1,0.30000000,1141.43000000,0.00000030,0.001140,,0.00114143,4.999294,181,,184,1,,
ODISHA,384,NOS,,3,3,142962.00000000,439004603.00000000,0.01429620,0.132087,,43.90046000,111.362637,,,,15,,
ODISHA,384,TON,66,50,48,4612.00800000,2191319.91543000,0.00461207,6.386452,335,2.19142680,5471.352098,10039,,448832,671,,10039
PUDUCHERRY,599,TON,2,1,1,5.08600000,53175.42386220,0.00000509,0.018273,,1.74202148,200.390549,231,,13623,19,,0
PUNJAB,602,TON,79,8,5,67.05000000,4171442.02648000,0.00006705,0.048995,39,4.17203631,13599.326703,3539,10832,217895,19,,0
RAJASTHAN,26,NOS,,1,1,97.00000000,11135116.00000000,0.00000970,0.000481,,1.11351160,21.366146,,,,6,,
RAJASTHAN,26,TON,173,126,109,29172.78476000,28410285.09419000,0.02917517,122.962923,7387,28.42927935,117476.891619,86670,27529,1547383,14383,,86670
TAMIL NADU,509,NOS,,7,8,46305.00000000,28191092.00000000,0.00463050,0.066609,,2.81910890,26.386146,,,,44,,
TAMIL NADU,509,TON,213,74,74,2571.35557000,2988879.95204580,0.00257274,8.170498,2477,33.84969075,8012.762611,12390,0,465038,3108,,2412
TELANGANA,28,TON,57,1,3,207.01800000,7559255.03800000,0.00020702,0.508393,,7.56270258,28257.795983,6369,5157,1823957,136,,6369
TRIPURA,36,TON,19,2,1,0.08000000,43.92000000,0.00000008,0.000320,4,0.00004394,0.606075,64,,74,1,,3
UTTAR PRADESH,46,TON,162,103,100,3867.59300000,7573227.19060000,0.00386760,9.053011,646,7.57337868,14718.904797,40047,8574,3305144,1405,,32156
UTTARAKHAND,385,TON,20,18,17,1025.57500000,882345.73803000,0.00102559,1.652278,457,0.88244020,1408.646377,6180,2719,92148,449,,6180
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,16,15,147.26500000,100297.31860000,0.00014732,0.268409,184,0.10040098,197.038454,5689,125,97962,169,,0
