state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,2657.47612000,9390092.65479000,0.00265929,10.867713,,9.39575896,61044.042654,3928,2366,1454249,3165,,3928
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,115,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1012,,5228,,,93
CHANDIGARH,526,TON,1,1,1,152.91000000,809583.22841000,0.00015291,0.273883,43,0.80960796,1640.453347,121,119,7109,28,,1
CHHATTISGARH,100,TON,20,15,15,703.30000000,1486782.52635000,0.00070335,1.515930,296,1.48713626,3128.826737,3752,256,136286,385,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,45,41,904.91000000,3043335.05413000,0.00090535,4.671922,,3.04443247,12123.982120,10288,7190,869885,605,,0
HARYANA,32,TON,108,80,38,9013.29100000,34576171.21504000,0.00901348,28.688608,2588,34.68523119,111630.844399,17724,30714,2727259,3783,,45
HIMACHAL PRADESH,43,TON,38,20,16,304.13598000,473434.32773000,0.00030437,1.385491,245,0.47425340,1825.306944,2341,1161,125670,247,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,15,14,1962.56000000,189564.76433000,0.00196255,10.517505,,0.18957409,1163.596656,2751,200,52144,117,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,0.80000000,34604.21296000,0.00000080,0.002400,,0.03460709,68.755514,2564,,267572,1,,42
KARNATAKA,695,TON,5,2,2,67.50000000,262461.83806000,0.00006750,0.426974,,0.26246197,1898.497946,849,854,1563,27,,15
KERALA,694,TON,6,1,1,0.33100000,779.14187000,0.00000032,0.001154,,0.00078660,2.551945,444,,3198,6,,3
MADHYA PRADESH,20,TON,139,54,37,3895.99870000,10711227.56548000,0.00389675,12.631696,1220,10.71351139,35799.211494,25949,,3025266,1532,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,54,30,1469.43542000,5868381.76986500,0.00146958,7.278097,708,9.54188238,21882.203189,23566,18489,1246290,584,,0
NAGALAND,35,TON,19,1,,,1213.52000000,,,,0.00121352,5.337276,182,,184,,,
ODISHA,384,NOS,,2,2,155200.00000000,476046490.00000000,0.01552000,0.115430,,47.60464870,117.920272,,,,6,,
ODISHA,384,TON,66,42,39,3113.02200000,2451910.16343000,0.00311314,9.863057,353,2.45202522,6153.209561,10162,,471434,488,,10162
PUDUCHERRY,599,TON,2,2,1,6.86300000,54295.58086220,0.00000687,0.024364,,1.74314285,204.405798,234,,13630,18,,0
PUNJAB,602,TON,79,33,29,2365.40700000,4283917.39448000,0.00236589,7.026532,809,4.28451702,13866.548672,4264,12495,217931,584,,0
RAJASTHAN,26,NOS,,2,2,2253.00000000,11596961.00000000,0.00022530,0.004168,,1.15969610,22.334795,,,,13,,
RAJASTHAN,26,TON,173,129,109,20740.86885000,29787463.14250000,0.02074271,77.136839,7995,29.80817681,123113.935012,87098,27694,1551074,12222,,87098
TAMIL NADU,509,TON,213,90,92,2799.71383000,3306497.41108580,0.00280083,7.813660,2209,34.16766636,8941.391907,12926,0,472405,3154,,2631
TAMIL NADU,509,NOS,,5,5,95810.00000000,32263099.00000000,0.00958100,0.229947,,3.22630960,34.197826,,,,46,,
TELANGANA,28,TON,57,22,20,891.21182000,7627094.92831000,0.00089165,2.788055,234,7.63058143,28583.816835,6380,5241,1823964,892,,6380
TRIPURA,36,TON,19,1,1,0.22000000,67.56300000,0.00000022,0.000766,2,0.00006760,0.761776,66,,83,2,,3
UTTAR PRADESH,46,TON,162,111,103,4850.73600000,7937493.90560000,0.00485074,11.294269,644,7.93764571,15568.373708,40786,8575,3305529,1383,,32193
UTTARAKHAND,385,TON,20,16,15,563.01500000,962263.18803000,0.00056303,0.891029,262,0.96235936,1530.718896,6252,2727,92276,314,,6252
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,12,12,84.33000000,109558.06060000,0.00008442,0.250417,177,0.10966812,220.018766,5775,125,102957,186,,0
