state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,2847.01107000,9327215.61706000,0.00284813,19.224439,,9.33284927,60794.213494,3900,2365,1454249,2143,,3900
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,109,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1007,,5224,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,,,,808226.66841000,,,,0.80825140,1636.745880,121,119,7109,,,1
CHHATTISGARH,100,TON,20,15,15,1631.34200000,1466963.76635000,0.00163169,3.767636,597,1.46731380,3086.118074,3739,256,136283,842,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,41,38,997.54220000,3026124.82133000,0.00099779,4.480831,,3.02721608,12032.969608,10284,7189,869885,517,,0
HARYANA,32,TON,108,47,31,2676.28800000,34433481.54999000,0.00276463,6.154041,684,34.54237735,111204.368057,17654,30560,2727256,2407,,45
HIMACHAL PRADESH,43,TON,38,14,12,324.96584000,468096.05454000,0.00032512,1.833641,146,0.46891154,1795.669553,2333,1159,125669,191,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,10,10,221.88700000,173702.07733000,0.00022189,1.185371,,0.17371142,1077.737762,2751,200,52055,44,,397
JHARKHAND,47,TON,19,,,,34539.14096000,,,,0.03454201,68.616937,2562,,267502,,,42
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,129.65000000,260669.93806000,0.00012965,0.696027,,0.26067007,1888.459433,849,854,1563,48,,15
KERALA,694,TON,6,,,,778.00171000,,,,0.00078548,2.548185,444,,3192,,,3
MADHYA PRADESH,20,TON,139,46,36,4028.98059000,10646128.76035000,0.00402969,15.018199,1224,10.64840333,35583.798665,25943,,3025253,1777,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,63,36,2248.09916000,5828755.58376500,0.01218782,9.888791,1046,9.43387687,21752.639896,23535,18466,1245248,1598,,0
NAGALAND,35,TON,19,,,,1200.73000000,,,,0.00120073,5.268356,182,,184,,,
ODISHA,384,NOS,,3,3,100113.00000000,470583097.00000000,0.01001130,0.082803,,47.05830940,116.359606,,,,10,,
ODISHA,384,TON,66,37,36,2030.75200000,2407482.23643000,0.00203085,7.261759,359,2.40759554,6006.804037,10151,,468307,427,,10151
PUDUCHERRY,599,TON,2,1,1,12.42200000,54052.94786220,0.00001244,0.040263,,1.74290008,203.744771,234,,13630,21,,0
PUNJAB,602,TON,79,15,14,1167.24500000,4261742.48948000,0.00116730,2.860651,349,4.26233795,13805.566480,4051,12141,217911,316,,0
RAJASTHAN,26,NOS,,2,2,47372.00000000,11518807.00000000,0.00473720,0.090798,,1.15188070,22.187739,,,,22,,
RAJASTHAN,26,TON,173,113,82,6127.89850000,29535651.13356000,0.00616876,21.966881,3057,29.55563695,122126.191229,87049,27678,1550507,4683,,87049
TAMIL NADU,509,NOS,,4,4,14868.00000000,31856979.00000000,0.00148680,0.017188,,3.18569760,33.330888,,,,5,,
TAMIL NADU,509,TON,213,80,87,3148.24288000,3257734.88658580,0.00315022,9.098595,1984,34.11888216,8810.903573,12802,0,471598,3440,,2593
TELANGANA,28,TON,57,19,17,350.01100000,7615086.56282000,0.00035008,1.747518,75,7.61856591,28542.069135,6378,5231,1823964,513,,6378
TRIPURA,36,TON,19,1,1,0.20000000,66.11300000,0.00000020,0.000816,2,0.00006614,0.754852,66,,82,2,,3
UTTAR PRADESH,46,TON,162,105,95,2964.07500000,7870120.22460000,0.00296408,6.704004,657,7.87027199,15413.442237,40736,8575,3305444,1190,,32188
UTTARAKHAND,385,TON,20,16,15,646.17000000,949743.92903000,0.00064618,0.924669,318,0.94983973,1511.171299,6241,2727,92261,350,,6241
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,15,13,94.71000000,108141.63660000,0.00009477,0.255890,212,0.10825068,216.227736,5769,125,102113,185,,0
