state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,21,21,3173.52242000,9385318.03255000,0.00317546,16.806874,,9.39098113,61023.881663,3928,2366,1454249,3069,,3928
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1009,,5228,,,93
CHANDIGARH,526,TON,1,1,,,809430.31841000,,,36,0.80945505,1640.179464,121,119,7109,,,1
CHHATTISGARH,100,TON,20,16,16,978.43800000,1485156.49535000,0.00097861,2.278374,496,1.48550996,3125.390455,3752,256,136286,548,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,40,33,783.51550000,3041641.26613000,0.00078396,4.479189,,3.04273782,12115.709882,10288,7190,869885,527,,0
HARYANA,32,TON,108,79,39,9521.36780000,34556386.54004000,0.00952168,29.746377,2202,34.66544616,111567.556492,17717,30689,2727259,4375,,45
HIMACHAL PRADESH,43,TON,38,17,14,321.14526000,472762.48965000,0.00032128,1.508856,271,0.47358113,1821.784458,2339,1161,125670,243,,0
JAMMU AND KASHMIR,696,TON,17,1,1,4.01200000,185323.99633000,0.00000401,0.020862,,0.18533333,1141.559441,2751,200,52142,1,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,3,3,37.41700000,34597.33296000,0.00003742,0.073138,,0.03460021,68.738463,2563,,267565,7,,42
KARNATAKA,695,TON,5,1,,,262282.58806000,,,,0.26228272,1897.421637,849,854,1563,,,15
KERALA,694,TON,6,1,,,778.01171000,,,,0.00078549,2.548355,444,,3197,,,3
MADHYA PRADESH,20,TON,139,47,33,3701.24000000,10703726.35338000,0.00370164,12.369749,1260,10.70600905,35775.635967,25949,,3025266,1360,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,63,35,2129.75036000,5865038.29483500,0.00248636,8.538146,978,9.53353520,21868.069570,23566,18487,1246182,1520,,0
NAGALAND,35,TON,19,3,3,1.44000000,1213.12000000,0.00000144,0.012760,,0.00121312,5.336396,182,,184,3,,
ODISHA,384,NOS,,1,1,180000.00000000,475879487.00000000,0.01800000,0.126000,,47.58794840,117.769892,,,,6,,
ODISHA,384,TON,66,40,39,3554.72300000,2446545.22543000,0.00355481,9.671629,310,2.44666008,6134.839648,10162,,471064,451,,10162
PUDUCHERRY,599,TON,2,1,1,11.36700000,54281.54286220,0.00001138,0.036571,,1.74312880,204.364962,234,,13630,11,,0
PUNJAB,602,TON,79,33,23,2187.62600000,4278981.73148000,0.00218815,6.432221,702,4.27958005,13851.769545,4210,12491,217931,441,,0
RAJASTHAN,26,NOS,,2,1,363.00000000,11551093.00000000,0.00003630,0.002001,,1.15510930,22.249618,,,,21,,
RAJASTHAN,26,TON,173,125,111,22447.90185000,29748686.28365000,0.02245081,90.301963,8699,29.76931699,122975.606525,87073,27692,1551058,13383,,87073
TAMIL NADU,509,NOS,,4,3,7446.00000000,32118969.00000000,0.00074460,0.012536,,3.21189660,33.846681,,,,4,,
TAMIL NADU,509,TON,213,79,80,2802.09939000,3300810.49081580,0.00280350,8.752486,2670,34.16197667,8925.780340,12898,0,472280,3375,,2631
TELANGANA,28,TON,57,20,19,821.46424000,7625018.87221000,0.00082206,2.728566,155,7.62850439,28577.741786,6380,5235,1823964,1078,,6380
TRIPURA,36,TON,19,,,,67.34300000,,,,0.00006738,0.761010,66,,82,,,3
UTTAR PRADESH,46,TON,162,112,104,3492.43000000,7928995.03460000,0.00349243,7.328062,709,7.92914683,15548.751297,40784,8575,3305527,1218,,32191
UTTARAKHAND,385,TON,20,16,16,749.89500000,960930.69803000,0.00074990,1.065956,324,0.96102682,1528.509274,6252,2727,92273,368,,6252
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,14,13,85.10500000,109393.59560000,0.00008519,0.249483,161,0.10950354,219.581631,5772,125,102846,151,,0
