state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,16,3231.51500000,9191960.82085000,0.00323268,11.373754,,9.19753375,60058.829013,3889,2364,1454232,1674,,3889
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,1,1,45.46000000,3486.14400000,0.00004546,0.100012,,0.00349819,13.811490,1004,,5209,1,,93
CHANDIGARH,526,TON,1,1,,,795191.29341000,,,65,0.79521600,1615.880591,121,119,7108,,,1
CHHATTISGARH,100,TON,20,18,17,1870.62900000,1419648.68535000,0.00187100,3.995183,589,1.41998951,2980.859799,3712,255,136228,898,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,45,41,1670.87850000,2994656.27573000,0.00167130,6.739966,,2.99573558,11879.747870,10283,7189,869881,780,,0
HARYANA,32,TON,108,41,26,1182.61500000,34326390.14599000,0.00118281,4.567473,659,34.43357711,110918.449235,17604,30508,2727251,1497,,45
HIMACHAL PRADESH,43,TON,38,13,13,121.16240000,457568.84590000,0.00012134,0.685900,182,0.45837642,1734.938483,2332,1159,125660,192,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,6,6,25.57900000,169832.29971000,0.00002558,0.108751,,0.16984154,1054.948854,2747,200,51972,22,,365
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34429.64896000,,,,0.03443251,68.323719,2552,,267351,,,42
KARNATAKA,695,TON,5,2,2,539.15000000,252404.63806000,0.00053915,3.378882,,0.25240477,1837.208694,840,847,1562,240,,15
KERALA,694,TON,6,,,,770.83084000,,,,0.00077831,2.521437,444,,3179,,,3
MADHYA PRADESH,20,TON,139,57,40,4872.26140000,10529935.26885000,0.00487280,18.151351,1632,10.53219499,35155.611914,25934,,3025222,2006,,1085
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,75,40,3923.15617000,5734210.12832500,0.01357194,16.009864,1201,9.26970101,21386.591340,23432,18436,1243320,1764,,0
NAGALAND,35,TON,19,3,3,1.33000000,1174.73000000,0.00000133,0.004543,,0.00117473,5.149175,181,,184,3,,
ODISHA,384,NOS,,1,1,121056.00000000,454515180.00000000,0.01210560,0.086782,,45.45151770,113.891449,,,,5,,
ODISHA,384,TON,66,44,42,2553.58000000,2307309.78143000,0.00255363,7.666042,406,2.30742025,5753.703903,10103,,461311,467,,10103
PUDUCHERRY,599,TON,2,1,1,0.89200000,53729.52886220,0.00000090,0.005292,,1.74257640,202.756009,234,,13630,9,,0
PUNJAB,602,TON,79,16,12,1018.45000000,4219768.81948000,0.00101845,2.561822,368,4.22036310,13706.811447,3797,11354,217897,140,,0
RAJASTHAN,26,NOS,,2,1,104.00000000,11300775.00000000,0.00001040,0.000546,,1.13007750,21.725432,,,,7,,
RAJASTHAN,26,TON,173,124,93,12083.00750000,29143327.02841000,0.01208421,58.299526,4189,29.16270129,120495.615148,86962,27640,1549459,6532,,86962
TAMIL NADU,509,TON,213,98,93,3254.14078000,3131797.24244580,0.00325600,10.130049,3384,33.99287434,8467.365985,12650,0,469299,4591,,2539
TAMIL NADU,509,NOS,,6,7,86161.00000000,30340238.00000000,0.00861610,0.137615,,3.03402350,30.453929,,,,37,,
TELANGANA,28,TON,57,14,13,247.10248000,7604231.48834000,0.00024731,1.781611,69,7.60770144,28483.215718,6373,5162,1823960,334,,6373
TRIPURA,36,TON,19,,,,55.82400000,,,,0.00005585,0.694778,65,,75,,,3
UTTAR PRADESH,46,TON,162,105,97,3206.49100000,7747498.79960000,0.00320649,7.216694,646,7.74765050,15133.369622,40456,8574,3305230,1212,,32193
UTTARAKHAND,385,TON,20,14,13,485.06000000,920111.63903000,0.00048507,0.689241,199,0.92020689,1463.795656,6216,2724,92195,280,,6216
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,16,15,98.16200000,105079.53160000,0.00009822,0.307133,156,0.10518646,207.293175,5746,125,100231,147,,0
