state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,18,2346.93427000,9451980.97152000,0.00234795,15.522901,,9.45768588,61413.725221,3938,2366,1454249,2501,,3938
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5232,,,93
CHANDIGARH,526,TON,1,1,1,366.58000000,813224.67341000,0.00036658,0.587164,13,0.81324941,1647.281138,121,119,7109,43,,1
CHHATTISGARH,100,TON,20,4,4,84.30000000,1506979.06535000,0.00008430,0.309236,53,1.50733685,3172.110520,3757,256,136289,63,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,,,,3055401.96183000,,,,3.05650449,12187.463881,10289,7190,869895,,,0
HARYANA,32,TON,108,82,37,18058.14900000,34937037.25004000,0.01805825,55.391142,4418,35.04612242,112770.788635,17794,30852,2727261,6398,,45
HIMACHAL PRADESH,43,TON,38,11,8,47.02870000,476842.39822000,0.00004707,0.268884,78,0.47766422,1841.723748,2344,1161,125674,65,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,14,14,2055.17600000,232135.81290000,0.00205516,13.142507,,0.23214515,1399.704081,2751,201,52159,110,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34861.35096000,,,,0.03486425,69.452447,2571,,267908,,,43
KARNATAKA,695,TON,5,1,,,263912.88806000,,,,0.26391302,1906.657477,850,854,1563,,,15
KERALA,694,TON,6,,,,789.39268000,,,,0.00079696,2.590215,444,,3205,,,3
MADHYA PRADESH,20,TON,139,13,7,1658.58300000,10765952.33307000,0.00165867,3.604112,502,10.76824199,35975.611503,25960,,3025275,456,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,12,6,523.13000000,5922600.42095500,0.00569689,1.088106,29,9.67611399,22064.135452,23572,18496,1246797,375,,0
NAGALAND,35,TON,19,2,2,0.72000000,1229.98000000,0.00000072,0.002166,,0.00122998,5.420920,182,,184,2,,
ODISHA,384,NOS,,3,3,130211.00000000,483518587.00000000,0.01302110,0.105119,,48.35185840,119.322795,,,,10,,
ODISHA,384,TON,66,49,46,2212.38900000,2494545.91943000,0.00221247,5.245796,359,2.49466266,6260.369300,10181,,474407,537,,10181
PUDUCHERRY,599,TON,2,1,1,2.40200000,54344.57086220,0.00000240,0.006590,,1.74319184,204.560910,235,,13630,3,,0
PUNJAB,602,TON,79,28,24,4937.37600000,4359664.74498000,0.00493904,16.238594,919,4.36028864,14102.262673,4383,13170,217935,1202,,0
RAJASTHAN,26,NOS,,1,,,11855977.00000000,,,,1.18559770,22.815806,,,,,,
RAJASTHAN,26,TON,173,65,36,10516.01400000,30191312.62105000,0.01051647,43.725302,5290,30.21276808,124699.282298,87174,27734,1552394,4841,,87174
TAMIL NADU,509,TON,213,76,74,845.18948000,3355218.55476580,0.00084561,1.391588,672,34.21641202,9067.971496,13005,0,473187,814,,2644
TAMIL NADU,509,NOS,,3,3,8214.00000000,32721611.00000000,0.00082140,0.013571,,3.27216080,35.099541,,,,4,,
TELANGANA,28,TON,57,27,24,3975.90255000,7667660.24778000,0.00397666,12.337405,334,7.67115792,28709.904519,6393,5244,1823964,2596,,6393
TRIPURA,36,TON,19,,,,74.67600000,,,,0.00007470,0.784684,66,,83,,,3
UTTAR PRADESH,46,TON,162,3,3,103.50000000,8012082.41960000,0.00010350,0.343413,,8.01223432,15738.374827,40855,8575,3305575,30,,32191
UTTARAKHAND,385,TON,20,8,8,594.79000000,980812.53203000,0.00059481,1.022136,121,0.98090925,1563.671955,6262,2728,92311,141,,6262
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,5,3,20.19000000,110696.38360000,0.00002027,0.046052,70,0.11080760,223.393320,5776,125,103656,55,,0
