state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,16,16,4766.45357000,9121101.73896000,0.00476872,20.715141,,9.12664119,59788.423332,3885,2364,1454229,3037,,3885
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,97,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1004,,5202,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,789188.68841000,,,63,0.78921339,1605.356222,121,119,7108,,,1
CHHATTISGARH,100,TON,20,15,15,1780.75000000,1397298.73535000,0.00178090,3.863911,658,1.39763514,2933.910623,3703,255,136193,814,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,982,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,44,41,780.63890000,2975056.48203000,0.00078104,4.278537,,2.97613014,11782.202179,10283,7189,869878,554,,0
HARYANA,32,TON,108,51,29,5696.02800000,34272501.30999000,0.00569618,11.750556,692,34.37914570,110792.532059,17577,30492,2727250,3004,,45
HIMACHAL PRADESH,43,TON,38,12,11,127.13850000,454902.89075000,0.00012724,0.576149,134,0.45570633,1722.138165,2331,1159,125660,188,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,169426.25371000,,,,0.16943534,1053.191815,2747,200,51961,,,363
JHARKHAND,47,TON,19,1,,,34404.69896000,,,1,0.03440756,68.222689,2547,,267290,,,40
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,265.25000000,248751.03806000,0.00026525,1.663214,,0.24875117,1814.397733,836,847,1561,133,,15
KERALA,694,TON,6,,,,770.30194000,,,,0.00077778,2.520518,444,,3175,,,3
MADHYA PRADESH,20,TON,139,43,34,5211.60550000,10464490.77785000,0.00521197,19.646323,1348,10.46674039,34911.429314,25930,,3025182,2024,,1110
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,50,33,4622.77392000,5685347.00517500,0.00462284,15.892148,988,9.18214071,21193.119784,23390,18370,1242102,1334,,0
NAGALAND,35,TON,19,,,,1166.04000000,,,,0.00116604,5.113638,181,,184,,,
ODISHA,384,NOS,,,,,450478579.00000000,,,,45.04785760,113.076901,,,,,,
ODISHA,384,TON,66,29,28,1197.04900000,2273685.86343000,0.00119707,3.056327,214,2.27379498,5657.917508,10091,,458192,312,,10091
PUDUCHERRY,599,TON,2,1,,,53524.02886220,,,,1.74237045,201.774673,233,,13628,,,0
PUNJAB,602,TON,79,4,3,1414.05000000,4202110.85148000,0.00141405,2.559923,172,4.20270514,13665.863965,3595,11016,217896,179,,0
RAJASTHAN,26,NOS,,2,,,11237861.00000000,,,,1.12378610,21.592273,,,,,,
RAJASTHAN,26,TON,173,100,58,4189.30200000,28974966.53895000,0.00418960,19.330561,3025,28.99428200,119786.958077,86933,27626,1548962,2942,,86933
TAMIL NADU,509,NOS,,1,1,50822.00000000,29419195.00000000,0.00508220,0.120708,,2.94191920,28.851822,,,,48,,
TAMIL NADU,509,TON,213,13,14,496.27767000,3077841.73748580,0.00049665,2.549334,240,33.93888525,8303.964992,12568,0,467537,1132,,2496
TELANGANA,28,TON,57,12,12,278.91158000,7598759.32720000,0.00027905,1.459425,60,7.60222613,28453.155302,6371,5161,1823959,257,,6371
TRIPURA,36,TON,19,,,,55.64400000,,,,0.00005567,0.694238,65,,75,,,3
UTTAR PRADESH,46,TON,162,104,94,3387.33500000,7691372.64160000,0.00338734,7.467886,627,7.69152430,15001.485729,40144,8574,3305163,1247,,32159
UTTARAKHAND,385,TON,20,16,16,567.20500000,909188.51803000,0.00056723,0.801569,279,0.90928357,1448.155858,6201,2721,92188,338,,6201
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,10,10,52.61500000,103829.74660000,0.00005264,0.113384,90,0.10393576,203.979257,5739,125,99510,91,,0
