state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,16,7386.74516000,8909123.03797000,0.00739172,28.962140,,8.91455405,58947.870673,3870,2363,1454153,4688,,3870
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,84,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5195,,,91
CHANDIGARH,526,TON,1,,,,778862.39841000,,,,0.77888710,1587.718133,121,119,7108,,,1
CHHATTISGARH,100,TON,20,17,16,3077.10200000,1336200.33155000,0.00307744,5.993858,655,1.33652659,2807.592073,3687,254,136145,1062,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,44,39,1367.25800000,2924103.12203000,0.00136777,5.790336,,2.92516204,11576.706436,10268,7189,869852,720,,0
HARYANA,32,TON,108,46,29,3656.43500000,34127262.17999000,0.00365669,8.859098,908,34.23324680,110455.933964,17544,30443,2727243,2658,,44
HIMACHAL PRADESH,43,TON,38,13,12,101.99058000,450629.23432000,0.00010223,0.497653,156,0.45142318,1703.851378,2331,1159,125584,213,,0
JAMMU AND KASHMIR,696,TON,17,4,4,26.76500000,168777.49931000,0.00002678,0.079793,,0.16878630,1050.825439,2747,200,51959,21,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34325.87396000,,,,0.03432872,68.039135,2544,,267248,,,40
KARNATAKA,695,TON,5,1,,,240999.38806000,,,,0.24099952,1765.652858,832,843,1557,,,15
KERALA,694,TON,6,,,,765.92547000,,,,0.00077342,2.503218,442,,3168,,,3
MADHYA PRADESH,20,TON,139,61,46,6592.47372000,10295130.16035000,0.00659287,20.638431,1770,10.29736083,34321.949908,25915,,3025130,1941,,1108
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,65,34,2804.99889000,5582865.89576500,0.00535567,9.278170,760,8.94431866,20791.026611,23278,18340,1240354,1264,,0
NAGALAND,35,TON,19,2,2,0.80000000,1142.23000000,0.00000080,0.003500,,0.00114223,5.002794,181,,184,2,,
ODISHA,384,NOS,,3,3,533896.00000000,439538499.00000000,0.05338960,0.031643,,43.95384960,111.394281,,,,17,,
ODISHA,384,TON,66,46,46,3347.83300000,2194667.74843000,0.00334786,6.762560,342,2.19477466,5478.114658,10042,,449251,570,,10042
PUDUCHERRY,599,TON,2,1,1,15.96300000,53191.38686220,0.00001598,0.069536,,1.74203746,200.460086,231,,13623,51,,0
PUNJAB,602,TON,79,5,3,352.60000000,4171794.62648000,0.00035260,0.207537,32,4.17238891,13599.534239,3539,10832,217895,65,,0
RAJASTHAN,26,NOS,,1,1,146.00000000,11135262.00000000,0.00001460,0.000708,,1.11352620,21.366854,,,,7,,
RAJASTHAN,26,TON,173,128,101,25299.91255000,28435582.80674000,0.02530117,109.072506,7560,28.45457832,117585.954251,86670,27529,1547396,12882,,86670
TAMIL NADU,509,NOS,,3,3,7546.00000000,28198638.00000000,0.00075460,0.013157,,2.81986350,26.399303,,,,6,,
TAMIL NADU,509,TON,213,70,66,3091.57849000,2991957.17553580,0.00309393,11.736066,3191,33.85277032,8024.453619,12396,0,465075,4648,,2414
TELANGANA,28,TON,57,25,21,1955.66025000,7561207.96825000,0.00195668,6.680167,219,7.56465653,28264.470911,6369,5157,1823957,1997,,6369
TRIPURA,36,TON,19,1,,,43.92000000,,,1,0.00004394,0.606075,64,,74,,,3
UTTAR PRADESH,46,TON,162,105,93,3147.50000000,7576374.69060000,0.00314752,7.646830,693,7.57652620,14726.551628,40048,8574,3305144,1270,,32155
UTTARAKHAND,385,TON,20,16,14,734.77000000,883080.50803000,0.00073480,1.093511,296,0.88317500,1409.739888,6183,2719,92149,436,,6183
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,12,130.60000000,100427.91860000,0.00013067,0.226665,151,0.10053165,197.265119,5689,125,98011,138,,0
