state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,3015.25137000,9473745.82198000,0.00301721,23.697064,,9.47946325,61563.132048,3941,2378,1454265,3305,,3941
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5235,,,93
CHANDIGARH,526,TON,1,1,1,596.06000000,814485.50341000,0.00059606,1.065977,51,0.81451024,1649.502040,121,119,7109,125,,1
CHHATTISGARH,100,TON,20,15,15,1090.29000000,1510693.89935000,0.00109057,2.661144,385,1.51105232,3180.956022,3760,256,136298,607,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,14,12,444.18700000,3058988.43563000,0.00044420,5.855454,,3.06009195,12208.394230,10289,7190,869901,147,,0
HARYANA,32,TON,108,82,51,38716.50900000,35167720.87354000,0.03871669,123.608963,4856,35.27682731,113514.816439,17808,30869,2727261,11635,,45
HIMACHAL PRADESH,43,TON,38,12,11,138.20892000,477767.07438000,0.00013830,0.641892,155,0.47859010,1846.173404,2346,1161,125674,175,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,13,12,1214.80400000,248372.84990000,0.00121481,7.857794,,0.24838220,1495.790350,2751,201,52160,75,,399
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,1,1.88000000,34886.97596000,0.00000188,0.003713,,0.03488988,69.519881,2573,,268008,1,,43
KARNATAKA,695,TON,5,2,2,101.25000000,264712.13806000,0.00010125,0.656583,,0.26471227,1911.853527,851,854,1576,38,,15
KERALA,694,TON,6,2,3,1.02956000,791.75860000,0.00000103,0.002563,,0.00079932,2.596285,444,,3211,12,,3
MADHYA PRADESH,20,TON,139,50,41,6273.33800000,10792902.04207000,0.00627377,17.349683,1606,10.79519399,36044.979203,25962,,3025279,1822,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,68,47,6840.93340000,5943953.90066500,0.00898760,20.091482,1027,9.71423559,22138.413173,23572,18496,1246903,2287,,0
NAGALAND,35,TON,19,4,4,1.93000000,1236.98000000,0.00000193,0.012414,,0.00123698,5.455895,182,,184,4,,
ODISHA,384,TON,66,53,53,8490.97900000,2525483.36553000,0.00849111,14.395907,450,2.52560091,6325.965508,10193,,475869,627,,10193
ODISHA,384,NOS,,1,2,12600.00000000,489407079.00000000,0.00126000,0.044540,,48.94070760,120.050215,,,,17,,
PUDUCHERRY,599,TON,2,1,1,9.58300000,54357.96886220,0.00000958,0.019807,,1.74320526,204.592578,236,,13630,8,,0
PUNJAB,602,TON,79,31,30,4679.12850000,4383110.38548000,0.00468044,15.383727,696,4.38374257,14174.494388,4419,13191,217935,1081,,0
RAJASTHAN,26,TON,173,130,116,56371.82060000,30422649.96786000,0.05637432,217.583654,12228,30.44428535,125571.118868,87238,27768,1553138,27690,,87238
RAJASTHAN,26,NOS,,2,2,16828.00000000,11938313.00000000,0.00168280,0.033390,,1.19383130,22.980617,,,,19,,
TAMIL NADU,509,NOS,,4,5,76712.00000000,32857741.00000000,0.00767120,0.079171,,3.28577380,35.291420,,,,44,,
TAMIL NADU,509,TON,213,79,80,2438.28212000,3367388.69928580,0.00243918,5.584112,1271,34.22857749,9096.552934,13036,0,473436,1810,,2657
TELANGANA,28,TON,57,26,18,2102.43240000,7687413.90442000,0.00210288,7.981719,192,7.69091622,28773.386389,6393,5250,1823964,1621,,6393
TRIPURA,36,TON,19,,,,75.42100000,,,,0.00007546,0.789471,66,,83,,,3
UTTAR PRADESH,46,TON,162,95,84,4718.83000000,8048254.25760000,0.00471883,11.025021,615,8.04840620,15822.575755,40907,8575,3305580,1375,,32189
UTTARAKHAND,385,TON,20,13,13,1264.00000000,989966.04103000,0.00126401,2.419994,183,0.99006299,1580.526309,6263,2728,92329,298,,6263
WEST BENGAL,569,TON,18,11,11,69.72500000,111264.29060000,0.00006976,0.176640,126,0.11137577,224.755195,5779,125,103974,128,,0
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
