state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,4727.42760000,8466242.86316000,0.00473247,40.437229,1,8.47139765,56282.845151,3848,2348,1453983,5481,,3848
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,1,1,0.35000000,3325.85400000,0.00000035,0.002205,,0.00333789,13.438330,999,,5103,1,,91
CHANDIGARH,526,TON,1,1,,,749604.04841000,,,88,0.74962860,1527.208189,121,119,7108,,,1
CHHATTISGARH,100,TON,20,15,15,515.73800000,1221623.48029000,0.00051580,1.200475,261,1.22193110,2546.256259,3639,248,136102,260,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,1,1,0.00910000,326.09635000,0.00000001,0.000267,,0.00032632,1.839434,963,,29,2,,
GUJARAT,22,TON,144,46,36,1959.30400000,2703720.95083000,0.00195954,7.493804,,2.70473666,10765.097414,10181,7174,869814,750,,0
HARYANA,32,TON,108,70,36,7738.73100000,33508040.33049000,0.00773903,27.815147,1505,33.61137365,108458.266090,17309,30296,2727072,3703,,42
HIMACHAL PRADESH,43,TON,38,12,12,141.82700000,443547.98851000,0.00014211,0.389107,291,0.44432615,1679.604730,2322,1159,125546,294,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,5,5,37.39000000,166530.09331000,0.00003741,0.101572,,0.16653826,1043.548390,2744,200,51734,29,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,1,19.62500000,32885.13496000,0.00001963,0.070623,,0.03288791,64.335281,2538,,267158,5,,40
KARNATAKA,695,TON,5,2,1,186.40000000,222433.33806000,0.00018640,1.352713,,0.22243347,1639.009229,821,838,1549,111,,15
KERALA,694,TON,6,,,,742.72875000,,,,0.00075017,2.417863,440,,3134,,,3
MADHYA PRADESH,20,TON,139,62,52,5425.10010000,9827922.46537000,0.00542638,19.822809,1516,9.83010220,32836.794040,25868,,3025026,2166,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,18,10,952.04280000,5278438.16261500,0.00164725,4.101168,13,8.42922791,19511.026080,22721,18070,1232927,808,,0
NAGALAND,35,TON,19,,,,1081.61000000,,,,0.00108161,4.740105,181,,184,,,
ODISHA,384,TON,66,45,44,2878.22400000,1984487.37793000,0.00287826,8.024189,474,1.98458982,5040.911166,9912,,426005,542,,9912
ODISHA,384,NOS,,2,2,1357982.00000000,407517029.00000000,0.13579820,0.054433,,40.75170260,106.700419,,,,46,,
PUDUCHERRY,599,TON,2,2,2,40.45200000,51070.01786220,0.00004048,0.145572,6,1.73991415,188.291420,229,,13623,47,,0
PUNJAB,602,TON,79,10,10,1234.17500000,4147861.25548000,0.00123429,3.433189,74,4.14845426,13558.027410,3533,10828,217893,262,,0
RAJASTHAN,26,TON,166,126,102,14475.90870000,25783273.14564000,0.01447717,59.591058,6422,25.80085203,106424.786002,86046,27215,1544793,9024,,86046
RAJASTHAN,26,NOS,,2,2,66752.00000000,10107620.00000000,0.00667520,0.113823,,1.01076200,19.503404,,,,23,,
TAMIL NADU,509,NOS,,5,4,26875.00000000,25870801.00000000,0.00268750,0.059850,,2.58707980,22.556713,,,,5,,
TAMIL NADU,509,TON,213,80,76,4516.49454000,2716737.69068580,0.00451984,15.372583,3680,33.57739525,7125.333013,11964,0,460438,6406,,2226
TELANGANA,28,TON,57,35,32,4430.19014000,7226080.30893000,0.00443315,32.896134,507,7.22936466,26678.945640,6337,5150,1823949,6456,,6337
TRIPURA,36,TON,7,,,,14.56800000,,,,0.00001458,0.224056,27,,55,,,3
UTTAR PRADESH,46,TON,125,105,100,4586.88000000,7266192.10260000,0.00458688,8.852451,827,7.26626403,13981.882808,39855,8574,3305025,1557,,32148
UTTARAKHAND,385,TON,20,17,17,2256.83700000,786401.74803000,0.00225699,2.990285,538,0.78647237,1248.077523,6124,2718,91954,699,,6124
WEST BENGAL,569,TON,18,16,16,161.06500000,89883.75860000,0.00016110,0.177154,170,0.08998202,179.957661,5622,125,93597,170,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
