state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,20,1974.80166000,9412047.66396000,0.00197676,9.521662,,9.41772734,61158.827809,3935,2366,1454249,2300,,3935
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,119,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,1,6.90000000,3601.69300000,0.00000690,0.011040,,0.00361374,14.058009,1012,,5230,1,,93
CHANDIGARH,526,TON,1,,,,811990.42341000,,,,0.81201516,1645.309084,121,119,7109,,,1
CHHATTISGARH,100,TON,20,15,15,1253.12500000,1496391.10535000,0.00125344,2.668094,521,1.49674675,3149.148365,3755,256,136289,721,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,41,34,662.08450000,3049470.58413000,0.00066243,4.304296,,3.05057092,12156.650476,10288,7190,869886,522,,0
HARYANA,32,TON,108,79,42,10584.35100000,34730345.17504000,0.01058449,33.339793,2657,34.83940857,112117.586663,17759,30794,2727260,4615,,45
HIMACHAL PRADESH,43,TON,38,13,12,158.32810000,475432.98064000,0.00015837,0.793762,115,0.47625347,1834.988585,2343,1161,125672,122,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,11,11,1834.64000000,208522.55890000,0.00183465,10.052906,,0.20853189,1260.416902,2751,201,52158,117,,399
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,8,8,62.57050000,34759.68346000,0.00006257,0.184602,2,0.03476257,69.173325,2564,,267708,10,,42
KARNATAKA,695,TON,5,2,1,250.75000000,263068.88806000,0.00025075,1.280480,,0.26306902,1901.958736,850,854,1563,32,,15
KERALA,694,TON,6,,,,783.55852000,,,,0.00079107,2.570035,444,,3201,,,3
MADHYA PRADESH,20,TON,139,50,31,3293.96000000,10733199.29338000,0.00329432,10.581762,1298,10.73548536,35874.103347,25954,,3025275,1154,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,67,37,3507.16580000,5894170.90867500,0.00826536,11.675021,1021,9.60451475,21968.855425,23567,18493,1246619,1717,,0
NAGALAND,35,TON,19,,,,1221.19000000,,,,0.00122119,5.385028,182,,184,,,
ODISHA,384,TON,66,33,31,1376.51600000,2469360.24243000,0.00137658,3.730982,236,2.46947602,6195.371414,10175,,472702,307,,10175
ODISHA,384,NOS,,2,1,92847.00000000,479837674.00000000,0.00928470,0.072517,,47.98376710,118.433035,,,,6,,
PUDUCHERRY,599,TON,2,1,1,2.42000000,54327.07086220,0.00000242,0.010945,,1.74317435,204.492513,235,,13630,6,,0
PUNJAB,602,TON,79,28,19,998.01500000,4320100.35798000,0.00099827,3.084871,353,4.32071087,13977.399702,4282,12593,217933,355,,0
RAJASTHAN,26,TON,173,125,105,19860.46180000,29988103.52840000,0.01989186,84.434234,11548,30.00931517,123895.854336,87115,27716,1551281,12781,,87115
RAJASTHAN,26,NOS,,2,1,90.00000000,11747926.00000000,0.00000900,0.000470,,1.17479260,22.613402,,,,5,,
TAMIL NADU,509,NOS,,4,3,18353.00000000,32463549.00000000,0.00183530,0.018513,,3.24635460,34.549993,,,,4,,
TAMIL NADU,509,TON,213,92,89,3358.20043000,3333571.11801580,0.00336054,9.373418,2774,34.19475369,9010.384659,12956,0,472850,3856,,2637
TELANGANA,28,TON,57,25,19,1698.79072000,7635858.43157000,0.00169933,4.303130,170,7.63934812,28609.394408,6384,5242,1823964,987,,6384
TRIPURA,36,TON,19,,,,67.59600000,,,,0.00006762,0.761795,66,,83,,,3
UTTAR PRADESH,46,TON,162,103,90,4606.09000000,7973030.13760000,0.00460609,11.234914,606,7.97318195,15650.057196,40796,8575,3305561,1288,,32192
UTTARAKHAND,385,TON,20,17,16,1016.61000000,970637.86703000,0.00101665,1.700380,342,0.97073426,1545.399138,6256,2727,92300,387,,6256
WEST BENGAL,569,TON,18,12,11,60.96500000,109960.66060000,0.00006099,0.180867,115,0.11007114,221.062138,5776,125,103144,113,,0
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
