state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,5728.38809000,8786099.16121000,0.00573075,28.532639,,8.79146022,58427.758777,3866,2360,1454153,4400,,3866
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,81,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5189,,,91
CHANDIGARH,526,TON,1,1,1,426.61000000,774577.02341000,0.00042661,0.942726,71,0.77460172,1579.344636,121,119,7108,71,,1
CHHATTISGARH,100,TON,20,13,13,2330.64500000,1282783.78955000,0.00233091,4.815578,582,1.28310316,2701.156217,3677,254,136137,881,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,42,36,1272.44900000,2890767.43303000,0.00127292,5.142467,,2.89181746,11430.311493,10251,7179,869849,563,,0
HARYANA,32,TON,108,52,30,5563.63700000,34034480.02649000,0.00556376,15.331129,709,34.13975121,110212.625748,17529,30432,2727241,2788,,44
HIMACHAL PRADESH,43,TON,38,16,16,113.60280000,448761.93676000,0.00011385,0.432941,263,0.44955116,1696.127005,2331,1159,125583,294,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,42.58400000,168240.67331000,0.00004259,0.112771,,0.16824939,1048.986317,2747,200,51926,20,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34312.85996000,,,,0.03431571,68.001303,2544,,267228,,,40
KARNATAKA,695,TON,5,1,2,310.95000000,237094.33806000,0.00031095,2.035996,,0.23709447,1739.690248,831,838,1556,157,,15
KERALA,694,TON,6,1,1,0.00600000,763.38254000,0.00000001,0.000012,,0.00077088,2.492905,442,,3161,1,,3
MADHYA PRADESH,20,TON,139,49,37,5294.38140000,10176553.93931000,0.00529501,15.809795,1350,10.17877301,33951.999771,25899,,3025087,1739,,1121
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,69,37,4349.72744000,5523428.80103500,0.00957716,16.906956,933,8.83258133,20569.881889,23219,18325,1238209,1508,,0
NAGALAND,35,TON,19,5,4,1.84000000,1130.77000000,0.00000184,0.028560,,0.00113077,4.958252,181,,184,4,,
ODISHA,384,TON,66,39,37,2106.94300000,2153657.84343000,0.00210699,4.074582,290,2.15376377,5393.443144,10016,,443775,347,,10016
ODISHA,384,NOS,,1,1,180610.00000000,432279551.00000000,0.01806100,0.127403,,43.22795480,110.417709,,,,7,,
PUDUCHERRY,599,TON,2,2,1,15.16700000,52953.26386220,0.00001522,0.095934,2,1.74179910,199.387067,231,,13623,32,,0
PUNJAB,602,TON,79,6,4,209.90000000,4168504.94648000,0.00020990,0.159948,31,4.16909923,13596.859194,3539,10832,217893,20,,0
RAJASTHAN,26,TON,173,126,105,26695.51975000,27930576.85327000,0.02669761,111.443131,8904,27.94891271,115514.484008,86441,27417,1546593,13029,,86441
RAJASTHAN,26,NOS,,2,2,5076.00000000,11038213.00000000,0.00050760,0.007908,,1.10382130,21.178499,,,,5,,
TAMIL NADU,509,NOS,,5,4,18525.00000000,27600360.00000000,0.00185250,0.020936,,2.76003570,25.560720,,,,4,,
TAMIL NADU,509,TON,213,83,84,3496.66291000,2944813.86622580,0.00349921,12.678517,3107,33.80559502,7847.961108,12280,0,464123,5350,,2387
TELANGANA,28,TON,57,26,24,3378.04520000,7509612.75522000,0.00337970,11.439518,268,7.51304117,28091.483530,6363,5156,1823956,2968,,6363
TRIPURA,36,TON,19,2,2,0.55000000,36.88500000,0.00000055,0.002815,6,0.00003690,0.543201,58,,70,2,,3
UTTAR PRADESH,46,TON,162,110,103,3936.46200000,7511666.54160000,0.00393647,8.906811,782,7.51181790,14569.012573,40031,8574,3305102,1383,,32155
UTTARAKHAND,385,TON,20,17,17,1203.38500000,866575.62303000,0.00120347,1.912066,405,0.86666944,1384.730450,6171,2718,92126,471,,6171
WEST BENGAL,569,TON,18,14,14,128.90000000,98042.10960000,0.00012898,0.242036,158,0.09814446,193.158182,5675,125,97098,158,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
