state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,9,9,1233.61450000,8576391.84894000,0.00123474,11.125056,,8.58163767,57137.265104,3860,2348,1454085,1288,,3860
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,999,,5163,,,91
CHANDIGARH,526,TON,1,1,1,2.66000000,761067.95841000,0.00000266,0.005704,67,0.76109261,1553.012744,121,119,7108,4,,1
CHHATTISGARH,100,TON,20,2,2,88.97200000,1242148.77129000,0.00008897,0.237926,29,1.24245968,2598.136199,3655,250,136127,29,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,974,,29,,,
GUJARAT,22,TON,144,,,,2774458.48313000,,,,2.77548896,11023.928465,10204,7174,869816,,,0
HARYANA,32,TON,108,37,18,1548.79000000,33693554.75499000,0.00154887,4.866619,287,33.79808626,109153.189898,17328,30320,2727209,1196,,43
HIMACHAL PRADESH,43,TON,38,1,1,0.50800000,445746.81339000,0.00000051,0.000888,12,0.44652987,1686.318509,2331,1159,125571,12,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,167236.17231000,,,,0.16724458,1045.694229,2747,200,51772,,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34020.55496000,,,,0.03402341,67.250643,2543,,267187,,,40
KARNATAKA,695,TON,5,,,,227310.13806000,,,,0.22731027,1673.574818,827,838,1552,,,15
KERALA,694,TON,6,,,,759.41971000,,,,0.00076688,2.477404,440,,3146,,,3
MADHYA PRADESH,20,TON,139,3,3,175.59000000,9962382.61005000,0.00017566,0.432450,17,9.96458233,33295.664160,25880,,3025046,39,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,13,8,2445.80500000,5391312.48714500,0.00484375,7.618796,53,8.59471442,20008.099628,22760,18091,1233079,628,,0
NAGALAND,35,TON,19,,,,1093.94000000,,,,0.00109394,4.792469,181,,184,,,
ODISHA,384,NOS,,2,1,2000.00000000,413950148.00000000,0.00020000,0.000220,,41.39501450,108.140925,,,,1,,
ODISHA,384,TON,66,7,7,1129.57100000,2050326.34343000,0.00112958,0.979645,30,2.05042990,5204.410594,9942,,430408,56,,9942
PUDUCHERRY,599,TON,2,,,,51787.54286220,,,,1.74063242,192.728285,229,,13623,,,0
PUNJAB,602,TON,79,,,,4161068.97648000,,,,4.16166302,13589.376309,3534,10831,217893,,,0
RAJASTHAN,26,NOS,,,,,10598442.00000000,,,,1.05984420,20.366553,,,,,,
RAJASTHAN,26,TON,173,20,9,12862.14500000,26309156.13146000,0.01286221,49.750165,302,26.32676894,108764.215746,86130,27274,1545641,3718,,86130
TAMIL NADU,509,TON,213,2,2,10.24000000,2810431.87876880,0.00001023,0.052676,4,33.67125397,7403.738838,12071,0,462127,31,,2276
TAMIL NADU,509,NOS,,,,,26603823.00000000,,,,2.66038200,23.760805,,,,,,
TELANGANA,28,TON,57,7,7,778.55200000,7317534.87961000,0.00078013,5.957842,15,7.32088488,27327.020806,6344,5151,1823949,1563,,6344
TRIPURA,36,TON,7,,,,21.78800000,,,,0.00002180,0.484994,30,,66,,,3
UTTAR PRADESH,46,TON,125,19,18,883.51600000,7357152.49960000,0.00088352,2.785978,61,7.35730369,14188.546040,39889,8573,3305049,277,,32150
UTTARAKHAND,385,TON,20,7,4,227.79000000,828348.30303000,0.00022780,0.260872,94,0.82843924,1316.934541,6155,2718,92056,94,,6155
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,3,2,12.28000000,92976.61860000,0.00001234,0.020305,52,0.09307641,184.556110,5645,125,94987,48,,0
