state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,19,4132.46900000,9265315.97447000,0.00413353,25.967960,,9.27092138,60435.101281,3896,2365,1454242,2319,,3896
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1005,,5212,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,,,,803148.36841000,,,,0.80317310,1627.496925,121,119,7109,,,1
CHHATTISGARH,100,TON,20,16,15,2033.80700000,1446852.70535000,0.00203427,4.566010,669,1.44719883,3041.099239,3728,255,136256,850,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,25,23,574.16000000,3012563.28193000,0.00057460,2.642204,,3.01364941,11962.170958,10283,7189,869883,290,,0
HARYANA,32,TON,108,42,27,2504.39300000,34374723.78899000,0.00263922,6.778119,749,34.48261423,111050.837444,17635,30528,2727255,2094,,45
HIMACHAL PRADESH,43,TON,38,15,13,259.31143000,463168.98473000,0.00025963,1.482507,274,0.46398176,1767.546549,2333,1159,125664,308,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,8,8,108.46600000,170816.18990000,0.00010846,0.620992,,0.17082548,1059.813323,2747,200,51977,42,,366
JHARKHAND,47,TON,19,1,1,8.16000000,34447.10896000,0.00000816,0.019990,,0.03444997,68.375832,2559,,267423,2,,42
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,1,1,334.35000000,258178.63806000,0.00033435,2.071838,,0.25817877,1873.052196,844,852,1563,147,,15
KERALA,694,TON,6,,,,775.15043000,,,,0.00078263,2.535661,444,,3189,,,3
MADHYA PRADESH,20,TON,139,47,37,3608.43510000,10588996.59578000,0.00360871,12.627532,1232,10.59126314,35373.706943,25938,,3025241,1220,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,64,35,2750.28711000,5793579.37713500,0.00275047,12.018766,1013,9.37500886,21606.540186,23505,18460,1244501,1261,,0
NAGALAND,35,TON,19,,,,1187.17000000,,,,0.00118717,5.201659,181,,184,,,
ODISHA,384,NOS,,2,2,133585.00000000,462048891.00000000,0.01335850,0.104737,,46.20488880,115.110943,,,,10,,
ODISHA,384,TON,66,45,44,2360.71100000,2356788.10743000,0.00236080,6.976952,403,2.35689995,5877.277815,10134,,464755,527,,10134
PUDUCHERRY,599,TON,2,1,1,1.76100000,53903.22986220,0.00000176,0.016221,,1.74275027,203.326932,234,,13630,9,,0
PUNJAB,602,TON,79,18,14,1404.47600000,4244966.88348000,0.00140448,3.437319,301,4.24556118,13765.171369,3883,11841,217906,283,,0
RAJASTHAN,26,NOS,,2,1,201.00000000,11402250.00000000,0.00002010,0.001114,,1.14022500,21.945417,,,,10,,
RAJASTHAN,26,TON,173,111,83,8113.68163000,29361355.68345000,0.00811485,35.371129,3861,29.38075343,121432.854355,87000,27659,1550194,5016,,87000
TAMIL NADU,509,NOS,,5,5,9214.00000000,31203757.00000000,0.00092140,0.012117,,3.12037540,32.134973,,,,10,,
TAMIL NADU,509,TON,213,90,100,4248.80461000,3196731.64529580,0.00425115,11.216163,3105,34.05785309,8653.630068,12734,0,470712,4276,,2570
TELANGANA,28,TON,57,16,12,291.16650000,7609703.13172000,0.00029131,1.687072,45,7.61317698,28514.228236,6378,5197,1823962,356,,6378
TRIPURA,36,TON,19,,,,61.23200000,,,,0.00006126,0.723911,65,,82,,,3
UTTAR PRADESH,46,TON,162,107,100,3016.89500000,7809493.83260000,0.00301690,6.907447,649,7.80964560,15274.977426,40606,8574,3305388,1281,,32200
UTTARAKHAND,385,TON,20,17,17,884.92500000,935857.22503000,0.00088496,1.279737,295,0.93595276,1488.936056,6224,2724,92215,366,,6224
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,13,13,72.10000000,106636.76760000,0.00007212,0.313461,152,0.10674484,211.786182,5768,125,101157,153,,0
