state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,17,3219.94345000,9426266.86782000,0.00322258,20.612141,,9.43195746,61241.897776,3937,2366,1454249,4075,,3937
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,119,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5230,,,93
CHANDIGARH,526,TON,1,,,,812358.58341000,,,,0.81238332,1645.952829,121,119,7109,,,1
CHHATTISGARH,100,TON,20,14,12,902.49300000,1501464.88935000,0.00090279,1.898619,477,1.50182184,3159.912056,3757,256,136289,565,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,38,26,645.65050000,3052375.97583000,0.00064588,3.739398,,3.05347762,12173.170323,10288,7190,869890,419,,0
HARYANA,32,TON,108,80,32,8728.48600000,34784625.69104000,0.00872861,30.702818,3705,34.89368953,112293.377695,17777,30817,2727260,3932,,45
HIMACHAL PRADESH,43,TON,38,10,9,133.71590000,475939.63543000,0.00013387,0.571887,101,0.47676054,1837.210723,2343,1161,125673,115,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,10,10,2164.54900000,215683.54490000,0.00216456,13.125393,,0.21569287,1299.483397,2751,201,52158,116,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,3,2,14.12500000,34847.18596000,0.00001413,0.037543,4,0.03485008,69.401015,2565,,267821,5,,43
KARNATAKA,695,TON,5,1,1,105.00000000,263456.13806000,0.00010500,0.482420,,0.26345627,1904.140939,850,854,1563,14,,15
KERALA,694,TON,6,,,,784.46022000,,,,0.00079198,2.572915,444,,3201,,,3
MADHYA PRADESH,20,TON,139,47,19,1512.92100000,10747969.62868000,0.00151314,4.734505,1215,10.75025756,35921.619519,25955,,3025275,662,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,63,24,1813.67500000,5907768.45432500,0.00259404,5.125303,955,9.63530749,22015.003443,23567,18495,1246708,741,,0
NAGALAND,35,TON,19,2,2,1.03000000,1224.87000000,0.00000103,0.005115,,0.00122487,5.402805,182,,184,2,,
ODISHA,384,NOS,,,,,481707215.00000000,,,,48.17072120,118.664058,,,,,,
ODISHA,384,TON,66,38,34,1805.18600000,2475196.54743000,0.00180528,4.761927,296,2.47531254,6209.678484,10178,,473212,400,,10178
PUDUCHERRY,599,TON,2,1,1,1.44400000,54333.13486220,0.00000145,0.006426,,1.74318042,204.514315,235,,13630,6,,0
PUNJAB,602,TON,79,31,25,1409.90500000,4330969.70798000,0.00141019,5.152360,612,4.33158391,14011.806716,4313,12827,217934,498,,0
RAJASTHAN,26,NOS,,2,2,10803.00000000,11799248.00000000,0.00108030,0.019835,,1.17992480,22.704393,,,,16,,
RAJASTHAN,26,TON,173,134,94,14113.90550000,30066040.40250000,0.01411511,59.225553,12094,30.08735590,124209.040523,87155,27723,1551512,8904,,87155
TAMIL NADU,509,TON,213,81,79,3830.77358000,3343351.38216580,0.00383235,9.006771,2238,34.20453936,9037.264080,12967,0,472989,3656,,2641
TAMIL NADU,509,NOS,,5,5,23492.00000000,32667261.00000000,0.00234920,0.026096,,3.26672580,34.991370,,,,6,,
TELANGANA,28,TON,57,25,22,3303.53056000,7645796.76379000,0.00330447,8.913310,159,7.64928949,28640.152722,6390,5243,1823964,1998,,6390
TRIPURA,36,TON,19,1,1,1.40000000,72.35600000,0.00000140,0.002658,2,0.00007238,0.772289,66,,83,2,,3
UTTAR PRADESH,46,TON,162,105,84,4153.82000000,7987390.46060000,0.00415382,9.481374,668,7.98754231,15683.437189,40801,8575,3305572,1199,,32191
UTTARAKHAND,385,TON,20,15,14,709.18000000,974146.54703000,0.00070923,1.280610,171,0.97424309,1551.684187,6256,2727,92304,256,,6256
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,12,9,69.68000000,110263.84060000,0.00006973,0.218753,116,0.11037464,221.957787,5776,125,103307,99,,0
