state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,18,3904.96846000,8474581.65995000,0.00390724,31.635839,,8.47974158,56351.666793,3849,2348,1453983,4560,,3849
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3325.85400000,,,,0.00333789,13.438330,999,,5110,,,91
CHANDIGARH,526,TON,1,1,1,324.38000000,751457.78341000,0.00032438,0.779483,91,0.75148237,1532.135642,121,119,7108,55,,1
CHHATTISGARH,100,TON,20,13,13,377.83300000,1222655.92429000,0.00037795,0.978626,206,1.22296366,2548.804363,3639,248,136102,286,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.09635000,,,,0.00032632,1.839434,963,,29,,,
GUJARAT,22,TON,144,30,24,665.33750000,2705889.40733000,0.00066579,3.765746,,2.70690599,10774.861202,10182,7174,869814,475,,0
HARYANA,32,TON,108,63,28,3757.68500000,33516318.05849000,0.00388454,14.555169,1339,33.61977846,108489.667530,17310,30296,2727088,2607,,43
HIMACHAL PRADESH,43,TON,38,11,10,47.74900000,443680.94151000,0.00004786,0.139804,162,0.44445948,1680.037014,2322,1159,125550,119,,0
JAMMU AND KASHMIR,696,TON,17,5,5,34.95500000,166600.32031000,0.00003498,0.092076,,0.16660852,1043.739343,2747,200,51737,28,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,23.32500000,33028.95996000,0.00002333,0.070388,,0.03303175,64.697696,2538,,267161,5,,40
KARNATAKA,695,TON,5,1,1,391.00000000,222991.23806000,0.00039100,2.888620,,0.22299137,1643.125227,822,838,1549,167,,15
KERALA,694,TON,6,,,,742.72875000,,,,0.00075017,2.417863,440,,3134,,,3
MADHYA PRADESH,20,TON,139,54,43,4590.92600000,9837036.02247000,0.00459173,16.737806,1213,9.83921720,32869.689436,25871,,3025032,1540,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,71,39,2664.22777000,5284417.36901500,0.00447279,11.631388,954,8.43976847,19536.206418,22729,18070,1232934,1742,,0
NAGALAND,35,TON,19,2,2,0.55000000,1082.16000000,0.00000055,0.001940,,0.00108216,4.742045,181,,184,2,,
ODISHA,384,NOS,,2,2,948630.00000000,408603544.00000000,0.09486300,0.132341,,40.86035410,106.946660,,,,35,,
ODISHA,384,TON,66,41,41,3192.45100000,1990356.75293000,0.00319249,8.345376,399,1.99045928,5057.583641,9914,,426382,471,,9914
PUDUCHERRY,599,TON,2,2,1,12.77100000,51101.47686220,0.00001280,0.063372,9,1.73994566,188.454655,229,,13623,26,,0
PUNJAB,602,TON,79,8,4,145.29500000,4148197.70548000,0.00014531,0.425900,34,4.14879073,13559.004611,3533,10828,217893,33,,0
RAJASTHAN,26,NOS,,2,2,38609.00000000,10234805.00000000,0.00386090,0.064072,,1.02348050,19.721643,,,,11,,
RAJASTHAN,26,TON,166,121,95,14003.89602000,25808343.89886000,0.01400500,59.084169,4991,25.82592490,106528.127030,86048,27229,1544880,7496,,86048
TAMIL NADU,509,NOS,,2,3,41407.00000000,25913105.00000000,0.00414070,0.078719,,2.59131020,22.636801,,,,51,,
TAMIL NADU,509,TON,213,76,75,3620.53117000,2724121.08542580,0.00362281,10.759496,2068,33.58478315,7148.115982,11970,0,460534,4116,,2228
TELANGANA,28,TON,57,29,23,3314.91945000,7233356.39387000,0.00331701,25.570070,509,7.23664574,26734.481327,6337,5150,1823949,4714,,6337
TRIPURA,36,TON,7,1,,,14.56800000,,,1,0.00001458,0.224056,27,,55,,,3
UTTAR PRADESH,46,TON,125,105,93,3591.36200000,7273629.67460000,0.00359136,6.785004,790,7.27370161,13996.091142,39855,8574,3305027,1390,,32148
UTTARAKHAND,385,TON,20,16,16,1075.32500000,788175.66303000,0.00107534,1.331143,377,0.78824632,1250.260709,6131,2718,91967,561,,6131
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,16,13,117.54500000,90074.09360000,0.00011759,0.166926,143,0.09017248,180.238460,5623,125,93744,163,,0
