state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,10,9,783.98142000,8491831.42985000,0.00078442,6.448029,1,8.49700503,56499.381897,3850,2348,1453983,829,,3850
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3326.95400000,,,,0.00333899,13.441850,999,,5112,,,91
CHANDIGARH,526,TON,1,1,1,870.48000000,752328.26341000,0.00087049,1.849499,55,0.75235286,1533.985141,121,119,7108,133,,1
CHHATTISGARH,100,TON,20,1,,,1224119.01229000,,,,1.22442709,2552.610388,3641,248,136110,,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,1,1,0.01380000,326.14755000,0.00000001,0.000413,,0.00032636,1.840714,963,,29,2,,
GUJARAT,22,TON,144,3,3,21.80600000,2710631.40683000,0.00002181,0.046457,,2.71164946,10793.658436,10182,7174,869814,14,,0
HARYANA,32,TON,108,47,18,7368.86400000,33548039.03349000,0.00736897,27.976968,1023,33.65150040,108603.350004,17313,30297,2727088,2691,,43
HIMACHAL PRADESH,43,TON,38,1,1,1.50000000,443888.60251000,0.00000150,0.005400,2,0.44466754,1680.573047,2323,1159,125551,2,,0
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,166681.57631000,,,,0.16668981,1043.975380,2747,200,51737,,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,33187.62496000,,,,0.03319043,65.109471,2538,,267162,,,40
KARNATAKA,695,TON,5,,,,223519.13806000,,,,0.22351927,1646.926414,824,838,1550,,,15
KERALA,694,TON,6,,,,745.42768000,,,,0.00075290,2.427119,440,,3136,,,3
MADHYA PRADESH,20,TON,139,1,3,106.82300000,9847403.80597000,0.00010684,0.269580,3,9.84958713,32908.550777,25871,,3025034,22,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,10,7,2824.32600000,5297978.39621500,0.00553899,8.503413,30,8.46141897,19593.820267,22729,18071,1232951,648,,0
NAGALAND,35,TON,19,,,,1083.76000000,,,,0.00108376,4.749059,181,,184,,,
ODISHA,384,NOS,,1,1,1188000.00000000,410833566.00000000,0.11880000,0.041864,,41.08335630,107.251692,,,,35,,
ODISHA,384,TON,66,16,14,719.19800000,2002712.21093000,0.00071921,1.623630,71,2.00281494,5082.263931,9914,,427016,135,,9914
PUDUCHERRY,599,TON,2,1,1,18.54200000,51170.41186220,0.00001858,0.113923,12,1.74001469,188.866167,229,,13623,60,,0
PUNJAB,602,TON,79,3,1,22.50000000,4149219.86648000,0.00002250,0.019969,13,4.14981291,13560.916786,3533,10828,217893,8,,0
RAJASTHAN,26,NOS,,,,,10277911.00000000,,,,1.02779110,19.802077,,,,,,
RAJASTHAN,26,TON,166,24,10,156.44100000,25837775.50259000,0.00015662,0.799751,124,25.85535947,106634.971342,86056,27231,1544938,170,,86056
TAMIL NADU,509,TON,213,73,67,3683.89820000,2736643.91097580,0.00368651,12.395305,2599,33.59731433,7189.831533,11987,0,460794,4699,,2236
TAMIL NADU,509,NOS,,4,2,650.00000000,25945486.00000000,0.00006500,0.001100,,2.59454830,22.683762,,,,2,,
TELANGANA,28,TON,57,,2,519.12510000,7246264.20921000,0.00051972,4.797738,,7.24956256,26830.220588,6339,5150,1823949,934,,6339
TRIPURA,36,TON,7,,,,15.04800000,,,,0.00001506,0.225100,27,,57,,,3
UTTAR PRADESH,46,TON,125,12,11,533.05000000,7286528.43760000,0.00053305,1.465116,,7.28660037,14024.011775,39857,8573,3305030,165,,32148
UTTARAKHAND,385,TON,20,6,6,910.78000000,796486.28603000,0.00091079,1.034207,203,0.79655743,1261.425294,6137,2718,91974,250,,6137
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,10,9,65.32500000,90486.79360000,0.00006534,0.061214,111,0.09058533,180.784764,5623,125,93911,93,,0
