state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,3816.94070000,9177180.33585000,0.00381894,11.818863,,9.18274623,60003.642087,3888,2364,1454230,1843,,3888
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3440.68400000,,,,0.00345273,13.711478,1004,,5205,,,93
CHANDIGARH,526,TON,1,1,1,986.14000000,794387.15341000,0.00098614,1.903998,61,0.79441186,1614.396477,121,119,7108,205,,1
CHHATTISGARH,100,TON,20,15,15,1657.92400000,1413920.23535000,0.00165819,3.415200,530,1.41425984,2968.603162,3709,255,136225,756,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,44,35,895.56000000,2986487.83703000,0.00089600,4.388259,,2.98756555,11838.881499,10283,7189,869880,492,,0
HARYANA,32,TON,108,48,26,2182.64200000,34315069.44899000,0.00229463,5.222667,773,34.42214571,110886.561035,17601,30504,2727250,2488,,45
HIMACHAL PRADESH,43,TON,38,13,12,134.37300000,456897.24293000,0.00013462,0.877588,207,0.45770389,1731.508755,2332,1159,125660,218,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,5,5,28.80400000,169741.76871000,0.00002882,0.129227,,0.16975097,1054.545915,2747,200,51972,22,,365
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34423.64896000,,,,0.03442651,68.293519,2550,,267332,,,41
KARNATAKA,695,TON,5,2,1,2.55000000,251282.83806000,0.00000255,0.016281,,0.25128297,1830.180829,837,847,1562,2,,15
KERALA,694,TON,6,,,,770.31194000,,,,0.00077779,2.520535,444,,3178,,,3
MADHYA PRADESH,20,TON,139,54,44,4586.01680000,10511278.29985000,0.00458670,17.130020,1334,10.51353514,35085.299044,25934,,3025215,1965,,1107
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,71,37,1931.97603000,5718857.53404500,0.00193219,9.158013,770,9.24469916,21323.682175,23410,18416,1243101,862,,0
NAGALAND,35,TON,19,2,1,0.20000000,1172.20000000,0.00000020,0.000860,,0.00117220,5.138867,181,,184,1,,
ODISHA,384,NOS,,2,3,1232400.00000000,453327466.00000000,0.12324000,0.103756,,45.33274630,113.734493,,,,29,,
ODISHA,384,TON,66,38,40,2528.20800000,2295704.74443000,0.00252834,7.556061,335,2.29581493,5722.198512,10097,,460230,452,,10097
PUDUCHERRY,599,TON,2,1,1,3.20600000,53701.49386220,0.00000322,0.008424,,1.74254828,202.577148,234,,13629,9,,0
PUNJAB,602,TON,79,11,10,1649.75000000,4215507.81248000,0.00164975,3.733961,225,4.21610209,13696.827940,3761,11297,217897,315,,0
RAJASTHAN,26,NOS,,1,1,15.00000000,11270742.00000000,0.00000150,0.000083,,1.12707420,21.660229,,,,1,,
RAJASTHAN,26,TON,173,114,91,9727.99203000,29096701.21229000,0.00972907,42.442809,4242,29.11607063,120294.347839,86940,27631,1549375,5399,,86940
TAMIL NADU,509,TON,213,85,88,3112.16753000,3121318.69201580,0.00311393,8.158978,2134,33.98238882,8432.606632,12627,0,468755,3169,,2531
TAMIL NADU,509,NOS,,9,9,38017.00000000,30051864.00000000,0.00380170,0.064317,,3.00518610,29.893957,,,,26,,
TELANGANA,28,TON,57,16,13,373.88911000,7603382.03501000,0.00037397,1.754075,40,7.60685135,28478.549858,6373,5162,1823959,416,,6373
TRIPURA,36,TON,19,,,,55.82400000,,,,0.00005585,0.694778,65,,75,,,3
UTTAR PRADESH,46,TON,162,107,102,3690.63000000,7730956.94560000,0.00369063,8.417503,704,7.73110862,15093.906915,40320,8574,3305203,1367,,32189
UTTARAKHAND,385,TON,20,18,15,715.93000000,917190.24903000,0.00071595,1.034846,338,0.91728545,1459.423210,6215,2724,92195,330,,6215
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,14,99.16500000,104774.58560000,0.00009921,0.269674,141,0.10488131,206.427615,5746,125,100050,148,,0
