state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,14,13,1382.07281000,9356723.92971000,0.00138288,4.374971,,9.36237258,60899.362858,3917,2365,1454249,1298,,3917
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1008,,5226,,,93
CHANDIGARH,526,TON,1,1,1,736.67000000,809430.31841000,0.00073667,2.458829,24,0.80945505,1640.179464,121,119,7109,161,,1
CHHATTISGARH,100,TON,20,15,14,1667.72400000,1476449.22735000,0.00166783,3.621281,588,1.47680102,3106.388845,3744,256,136285,810,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,36,34,564.59050000,3033262.80883000,0.00056480,3.819576,,3.03435636,12072.280879,10284,7189,869885,423,,0
HARYANA,32,TON,108,64,28,4881.34100000,34470987.52999000,0.00488156,14.170800,1038,34.58008311,111313.133591,17673,30598,2727258,2821,,45
HIMACHAL PRADESH,43,TON,38,,,,470091.82462000,,,,0.47090893,1807.004744,2333,1159,125669,,,0
JAMMU AND KASHMIR,696,TON,17,12,12,685.90400000,176698.19033000,0.00068591,3.983998,,0.17670755,1094.945114,2751,200,52130,67,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34548.90096000,,,,0.03455177,68.639885,2563,,267523,,,42
KARNATAKA,695,TON,5,1,,,261417.93806000,,,,0.26141807,1892.571392,849,854,1563,,,15
KERALA,694,TON,6,,,,778.01171000,,,,0.00078549,2.548355,444,,3193,,,3
MADHYA PRADESH,20,TON,139,5,5,1223.85400000,10671273.22292000,0.00122392,4.052442,121,10.67355184,35669.705910,25944,,3025255,399,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,50,29,2934.96082000,5844953.01411500,0.00293498,9.063103,913,9.45024127,21805.618594,23554,18470,1245704,889,,0
NAGALAND,35,TON,19,,,,1206.23000000,,,,0.00120623,5.297751,182,,184,,,
ODISHA,384,NOS,,1,1,33819.00000000,472451308.00000000,0.00338190,0.088799,,47.24513050,116.919521,,,,13,,
ODISHA,384,TON,66,33,32,1680.45800000,2422818.04843000,0.00168052,6.140761,254,2.42293209,6058.460545,10154,,469463,369,,10154
PUDUCHERRY,599,TON,2,,,,54226.51586220,,,,1.74307372,204.197426,234,,13630,,,0
PUNJAB,602,TON,79,5,2,381.30000000,4267755.42448000,0.00038130,0.786689,38,4.26835140,13819.519842,4112,12399,217913,29,,0
RAJASTHAN,26,NOS,,1,1,1500.00000000,11541846.00000000,0.00015000,0.002250,,1.15418460,22.227747,,,,1,,
RAJASTHAN,26,TON,173,97,64,8300.08240000,29621848.74352000,0.00830076,39.372857,3803,29.64218026,122475.807611,87062,27686,1550887,4979,,87062
TAMIL NADU,509,NOS,,1,1,22909.00000000,31997938.00000000,0.00229090,0.067415,,3.19979350,33.582675,,,,119,,
TAMIL NADU,509,TON,213,4,5,30.84450000,3276291.54865580,0.00003093,0.276660,62,34.13744643,8859.047741,12853,0,471915,186,,2611
TELANGANA,28,TON,57,15,14,495.01584000,7618992.09819000,0.00049539,1.613260,85,7.62247407,28557.062051,6378,5233,1823964,754,,6378
TRIPURA,36,TON,19,,,,66.77300000,,,,0.00006680,0.758005,66,,82,,,3
UTTAR PRADESH,46,TON,162,21,21,1274.70000000,7895428.59460000,0.00127470,3.191669,,7.89558037,15470.201341,40763,8575,3305498,314,,32191
UTTARAKHAND,385,TON,20,9,7,297.17000000,955577.64303000,0.00029719,0.435247,115,0.95567359,1520.332104,6247,2727,92266,122,,6247
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,9,8,55.15000000,108732.50560000,0.00005518,0.121339,87,0.10884193,217.766315,5769,125,102418,82,,0
