state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,18,5460.82445000,8978613.61128000,0.00546351,20.535652,,8.98407961,59258.686395,3872,2363,1454168,3200,,3872
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,87,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5200,,,91
CHANDIGARH,526,TON,1,1,,,780731.44841000,,,52,0.78075615,1590.795837,121,119,7108,,,1
CHHATTISGARH,100,TON,20,15,15,2387.89900000,1356515.83735000,0.00238812,4.943179,577,1.35684513,2848.505543,3693,254,136162,837,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,38,35,1250.49500000,2938338.62473000,0.00125087,5.013684,,2.93940148,11627.064013,10278,7189,869861,564,,0
HARYANA,32,TON,108,49,30,3457.05800000,34152666.87799000,0.00345724,8.895611,990,34.25892930,110524.749633,17552,30450,2727243,2659,,45
HIMACHAL PRADESH,43,TON,38,12,11,82.80200000,451460.57236000,0.00008299,0.384923,207,0.45225599,1707.601775,2331,1159,125585,229,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,14.56000000,168961.26931000,0.00001456,0.063485,,0.16897010,1051.427194,2747,200,51959,12,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34356.69896000,,,,0.03435955,68.108526,2545,,267248,,,40
KARNATAKA,695,TON,5,2,2,247.10000000,242766.23806000,0.00024710,1.563813,,0.24276637,1776.949913,832,846,1559,123,,15
KERALA,694,TON,6,,,,767.24147000,,,,0.00077475,2.508749,442,,3169,,,3
MADHYA PRADESH,20,TON,139,52,42,6025.70760000,10342597.32610000,0.00602642,19.465604,1598,10.34483258,34475.057662,25926,,3025137,2039,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,61,33,2618.13025000,5608893.24868500,0.00777816,8.973051,1107,8.99724669,20885.176460,23331,18346,1240812,1344,,0
NAGALAND,35,TON,19,4,4,1.43000000,1149.38000000,0.00000143,0.009055,,0.00114938,5.038891,181,,184,4,,
ODISHA,384,TON,66,39,39,2190.72200000,2215082.80843000,0.00219077,5.185770,272,2.21519025,5524.386892,10063,,451371,392,,10063
ODISHA,384,NOS,,2,2,3325.00000000,441921320.00000000,0.00033250,0.007983,,44.19213170,111.796137,,,,6,,
PUDUCHERRY,599,TON,2,1,1,14.45600000,53305.56686220,0.00001444,0.054718,,1.74215169,200.854437,231,,13623,24,,0
PUNJAB,602,TON,79,6,3,84.95000000,4173876.02148000,0.00008495,0.144700,49,4.17447031,13601.564728,3540,10832,217895,18,,0
RAJASTHAN,26,TON,173,118,100,13510.79427000,28610359.40284000,0.01351242,59.206232,6330,28.62937296,118327.065445,86750,27568,1547619,9226,,86750
RAJASTHAN,26,NOS,,1,2,29875.00000000,11172030.00000000,0.00298750,0.069163,,1.11720300,21.449211,,,,10,,
TAMIL NADU,509,NOS,,5,6,53081.00000000,28427220.00000000,0.00530810,0.095865,,2.84272170,26.783968,,,,71,,
TAMIL NADU,509,TON,213,86,89,2444.79711000,3014425.16111580,0.00244593,7.390459,1769,33.87525195,8095.533071,12448,0,465538,2513,,2425
TELANGANA,28,TON,57,27,22,1649.93430000,7576370.76430000,0.00165076,6.247294,162,7.57982611,28317.521839,6370,5159,1823957,1733,,6370
TRIPURA,36,TON,19,,,,46.03500000,,,,0.00004606,0.612159,65,,74,,,3
UTTAR PRADESH,46,TON,162,102,94,3006.48000000,7604662.85260000,0.00300649,7.520183,701,7.60481445,14795.311091,40051,8574,3305145,1241,,32156
UTTARAKHAND,385,TON,20,16,15,747.88000000,888886.30303000,0.00074789,1.068631,329,0.88898091,1418.523469,6187,2721,92165,380,,6187
WEST BENGAL,569,TON,18,7,7,51.82000000,101264.91360000,0.00005185,0.189354,75,0.10136920,199.132427,5704,125,98407,82,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
