state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,19,3039.34330000,9372552.06115000,0.00304090,9.968560,,9.37820885,60958.770451,3927,2365,1454249,2552,,3927
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1009,,5228,,,93
CHANDIGARH,526,TON,1,,,,809430.31841000,,,,0.80945505,1640.179464,121,119,7109,,,1
CHHATTISGARH,100,TON,20,16,15,1742.44900000,1481744.59335000,0.00174282,3.795303,651,1.48209736,3117.819090,3749,256,136285,882,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,40,37,1194.13500000,3038688.34463000,0.00119453,6.215193,,3.03978370,12100.502627,10288,7190,869885,648,,0
HARYANA,32,TON,108,80,46,11735.77600000,34526455.26274000,0.01173615,34.552982,1438,34.63551359,111475.516383,17706,30649,2727259,5580,,45
HIMACHAL PRADESH,43,TON,38,17,13,145.05641000,471783.52852000,0.00014510,0.860983,137,0.47260159,1816.904899,2335,1159,125670,137,,0
JAMMU AND KASHMIR,696,TON,17,12,12,1719.41200000,182206.88933000,0.00171941,9.540717,,0.18221625,1124.599226,2751,200,52142,109,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,,,34559.91596000,,,,0.03456279,68.665325,2563,,267561,,,42
KARNATAKA,695,TON,5,2,2,72.05000000,262038.83806000,0.00007205,0.446333,,0.26203897,1896.055486,849,854,1563,34,,15
KERALA,694,TON,6,,,,778.01171000,,,,0.00078549,2.548355,444,,3193,,,3
MADHYA PRADESH,20,TON,139,57,40,5604.59350000,10694121.38338000,0.00560534,17.031804,1478,10.69640278,35743.401477,25948,,3025265,2151,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,64,42,3914.02863000,5859490.39838500,0.02197378,13.769637,783,9.51457037,21848.718493,23560,18470,1246018,1871,,0
NAGALAND,35,TON,19,2,2,1.00000000,1210.38000000,0.00000100,0.004750,,0.00121038,5.315016,182,,184,2,,
ODISHA,384,NOS,,2,2,1039610.00000000,473868502.00000000,0.10396100,0.114835,,47.38684990,117.388409,,,,27,,
ODISHA,384,TON,66,41,38,2769.21800000,2435066.90343000,0.00276932,9.618252,429,2.43518147,6099.211578,10156,,470397,544,,10156
PUDUCHERRY,599,TON,2,1,2,10.64000000,54269.10786220,0.00001065,0.022519,,1.74311635,204.324739,234,,13630,11,,0
PUNJAB,602,TON,79,28,21,1853.04000000,4274818.48448000,0.00185357,5.635100,414,4.27541566,13839.024466,4185,12477,217931,495,,0
RAJASTHAN,26,NOS,,1,1,210.00000000,11550730.00000000,0.00002100,0.001144,,1.15507300,22.247617,,,,14,,
RAJASTHAN,26,TON,173,117,87,23338.84400000,29710348.75134000,0.02334065,80.745528,6131,29.73084672,122817.130949,87069,27688,1550994,8837,,87069
TAMIL NADU,509,NOS,,2,3,1166.00000000,32041622.00000000,0.00011660,0.002284,,3.20416190,33.659772,,,,4,,
TAMIL NADU,509,TON,213,87,89,3713.42512000,3294717.15257580,0.00371483,10.931054,1916,34.15588054,8909.238305,12880,0,472181,3098,,2625
TELANGANA,28,TON,57,23,18,795.72861000,7622620.84093000,0.00079629,2.512616,173,7.62610518,28570.311312,6380,5233,1823964,851,,6380
TRIPURA,36,TON,19,1,1,0.25000000,67.02300000,0.00000026,0.001875,2,0.00006706,0.759880,66,,82,2,,3
UTTAR PRADESH,46,TON,162,108,100,4080.72500000,7915375.01460000,0.00408073,9.262644,682,7.91552681,15517.106809,40772,8575,3305520,1399,,32191
UTTARAKHAND,385,TON,20,18,16,598.16000000,958597.87803000,0.00059818,1.009237,340,0.95869391,1524.781006,6249,2727,92269,370,,6249
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,14,14,95.76500000,109173.38560000,0.00009583,0.272935,136,0.10928316,218.981765,5771,125,102675,143,,0
